比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
1720909,伯恩利,南安普敦,2019-08-10 22:00,3-0,15,16,立博,2.5,3.25,2.62,36.72,28.24,35.04,91.8,2.6,3.2,2.8,36.48,29.64,33.88,94.85,0.94,0.96,0.95
1720909,伯恩利,南安普敦,2019-08-10 22:00,3-0,15,16,伟德,2.62,3.3,2.88,36.99,29.37,33.65,96.91,2.7,3.25,2.9,36.21,30.08,33.71,97.76,0.98,0.97,0.98
1720910,水晶宫,埃弗顿,2019-08-10 22:00,0-0,12,8,bet 365,2.45,3.3,2.9,38.65,28.7,32.65,94.7,3.3,3.5,2.3,29.61,27.91,42.48,97.7,0.98,1.02,0.95
1720910,水晶宫,埃弗顿,2019-08-10 22:00,0-0,12,8,威廉希尔,2.8,3.3,2.3,32.62,27.68,39.71,91.33,3.3,3.3,2.25,28.85,28.85,42.31,95.19,0.98,0.96,0.93
1720910,水晶宫,埃弗顿,2019-08-10 22:00,0-0,12,8,立博,2.5,3.25,2.62,36.72,28.24,35.04,91.8,3.4,3.2,2.2,27.72,29.45,42.83,94.24,1.01,0.93,0.91
1720910,水晶宫,埃弗顿,2019-08-10 22:00,0-0,12,8,伟德,2.75,3.3,2.75,35.29,29.41,35.29,97.06,3.4,3.3,2.3,28.5,29.37,42.13,96.91,1.01,0.96,0.95
1720908,伯恩茅斯,谢菲尔德联队,2019-08-10 22:00,1-1,14,英冠2,bet 365,1.75,4.0,4.33,54.3,23.76,21.95,95.02,1.95,3.7,4.2,50.22,26.47,23.32,97.93,0.94,0.99,1.04
1720908,伯恩茅斯,谢菲尔德联队,2019-08-10 22:00,1-1,14,英冠2,威廉希尔,1.83,3.5,4.0,50.5,26.4,23.1,92.41,1.95,3.6,3.9,48.98,26.53,24.49,95.51,0.94,0.97,0.97
1720908,伯恩茅斯,谢菲尔德联队,2019-08-10 22:00,1-1,14,英冠2,立博,1.73,3.5,4.5,53.23,26.31,20.46,92.08,1.95,3.5,3.9,48.61,27.08,24.31,94.79,0.94,0.94,0.97
1720908,伯恩茅斯,谢菲尔德联队,2019-08-10 22:00,1-1,14,英冠2,伟德,1.8,3.75,4.8,53.91,25.88,20.22,97.04,2,3.6,4,48.65,27.03,24.32,97.3,0.97,0.97,0.99
1720906,沃特福德,布莱顿,2019-08-10 22:00,0-3,11,17,bet 365,1.95,3.3,4.2,48.66,28.75,22.59,94.88,2.1,3.25,4.2,46.59,30.11,23.3,97.85,0.99,0.95,1.0
1720906,沃特福德,布莱顿,2019-08-10 22:00,0-3,11,17,威廉希尔,2.0,3.3,3.4,45.57,27.62,26.81,91.15,2.05,3.25,4,46.66,29.43,23.91,95.65,0.96,0.95,0.95
1720906,沃特福德,布莱顿,2019-08-10 22:00,0-3,11,17,立博,1.91,3.25,4.0,48.42,28.46,23.12,92.49,2,3.3,3.9,47.19,28.6,24.2,94.39,0.94,0.96,0.93
1720906,沃特福德,布莱顿,2019-08-10 22:00,0-3,11,17,伟德,1.92,3.4,4.6,50.45,28.49,21.06,96.87,2.05,3.3,4.1,47.14,29.29,23.57,96.64,0.96,0.96,0.98
1720905,托特纳姆热刺,阿斯顿维拉,2019-08-11 00:30,3-1,4,英冠5,bet 365,1.36,4.75,9.0,69.57,19.92,10.51,94.61,1.33,5.75,9.5,72.92,16.87,10.21,96.99,0.95,1.03,1.0
1720905,托特纳姆热刺,阿斯顿维拉,2019-08-11 00:30,3-1,4,英冠5,威廉希尔,1.25,5.5,9.0,73.2,16.64,10.17,91.5,1.35,5.25,8,70.13,18.03,11.83,94.68,0.97,0.94,0.84
1720905,托特纳姆热刺,阿斯顿维拉,2019-08-11 00:30,3-1,4,英冠5,立博,1.22,5.5,12.0,75.56,16.76,7.68,92.18,1.4,4.8,8,68.18,19.89,11.93,95.45,1.0,0.86,0.84
1720905,托特纳姆热刺,阿斯顿维拉,2019-08-11 00:30,3-1,4,英冠5,伟德,1.3,5.75,12.0,74.94,16.94,8.12,97.42,1.4,5.25,8.5,69.86,18.63,11.51,97.81,1.0,0.94,0.9
1720904,纽卡斯尔联,阿森纳,2019-08-11 21:00,0-1,13,5,bet 365,3.6,3.5,2.05,26.42,27.18,46.4,95.12,3.4,3.6,2.2,28.65,27.06,44.28,97.42,0.91,0.98,1.01
1720904,纽卡斯尔联,阿森纳,2019-08-11 21:00,0-1,13,5,威廉希尔,4.0,3.4,1.83,22.92,26.97,50.11,91.7,3.5,3.4,2.15,27.34,28.15,44.51,95.7,0.94,0.92,0.99
1720904,纽卡斯尔联,阿森纳,2019-08-11 21:00,0-1,13,5,立博,3.2,3.4,2.1,28.86,27.16,43.98,92.35,3.2,3.5,2.2,29.68,27.14,43.18,94.99,0.86,0.95,1.01
1720904,纽卡斯尔联,阿森纳,2019-08-11 21:00,0-1,13,5,伟德,3.7,3.5,2.05,25.89,27.37,46.73,95.8,3.4,3.5,2.25,28.71,27.89,43.39,97.63,0.91,0.95,1.04
1720907,莱切斯特城,狼队,2019-08-11 21:00,0-0,9,7,bet 365,2.25,3.4,3.2,42.29,27.98,29.73,95.14,2.4,3.25,3.3,40.56,29.95,29.5,97.33,0.98,0.98,0.96
1720907,莱切斯特城,狼队,2019-08-11 21:00,0-0,9,7,威廉希尔,2.37,3.3,2.7,38.52,27.67,33.81,91.3,2.35,3.1,3.3,40.48,30.69,28.83,95.13,0.96,0.93,0.96
1720907,莱切斯特城,狼队,2019-08-11 21:00,0-0,9,7,立博,2.2,3.4,3.2,42.83,27.72,29.45,94.24,2.4,3.1,3.2,39.62,30.67,29.71,95.08,0.98,0.93,0.93
1720907,莱切斯特城,狼队,2019-08-11 21:00,0-0,9,7,伟德,2.45,3.3,3.12,39.56,29.37,31.07,96.93,2.45,3.2,3.3,39.87,30.53,29.6,97.69,1.0,0.96,0.96
1720903,曼彻斯特联,切尔西,2019-08-11 23:30,4-0,6,3,bet 365,2.3,3.4,3.1,41.35,27.97,30.68,95.1,2.05,3.5,4,47.66,27.91,24.43,97.7,0.94,1.01,1.02
1720903,曼彻斯特联,切尔西,2019-08-11 23:30,4-0,6,3,威廉希尔,2.37,3.3,2.75,38.76,27.84,33.4,91.86,1.95,3.3,4.2,48.66,28.75,22.59,94.88,0.89,0.95,1.07
1720903,曼彻斯特联,切尔西,2019-08-11 23:30,4-0,6,3,立博,2.2,3.2,3.4,42.83,29.45,27.72,94.24,2.05,3.4,3.7,46.36,27.95,25.69,95.04,0.94,0.98,0.94
1720903,曼彻斯特联,切尔西,2019-08-11 23:30,4-0,6,3,伟德,2.38,3.4,3.2,40.92,28.64,30.43,97.39,2.05,3.5,4,47.66,27.91,24.43,97.7,0.94,1.01,1.02
1720825,阿森纳,伯恩利,2019-08-17 19:30,2-1,7,4,bet 365,1.2,7.0,11.0,78.09,13.39,8.52,93.71,1.33,5.25,9,71.37,18.08,10.55,94.92,0.95,0.93,0.94
1720825,阿森纳,伯恩利,2019-08-17 19:30,2-1,7,4,威廉希尔,1.33,4.5,7.5,67.89,20.07,12.04,90.3,1.33,5.25,9.5,71.77,18.18,10.05,95.45,0.95,0.93,0.99
1720825,阿森纳,伯恩利,2019-08-17 19:30,2-1,7,4,立博,1.2,6.0,15.0,78.12,15.62,6.25,93.75,1.33,4.8,8.5,69.76,19.33,10.91,92.78,0.95,0.85,0.89
1720825,阿森纳,伯恩利,2019-08-17 19:30,2-1,7,4,伟德,1.36,5.0,10.0,71.02,19.32,9.66,96.59,1.36,5.4,9.5,71.68,18.05,10.26,97.49,0.98,0.96,0.99
1720826,埃弗顿,沃特福德,2019-08-17 22:00,1-0,13,17,bet 365,1.66,4.0,4.75,56.67,23.52,19.81,94.08,1.72,3.8,4.75,55.1,24.94,19.95,94.78,0.94,0.95,0.97
1720826,埃弗顿,沃特福德,2019-08-17 22:00,1-0,13,17,威廉希尔,1.67,3.5,4.5,54.11,25.82,20.08,90.36,1.78,3.7,4.5,53.29,25.64,21.08,94.85,0.97,0.92,0.92
1720826,埃弗顿,沃特福德,2019-08-17 22:00,1-0,13,17,立博,1.67,3.8,4.8,55.95,24.59,19.47,93.43,1.83,3.7,4.2,51.81,25.62,22.57,94.8,1.0,0.92,0.86
1720826,埃弗顿,沃特福德,2019-08-17 22:00,1-0,13,17,伟德,1.8,3.75,4.8,53.91,25.88,20.22,97.04,1.85,3.75,4.6,52.76,26.03,21.22,97.6,1.01,0.94,0.94
1720831,南安普敦,利物浦,2019-08-17 22:00,1-2,18,3,bet 365,7.0,4.75,1.4,13.38,19.72,66.9,93.66,6.5,4.5,1.45,14.44,20.85,64.71,93.83,0.94,0.94,0.94
1720831,南安普敦,利物浦,2019-08-17 22:00,1-2,18,3,威廉希尔,9.0,4.5,1.3,10.08,20.16,69.77,90.7,7,4.4,1.47,13.6,21.64,64.76,95.2,1.01,0.91,0.95
1720831,南安普敦,利物浦,2019-08-17 22:00,1-2,18,3,立博,7.5,4.6,1.4,12.52,20.41,67.07,93.9,6,4.25,1.5,15.6,22.02,62.39,93.58,0.87,0.88,0.97
1720831,南安普敦,利物浦,2019-08-17 22:00,1-2,18,3,伟德,10.0,4.8,1.4,9.78,20.37,69.85,97.79,7,4.6,1.5,13.91,21.17,64.92,97.38,1.01,0.96,0.97
1720830,诺维奇,纽卡斯尔联,2019-08-17 22:00,3-1,16,14,bet 365,2.7,3.2,2.62,34.79,29.36,35.85,93.94,2.15,3.4,3.4,44.16,27.92,27.92,94.94,0.95,0.96,0.94
1720830,诺维奇,纽卡斯尔联,2019-08-17 22:00,3-1,16,14,威廉希尔,3.0,3.2,2.25,30.57,28.66,40.76,91.72,2.1,3.4,3.6,45.43,28.06,26.5,95.41,0.93,0.96,1.0
1720830,诺维奇,纽卡斯尔联,2019-08-17 22:00,3-1,16,14,立博,2.7,3.1,2.7,34.83,30.34,34.83,94.04,2.1,3.4,3.5,45.09,27.85,27.06,94.69,0.93,0.96,0.97
1720830,诺维奇,纽卡斯尔联,2019-08-17 22:00,3-1,16,14,伟德,3.25,3.3,2.38,29.85,29.39,40.76,97.0,2.15,3.5,3.7,45.55,27.98,26.47,97.93,0.95,0.99,1.02
1720832,布莱顿,西汉姆联,2019-08-17 22:00,1-1,5,20,bet 365,2.7,3.2,2.6,34.7,29.27,36.03,93.68,2.2,3.4,3.3,43.22,27.97,28.81,95.08,0.86,0.98,1.06
1720832,布莱顿,西汉姆联,2019-08-17 22:00,1-1,5,20,威廉希尔,2.6,3.25,2.5,35.21,28.17,36.62,91.55,2.1,3.5,3.5,45.45,27.27,27.27,95.45,0.82,1.01,1.13
1720832,布莱顿,西汉姆联,2019-08-17 22:00,1-1,5,20,立博,2.55,3.1,2.8,36.59,30.09,33.32,93.29,2.15,3.4,3.3,43.79,27.69,28.53,94.14,0.84,0.98,1.06
1720832,布莱顿,西汉姆联,2019-08-17 22:00,1-1,5,20,伟德,2.8,3.4,2.62,34.58,28.47,36.95,96.81,2.25,3.4,3.5,43.39,28.71,27.89,97.63,0.88,0.98,1.13
1720823,阿斯顿维拉,伯恩茅斯,2019-08-17 22:00,1-2,15,9,bet 365,2.62,3.25,2.6,35.54,28.65,35.81,93.11,2.2,3.6,3.1,43.09,26.33,30.58,94.8,0.92,0.98,0.95
1720823,阿斯顿维拉,伯恩茅斯,2019-08-17 22:00,1-2,15,9,威廉希尔,2.6,3.25,2.5,35.21,28.17,36.62,91.55,2.25,3.5,3.1,42.22,27.14,30.64,94.99,0.95,0.95,0.95
1720823,阿斯顿维拉,伯恩茅斯,2019-08-17 22:00,1-2,15,9,立博,2.65,3.2,2.65,35.36,29.28,35.36,93.7,2.25,3.6,3,42.11,26.32,31.58,94.74,0.95,0.98,0.92
1720823,阿斯顿维拉,伯恩茅斯,2019-08-17 22:00,1-2,15,9,伟德,2.62,3.4,2.8,36.95,28.47,34.58,96.81,2.3,3.7,3.12,42.39,26.35,31.25,97.51,0.97,1.01,0.96
1720829,曼彻斯特城,托特纳姆热刺,2019-08-18 00:30,2-2,1,6,bet 365,1.44,4.5,6.5,64.87,20.76,14.37,93.41,1.33,5.5,8,71.02,17.17,11.81,94.46,0.92,1.01,0.98
1720829,曼彻斯特城,托特纳姆热刺,2019-08-18 00:30,2-2,1,6,威廉希尔,1.5,4.5,5.0,61.22,20.41,18.37,91.84,1.35,5.25,8.5,70.62,18.16,11.22,95.34,0.94,0.96,1.04
1720829,曼彻斯特城,托特纳姆热刺,2019-08-18 00:30,2-2,1,6,立博,1.44,4.5,7.0,65.54,20.97,13.48,94.38,1.36,5,8.5,69.83,18.99,11.17,94.97,0.94,0.92,1.04
1720829,曼彻斯特城,托特纳姆热刺,2019-08-18 00:30,2-2,1,6,伟德,1.5,4.75,6.5,64.66,20.42,14.92,96.99,1.36,5.5,9,71.51,17.68,10.81,97.26,0.94,1.01,1.1
1720824,谢菲尔德联队,水晶宫,2019-08-18 21:00,1-0,11,14,bet 365,2.9,3.1,2.5,32.31,30.22,37.47,93.68,2.5,3.2,2.9,37.83,29.56,32.61,94.58,0.94,0.96,0.93
1720824,谢菲尔德联队,水晶宫,2019-08-18 21:00,1-0,11,14,威廉希尔,2.75,3.25,2.3,32.88,27.82,39.31,90.41,2.5,3.1,3.1,38.27,30.86,30.86,95.68,0.94,0.93,1.0
1720824,谢菲尔德联队,水晶宫,2019-08-18 21:00,1-0,11,14,立博,2.8,3.0,2.62,33.31,31.09,35.6,93.27,2.45,3.2,3,38.73,29.65,31.63,94.88,0.93,0.96,0.97
1720824,谢菲尔德联队,水晶宫,2019-08-18 21:00,1-0,11,14,伟德,3.12,3.4,2.4,31.08,28.52,40.4,96.97,2.5,3.3,3.1,39,29.55,31.45,97.5,0.94,0.99,1.0
1720828,切尔西,莱切斯特城,2019-08-18 23:30,1-1,19,13,bet 365,1.61,3.75,5.5,58.07,24.93,17.0,93.49,1.7,3.75,5,55.76,25.28,18.96,94.8,0.95,0.94,0.96
1720828,切尔西,莱切斯特城,2019-08-18 23:30,1-1,19,13,威廉希尔,1.53,4.0,5.5,60.22,23.03,16.75,92.13,1.7,3.7,5.25,56.08,25.77,18.16,95.33,0.95,0.93,1.01
1720828,切尔西,莱切斯特城,2019-08-18 23:30,1-1,19,13,立博,1.67,3.7,5.5,56.98,25.72,17.3,95.16,1.7,3.75,4.8,55.33,25.08,19.59,94.05,0.95,0.94,0.92
1720828,切尔西,莱切斯特城,2019-08-18 23:30,1-1,19,13,伟德,1.55,4.33,6.5,62.64,22.42,14.94,97.09,1.75,3.8,5.25,55.75,25.67,18.58,97.56,0.97,0.96,1.01
1720827,狼队,曼彻斯特联,2019-08-20 03:00,1-1,13,9,bet 365,2.8,3.25,2.5,33.54,28.9,37.56,93.91,2.87,3.3,2.45,32.88,28.6,38.52,94.37,0.89,0.96,0.97
1720827,狼队,曼彻斯特联,2019-08-20 03:00,1-1,13,9,威廉希尔,3.6,3.5,1.91,25.55,26.28,48.16,91.99,3.1,3.25,2.4,30.81,29.39,39.8,95.52,0.97,0.95,0.95
1720827,狼队,曼彻斯特联,2019-08-20 03:00,1-1,13,9,立博,3.3,3.3,2.2,28.57,28.57,42.86,94.29,2.9,3.2,2.5,32.61,29.56,37.83,94.58,0.9,0.94,0.99
1720827,狼队,曼彻斯特联,2019-08-20 03:00,1-1,13,9,伟德,3.5,3.6,2.15,27.78,27.01,45.22,97.22,3,3.4,2.55,32.69,28.85,38.46,98.08,0.94,0.99,1.01
1720839,阿斯顿维拉,埃弗顿,2019-08-24 03:00,2-0,17,9,bet 365,3.4,3.4,2.1,27.63,27.63,44.74,93.95,3,3.4,2.37,31.76,28.03,40.21,95.29,0.94,0.95,0.96
1720839,阿斯顿维拉,埃弗顿,2019-08-24 03:00,2-0,17,9,威廉希尔,3.5,3.5,1.91,26.09,26.09,47.81,91.33,3.1,3.3,2.35,30.69,28.83,40.48,95.13,0.98,0.92,0.95
1720839,阿斯顿维拉,埃弗顿,2019-08-24 03:00,2-0,17,9,立博,3.6,3.5,2.0,26.12,26.87,47.01,94.03,2.9,3.4,2.38,32.56,27.77,39.67,94.42,0.91,0.95,0.96
1720839,阿斯顿维拉,埃弗顿,2019-08-24 03:00,2-0,17,9,伟德,3.75,3.6,2.05,25.83,26.91,47.26,96.88,3.1,3.5,2.4,31.47,27.88,40.65,97.56,0.98,0.98,0.97
1720837,诺维奇,切尔西,2019-08-24 19:30,2-3,11,16,bet 365,5.0,4.0,1.61,18.67,23.34,57.99,93.36,4.33,3.75,1.8,21.93,25.32,52.75,94.95,0.99,0.91,0.95
1720837,诺维奇,切尔西,2019-08-24 19:30,2-3,11,16,威廉希尔,6.5,4.33,1.4,14.0,21.01,64.99,90.99,4.33,3.75,1.8,21.93,25.32,52.75,94.95,0.99,0.91,0.95
1720837,诺维奇,切尔西,2019-08-24 19:30,2-3,11,16,立博,5.75,4.2,1.57,16.58,22.7,60.72,95.33,3.9,3.8,1.87,24.32,24.96,50.72,94.85,0.89,0.93,0.99
1720837,诺维奇,切尔西,2019-08-24 19:30,2-3,11,16,伟德,7.5,4.5,1.5,13.04,21.74,65.22,97.83,4.2,3.9,1.9,23.32,25.12,51.56,97.96,0.96,0.95,1.0
1720842,布莱顿,南安普敦,2019-08-24 22:00,0-2,5,19,bet 365,2.5,3.3,2.75,37.5,28.41,34.09,93.75,2.3,3.25,3.3,41.59,29.43,28.98,95.65,0.91,0.95,1.02
1720842,布莱顿,南安普敦,2019-08-24 22:00,0-2,5,19,威廉希尔,2.5,3.2,2.62,36.56,28.56,34.88,91.39,2.3,3.25,3.25,41.4,29.3,29.3,95.22,0.91,0.95,1.01
1720842,布莱顿,南安普敦,2019-08-24 22:00,0-2,5,19,立博,2.5,3.1,2.88,37.39,30.15,32.46,93.48,2.3,3.2,3.2,41.03,29.49,29.49,94.36,0.91,0.94,0.99
1720842,布莱顿,南安普敦,2019-08-24 22:00,0-2,5,19,伟德,2.55,3.2,3.1,38.18,30.42,31.4,97.35,2.38,3.3,3.4,41.3,29.79,28.91,98.3,0.94,0.97,1.05
1720833,曼彻斯特联,水晶宫,2019-08-24 22:00,1-2,4,15,bet 365,1.4,4.5,8.0,67.29,20.93,11.78,94.21,1.33,5.25,9,71.37,18.08,10.55,94.92,0.94,0.98,0.93
1720833,曼彻斯特联,水晶宫,2019-08-24 22:00,1-2,4,15,威廉希尔,1.4,4.5,6.5,65.51,20.38,14.11,91.71,1.32,5.25,9.5,71.92,18.08,9.99,94.94,0.94,0.98,0.99
1720833,曼彻斯特联,水晶宫,2019-08-24 22:00,1-2,4,15,立博,1.4,4.6,8.5,68.07,20.72,11.21,95.3,1.33,5,9.5,71.12,18.92,9.96,94.59,0.94,0.93,0.99
1720833,曼彻斯特联,水晶宫,2019-08-24 22:00,1-2,4,15,伟德,1.4,4.8,9.0,69.1,20.15,10.75,96.74,1.33,5.5,10.5,73.07,17.67,9.26,97.19,0.94,1.03,1.09
1720838,谢菲尔德联队,莱切斯特城,2019-08-24 22:00,1-2,8,14,bet 365,3.8,3.4,2.0,24.89,27.82,47.29,94.58,3.25,3.3,2.25,29.16,28.72,42.12,94.77,0.92,0.97,0.95
1720838,谢菲尔德联队,莱切斯特城,2019-08-24 22:00,1-2,8,14,威廉希尔,3.5,3.5,1.91,26.09,26.09,47.81,91.33,3.2,3.25,2.35,29.88,29.42,40.69,95.63,0.91,0.95,0.99
1720838,谢菲尔德联队,莱切斯特城,2019-08-24 22:00,1-2,8,14,立博,3.5,3.1,2.2,26.88,30.35,42.77,94.09,3.2,3.2,2.35,29.75,29.75,40.51,95.19,0.91,0.94,0.99
1720838,谢菲尔德联队,莱切斯特城,2019-08-24 22:00,1-2,8,14,伟德,4.2,3.5,1.95,22.97,27.56,49.47,96.47,3.25,3.25,2.45,30.06,30.06,39.88,97.7,0.92,0.95,1.03
1720836,沃特福德,西汉姆联,2019-08-24 22:00,1-3,20,17,bet 365,2.3,3.5,2.9,40.81,26.82,32.37,93.87,2.15,3.5,3.3,44.13,27.11,28.75,94.89,0.93,0.96,0.97
1720836,沃特福德,西汉姆联,2019-08-24 22:00,1-3,20,17,威廉希尔,2.25,3.3,2.8,40.24,27.43,32.33,90.53,2.2,3.5,3.25,43.37,27.26,29.36,95.42,0.95,0.96,0.95
1720836,沃特福德,西汉姆联,2019-08-24 22:00,1-3,20,17,立博,2.25,3.5,3.0,41.79,26.87,31.34,94.03,2.2,3.5,3.1,42.77,26.88,30.35,94.09,0.95,0.96,0.91
1720836,沃特福德,西汉姆联,2019-08-24 22:00,1-3,20,17,伟德,2.5,3.4,3.0,38.93,28.63,32.44,97.33,2.25,3.6,3.3,43.35,27.09,29.56,97.54,0.97,0.99,0.97
1720841,利物浦,阿森纳,2019-08-25 00:30,3-1,1,2,bet 365,1.44,4.75,6.0,64.8,19.65,15.55,93.32,1.45,5,6,65.29,18.93,15.78,94.67,0.94,0.99,0.94
1720841,利物浦,阿森纳,2019-08-25 00:30,3-1,1,2,威廉希尔,1.53,4.0,5.0,59.22,22.65,18.12,90.61,1.44,4.8,6.5,65.72,19.72,14.56,94.64,0.93,0.95,1.02
1720841,利物浦,阿森纳,2019-08-25 00:30,3-1,1,2,立博,1.44,4.6,6.0,64.39,20.16,15.45,92.72,1.44,4.75,6,64.8,19.65,15.55,93.32,0.93,0.94,0.94
1720841,利物浦,阿森纳,2019-08-25 00:30,3-1,1,2,伟德,1.57,4.33,6.25,61.97,22.47,15.57,97.29,1.5,5,6.5,65.33,19.6,15.08,97.99,0.97,0.99,1.02
1720835,伯恩茅斯,曼彻斯特城,2019-08-25 21:00,1-3,8,4,bet 365,11.0,7.0,1.2,8.52,13.39,78.09,93.71,17,7.5,1.16,5.58,12.65,81.77,94.86,1.07,0.92,0.94
1720835,伯恩茅斯,曼彻斯特城,2019-08-25 21:00,1-3,8,4,威廉希尔,10.0,5.5,1.22,9.08,16.51,74.41,90.79,17,8.5,1.14,5.58,11.17,83.25,94.91,1.07,1.04,0.93
1720835,伯恩茅斯,曼彻斯特城,2019-08-25 21:00,1-3,8,4,立博,13.0,6.5,1.2,7.23,14.46,78.31,93.98,13,7.5,1.17,7.22,12.52,80.26,93.9,0.82,0.92,0.95
1720835,伯恩茅斯,曼彻斯特城,2019-08-25 21:00,1-3,8,4,伟德,15.0,7.5,1.2,6.45,12.9,80.65,96.77,19,8.5,1.17,5.13,11.48,83.39,97.56,1.2,1.04,0.95
1720840,托特纳姆热刺,纽卡斯尔联,2019-08-25 23:30,0-1,6,19,bet 365,1.22,5.5,11.0,75.03,16.64,8.32,91.54,1.25,6,11,75.64,15.76,8.6,94.56,0.94,0.96,0.98
1720840,托特纳姆热刺,纽卡斯尔联,2019-08-25 23:30,0-1,6,19,威廉希尔,1.36,4.5,7.0,66.82,20.2,12.98,90.88,1.25,6,12,76.19,15.87,7.94,95.24,0.94,0.96,1.07
1720840,托特纳姆热刺,纽卡斯尔联,2019-08-25 23:30,0-1,6,19,立博,1.22,6.0,15.0,77.84,15.83,6.33,94.97,1.29,5.5,11,73.97,17.35,8.68,95.43,0.97,0.88,0.98
1720840,托特纳姆热刺,纽卡斯尔联,2019-08-25 23:30,0-1,6,19,伟德,1.33,5.4,10.5,72.84,17.94,9.23,96.87,1.3,6,12,75.47,16.35,8.18,98.11,0.98,0.96,1.07
1720834,狼队,伯恩利,2019-08-25 23:30,1-1,18,14,bet 365,1.72,3.5,5.0,54.48,26.77,18.74,93.71,1.75,3.4,5.25,54.11,27.85,18.04,94.69,0.94,0.94,0.98
1720834,狼队,伯恩利,2019-08-25 23:30,1-1,18,14,威廉希尔,1.73,3.6,4.33,53.19,25.56,21.25,92.02,1.75,3.5,5.25,54.55,27.27,18.18,95.45,0.94,0.97,0.98
1720834,狼队,伯恩利,2019-08-25 23:30,1-1,18,14,立博,1.73,3.4,5.0,53.91,27.43,18.65,93.27,1.75,3.4,5,53.63,27.6,18.77,93.85,0.94,0.94,0.93
1720834,狼队,伯恩利,2019-08-25 23:30,1-1,18,14,伟德,1.73,3.7,5.5,56.11,26.24,17.65,97.08,1.8,3.5,5.5,54.3,27.93,17.77,97.74,0.97,0.97,1.03
1720847,南安普敦,曼彻斯特联,2019-08-31 19:30,1-1,18,5,bet 365,4.0,3.5,1.9,23.54,26.9,49.56,94.16,4,3.5,1.9,23.54,26.9,49.56,94.16,0.96,0.97,0.92
1720847,南安普敦,曼彻斯特联,2019-08-31 19:30,1-1,18,5,威廉希尔,4.8,3.6,1.78,19.88,26.51,53.61,95.43,4.2,3.4,1.95,22.78,28.14,49.07,95.69,1.01,0.94,0.94
1720847,南安普敦,曼彻斯特联,2019-08-31 19:30,1-1,18,5,立博,3.6,3.4,2.05,26.21,27.75,46.03,94.37,3.8,3.4,1.95,24.59,27.49,47.92,93.45,0.91,0.94,0.94
