比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
851543,利物浦,史篤城,2013-08-17 19:45,1-0,7,13,伟德,1.444,4.4,8.5,66.75,21.91,11.34,96.39,1.4,4.6,10.5,69.56,21.17,9.27,97.38,0.95,0.97,1.16
851543,利物浦,史篤城,2013-08-17 19:45,1-0,7,13,威廉希尔,1.36,4.6,9.0,69.12,20.44,10.44,94.0,1.44,4.33,9,67,22.28,10.72,96.48,0.98,0.91,0.99
851543,利物浦,史篤城,2013-08-17 19:45,1-0,7,13,立博,1.44,4.2,7.5,65.15,22.34,12.51,93.82,1.44,4.2,7.5,65.15,22.34,12.51,93.82,0.98,0.88,0.83
851543,利物浦,史篤城,2013-08-17 19:45,1-0,7,13,bet 365,1.4,4.5,8.5,67.76,21.08,11.16,94.86,1.4,4.75,10,69.7,20.54,9.76,97.58,0.95,1.0,1.1
851546,新特蘭,富咸,2013-08-17 22:00,0-1,17,12,伟德,2.3,3.4,3.2,41.75,28.24,30.01,96.03,2.55,3.3,3,38.13,29.46,32.41,97.23,1.07,0.96,0.87
851546,新特蘭,富咸,2013-08-17 22:00,0-1,17,12,威廉希尔,2.2,3.3,3.3,42.86,28.57,28.57,94.29,2.6,3,2.9,36.19,31.36,32.45,94.09,1.09,0.87,0.84
851546,新特蘭,富咸,2013-08-17 22:00,0-1,17,12,立博,2.2,3.25,3.3,42.67,28.88,28.45,93.87,2.6,3,3.25,37.5,32.5,30,97.5,1.09,0.87,0.94
851546,新特蘭,富咸,2013-08-17 22:00,0-1,17,12,bet 365,2.3,3.3,3.2,41.4,28.85,29.75,95.22,2.5,3.3,3.1,39,29.55,31.45,97.5,1.05,0.96,0.9
851548,西布朗,修咸頓,2013-08-17 22:00,0-1,8,14,伟德,2.3,3.4,3.2,41.75,28.24,30.01,96.03,2.55,3.4,2.9,38.03,28.52,33.44,96.98,1.02,0.99,0.9
851548,西布朗,修咸頓,2013-08-17 22:00,0-1,8,14,威廉希尔,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.6,3,2.9,36.19,31.36,32.45,94.09,1.04,0.87,0.9
851548,西布朗,修咸頓,2013-08-17 22:00,0-1,8,14,立博,2.2,3.3,3.25,42.67,28.45,28.88,93.87,2.6,3.1,2.87,36.43,30.56,33.01,94.72,1.04,0.9,0.89
851548,西布朗,修咸頓,2013-08-17 22:00,0-1,8,14,bet 365,2.25,3.4,3.2,42.29,27.98,29.73,95.15,2.55,3.4,3,38.46,28.85,32.69,98.07,1.02,0.99,0.93
851545,諾域治,愛華頓,2013-08-17 22:00,2-2,11,6,伟德,3.2,3.4,2.3,30.01,28.24,41.75,96.03,3.6,3.25,2.25,26.97,29.88,43.15,97.09,1.08,0.94,0.92
851545,諾域治,愛華頓,2013-08-17 22:00,2-2,11,6,威廉希尔,3.2,3.3,2.25,29.48,28.59,41.93,94.34,3.3,3.1,2.3,28.58,30.42,41,94.31,0.99,0.9,0.94
851545,諾域治,愛華頓,2013-08-17 22:00,2-2,11,6,立博,3.0,3.3,2.3,31.12,28.29,40.59,93.36,3.1,3.25,2.3,30.29,28.89,40.82,93.9,0.93,0.94,0.94
851545,諾域治,愛華頓,2013-08-17 22:00,2-2,11,6,bet 365,3.2,3.3,2.3,29.75,28.85,41.4,95.2,3.6,3.3,2.25,27.09,29.56,43.35,97.52,1.08,0.96,0.92
851540,阿仙奴,阿士東維拉,2013-08-17 22:00,1-3,4,15,伟德,1.4,4.5,9.0,68.18,21.21,10.61,95.45,1.4,5,8.5,69.22,19.38,11.4,96.91,0.95,1.0,1.02
851540,阿仙奴,阿士東維拉,2013-08-17 22:00,1-3,4,15,威廉希尔,1.36,4.8,8.5,69.28,19.63,11.09,94.22,1.5,4,7,62.92,23.6,13.48,94.38,1.02,0.8,0.84
851540,阿仙奴,阿士東維拉,2013-08-17 22:00,1-3,4,15,立博,1.4,4.5,7.5,66.77,20.77,12.46,93.48,1.5,4,7.5,63.49,23.81,12.7,95.24,1.02,0.8,0.9
851540,阿仙奴,阿士東維拉,2013-08-17 22:00,1-3,4,15,bet 365,1.4,4.75,8.0,68.04,20.05,11.91,95.26,1.44,5,7.5,67.57,19.46,12.97,97.3,0.98,1.0,0.9
851549,韋斯咸,卡迪夫城,2013-08-17 22:00,2-0,10,英冠1,伟德,1.95,3.5,4.2,49.47,27.56,22.97,96.47,2.15,3.3,3.75,44.95,29.28,25.77,96.64,1.03,0.92,0.9
851549,韋斯咸,卡迪夫城,2013-08-17 22:00,2-0,10,英冠1,威廉希尔,1.95,3.5,3.8,48.3,26.91,24.79,94.18,2.2,3.1,3.5,42.77,30.35,26.88,94.09,1.06,0.87,0.84
851549,韋斯咸,卡迪夫城,2013-08-17 22:00,2-0,10,英冠1,立博,1.9,3.4,4.0,49.17,27.48,23.36,93.42,2.2,3.1,3.75,43.55,30.9,25.55,95.81,1.06,0.87,0.9
851549,韋斯咸,卡迪夫城,2013-08-17 22:00,2-0,10,英冠1,bet 365,1.9,3.6,4.0,49.93,26.35,23.72,94.87,2.15,3.3,3.9,45.4,29.58,25.03,97.61,1.03,0.92,0.94
851547,史雲斯,曼聯,2013-08-18 00:30,1-4,9,1,伟德,5.0,3.7,1.75,19.2,25.95,54.86,96.0,3.6,3.5,2.15,27.01,27.78,45.22,97.24,0.86,0.98,1.03
851547,史雲斯,曼聯,2013-08-18 00:30,1-4,9,1,威廉希尔,4.0,3.2,1.91,23.02,28.77,48.21,92.08,3.5,3.3,2.25,27.65,29.33,43.02,96.78,0.84,0.92,1.08
851547,史雲斯,曼聯,2013-08-18 00:30,1-4,9,1,立博,4.8,3.6,1.7,19.39,25.86,54.75,93.07,3.6,3.3,2.1,26.28,28.67,45.05,94.61,0.86,0.92,1.01
851547,史雲斯,曼聯,2013-08-18 00:30,1-4,9,1,bet 365,4.0,3.5,1.9,23.54,26.9,49.56,94.16,3.6,3.4,2.2,27.06,28.65,44.28,97.42,0.86,0.95,1.06
851542,水晶宮,熱刺,2013-08-18 20:30,0-1,英冠5,5,伟德,5.4,3.8,1.7,17.87,25.39,56.75,96.5,5.5,3.7,1.727,17.63,26.21,56.16,96.96,1.1,0.96,0.93
851542,水晶宮,熱刺,2013-08-18 20:30,0-1,英冠5,5,威廉希尔,4.33,3.5,1.83,21.72,26.88,51.4,94.05,6,3.75,1.67,16.15,25.84,58.02,96.9,1.2,0.98,0.9
851542,水晶宮,熱刺,2013-08-18 20:30,0-1,英冠5,5,立博,4.5,3.5,1.8,20.9,26.87,52.24,94.05,5.2,3.5,1.7,18.04,26.8,55.17,93.81,1.04,0.91,0.92
851542,水晶宮,熱刺,2013-08-18 20:30,0-1,英冠5,5,bet 365,4.5,3.8,1.75,21.03,24.9,54.07,94.64,6.5,3.8,1.65,15.04,25.72,59.24,97.76,1.3,0.99,0.89
851541,車路士,侯城,2013-08-18 23:00,2-0,3,英冠2,伟德,1.222,6.0,17.0,78.4,15.97,5.64,95.8,1.182,7,18,81,13.68,5.32,95.74,0.93,1.05,1.26
851541,車路士,侯城,2013-08-18 23:00,2-0,3,英冠2,威廉希尔,1.2,6.0,15.0,78.12,15.62,6.25,93.74,1.25,6,15,77.42,16.13,6.45,96.77,0.99,0.9,1.05
851541,車路士,侯城,2013-08-18 23:00,2-0,3,英冠2,立博,1.2,6.5,15.0,79.08,14.6,6.33,94.9,1.22,5.5,15,76.74,17.02,6.24,93.62,0.96,0.83,1.05
851541,車路士,侯城,2013-08-18 23:00,2-0,3,英冠2,bet 365,1.22,6.0,15.0,77.84,15.83,6.33,94.96,1.22,7,16,79.97,13.94,6.1,97.56,0.96,1.05,1.12
851544,曼城,紐卡素,2013-08-20 03:00,4-0,2,16,伟德,1.333,5.0,11.0,72.06,19.21,8.73,96.06,1.286,5.75,13,75.61,16.91,7.48,97.23,0.94,1.04,1.17
851544,曼城,紐卡素,2013-08-20 03:00,4-0,2,16,威廉希尔,1.28,5.5,10.0,73.49,17.1,9.41,94.07,1.3,5.5,13,74.83,17.69,7.48,97.28,0.95,0.99,1.17
851544,曼城,紐卡素,2013-08-20 03:00,4-0,2,16,立博,1.28,5.5,10.0,73.49,17.1,9.41,94.07,1.3,5.5,12,74.37,17.58,8.06,96.68,0.95,0.99,1.08
851544,曼城,紐卡素,2013-08-20 03:00,4-0,2,16,bet 365,1.28,5.75,10.0,74.04,16.48,9.48,94.77,1.25,6.5,13,77.61,14.93,7.46,97.01,0.91,1.17,1.17
851553,富咸,阿仙奴,2013-08-24 19:45,1-3,7,16,伟德,4.5,3.75,1.727,20.81,24.97,54.22,93.64,4.75,3.6,1.85,20.46,27,52.54,97.18,1.14,1.01,0.89
851553,富咸,阿仙奴,2013-08-24 19:45,1-3,7,16,威廉希尔,3.8,3.5,1.73,23.35,25.35,51.29,88.73,4.75,3.5,1.85,20.31,27.56,52.14,96.47,1.14,0.98,0.89
851553,富咸,阿仙奴,2013-08-24 19:45,1-3,7,16,立博,4.33,3.2,1.72,20.53,27.78,51.69,88.89,4,3.5,1.9,23.54,26.9,49.56,94.16,0.96,0.98,0.91
851553,富咸,阿仙奴,2013-08-24 19:45,1-3,7,16,bet 365,4.0,3.5,1.9,23.54,26.9,49.56,94.16,5,3.6,1.83,19.53,27.12,53.35,97.65,1.2,1.01,0.88
851552,愛華頓,西布朗,2013-08-24 22:00,0-0,10,15,伟德,1.7,3.5,4.75,54.24,26.35,19.41,92.21,1.615,3.9,6.5,60.15,24.91,14.94,97.14,0.97,0.94,0.98
851552,愛華頓,西布朗,2013-08-24 22:00,0-0,10,15,威廉希尔,1.73,3.5,4.0,51.9,25.65,22.45,89.79,1.61,3.75,6,58.9,25.29,15.81,94.83,0.97,0.9,0.9
851552,愛華頓,西布朗,2013-08-24 22:00,0-0,10,15,立博,1.61,3.5,4.5,55.01,25.31,19.68,88.57,1.61,3.8,6,59.1,25.04,15.86,95.15,0.97,0.91,0.9
851552,愛華頓,西布朗,2013-08-24 22:00,0-0,10,15,bet 365,1.66,3.8,5.0,56.53,24.7,18.77,93.84,1.57,4.33,6.5,62.34,22.6,15.06,97.87,0.94,1.04,0.98
851554,侯城,諾域治,2013-08-24 22:00,1-0,17,11,伟德,2.45,3.4,3.0,39.41,28.4,32.19,96.55,2.45,3.25,3.2,39.69,29.92,30.39,97.24,0.98,0.94,0.99
851554,侯城,諾域治,2013-08-24 22:00,1-0,17,11,威廉希尔,2.4,3.1,2.6,37.07,28.7,34.22,88.97,2.5,3.1,3.1,38.27,30.86,30.86,95.68,1.0,0.9,0.96
851554,侯城,諾域治,2013-08-24 22:00,1-0,17,11,立博,2.25,3.2,2.75,39.66,27.89,32.45,89.24,2.5,3.1,3,37.88,30.55,31.57,94.7,1.0,0.9,0.93
851554,侯城,諾域治,2013-08-24 22:00,1-0,17,11,bet 365,2.37,3.4,2.87,39.64,27.63,32.73,93.95,2.4,3.25,3.3,40.56,29.95,29.5,97.34,0.96,0.94,1.02
851558,史篤城,水晶宮,2013-08-24 22:00,2-1,13,12,伟德,1.95,3.5,4.1,49.19,27.41,23.4,95.92,1.85,3.5,4.8,52.25,27.62,20.14,96.66,0.94,0.98,1.01
851558,史篤城,水晶宮,2013-08-24 22:00,2-1,13,12,威廉希尔,1.8,3.25,3.8,49.32,27.32,23.36,88.78,1.91,3.4,4.5,50.35,28.28,21.37,96.17,0.97,0.95,0.95
851558,史篤城,水晶宮,2013-08-24 22:00,2-1,13,12,立博,1.8,3.3,3.75,49.37,26.93,23.7,88.87,1.9,3.4,4.5,50.48,28.21,21.31,95.91,0.97,0.95,0.95
851558,史篤城,水晶宮,2013-08-24 22:00,2-1,13,12,bet 365,1.83,3.5,4.33,51.4,26.88,21.72,94.06,1.9,3.5,4.75,51.47,27.94,20.59,97.79,0.97,0.98,1.0
851557,修咸頓,新特蘭,2013-08-24 22:00,1-1,8,14,伟德,2.1,3.4,3.7,45.76,28.26,25.97,96.1,1.615,4,6.5,60.52,24.44,15.04,97.74,0.9,1.04,1.17
851557,修咸頓,新特蘭,2013-08-24 22:00,1-1,8,14,威廉希尔,1.73,3.4,4.0,51.51,26.21,22.28,89.11,1.67,3.4,6,56.51,27.76,15.73,94.37,0.94,0.88,1.08
851557,修咸頓,新特蘭,2013-08-24 22:00,1-1,8,14,立博,1.9,3.25,3.4,46.65,27.27,26.07,88.64,1.66,3.75,5,56.35,24.94,18.71,93.54,0.93,0.98,0.9
851557,修咸頓,新特蘭,2013-08-24 22:00,1-1,8,14,bet 365,1.9,3.5,4.0,49.56,26.9,23.54,94.16,1.66,4,5.75,58.7,24.36,16.95,97.44,0.93,1.04,1.04
851556,紐卡素,韋斯咸,2013-08-24 22:00,0-0,20,4,伟德,2.1,3.3,3.4,44.37,28.23,27.4,93.18,2.375,3.4,3.25,41.16,28.75,30.08,97.75,1.02,0.99,0.94
851556,紐卡素,韋斯咸,2013-08-24 22:00,0-0,20,4,威廉希尔,2.1,3.2,3.0,42.44,27.85,29.71,89.12,2.37,3.3,3.1,40.28,28.93,30.79,95.46,1.02,0.96,0.9
851556,紐卡素,韋斯咸,2013-08-24 22:00,0-0,20,4,立博,2.1,3.2,3.0,42.44,27.85,29.71,89.12,2.4,3.1,3.2,39.62,30.67,29.71,95.09,1.03,0.9,0.93
851556,紐卡素,韋斯咸,2013-08-24 22:00,0-0,20,4,bet 365,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2.3,3.5,3.3,42.48,27.91,29.61,97.7,0.99,1.02,0.96
851550,阿士東維拉,利物浦,2013-08-25 00:30,0-1,5,9,伟德,3.9,3.4,2.0,24.41,28.0,47.6,95.2,4.333,4,1.85,22.6,24.48,52.93,97.93,1.0,1.04,0.93
851550,阿士東維拉,利物浦,2013-08-25 00:30,0-1,5,9,威廉希尔,3.5,3.6,2.0,26.87,26.12,47.01,94.05,4.2,3.6,1.91,22.91,26.72,50.37,96.22,0.97,0.94,0.96
851550,阿士東維拉,利物浦,2013-08-25 00:30,0-1,5,9,立博,3.4,3.3,1.9,26.18,26.97,46.85,89.01,4,3.5,1.9,23.54,26.9,49.56,94.16,0.92,0.91,0.95
851550,阿士東維拉,利物浦,2013-08-25 00:30,0-1,5,9,bet 365,3.75,3.4,2.0,25.14,27.73,47.13,94.27,4.2,4,1.85,23.15,24.3,52.55,97.23,0.97,1.04,0.93
851551,卡迪夫城,曼城,2013-08-25 23:00,3-2,19,5,伟德,8.0,4.0,1.45,11.74,23.48,64.78,93.92,8,4.75,1.45,12.19,20.54,67.27,97.52,0.96,1.05,0.96
851551,卡迪夫城,曼城,2013-08-25 23:00,3-2,19,5,威廉希尔,7.0,4.33,1.44,13.37,21.62,65.01,93.59,8,4.5,1.44,12,21.33,66.67,96,0.96,0.99,0.95
851551,卡迪夫城,曼城,2013-08-25 23:00,3-2,19,5,立博,6.0,3.75,1.44,14.78,23.65,61.58,88.68,7,4.5,1.44,13.48,20.97,65.54,94.36,0.84,0.99,0.95
851551,卡迪夫城,曼城,2013-08-25 23:00,3-2,19,5,bet 365,6.5,4.2,1.5,14.53,22.49,62.98,94.44,8,4.75,1.44,12.14,20.44,67.42,97.12,0.96,1.05,0.95
851559,熱刺,史雲斯,2013-08-25 23:00,1-0,7,20,伟德,1.55,3.8,6.0,60.02,24.48,15.5,93.03,1.727,3.8,5.2,55.97,25.44,18.59,96.66,1.0,0.95,0.88
851559,熱刺,史雲斯,2013-08-25 23:00,1-0,7,20,威廉希尔,1.57,4.0,5.5,59.6,23.39,17.01,93.57,1.75,3.5,4.75,53.52,26.76,19.72,93.66,1.02,0.88,0.81
851559,熱刺,史雲斯,2013-08-25 23:00,1-0,7,20,立博,1.53,3.5,5.5,58.3,25.48,16.22,89.2,1.66,3.8,5,56.53,24.7,18.77,93.84,0.96,0.95,0.85
851559,熱刺,史雲斯,2013-08-25 23:00,1-0,7,20,bet 365,1.57,3.6,6.5,59.61,26.0,14.4,93.59,1.75,3.75,5.25,55.56,25.93,18.52,97.23,1.02,0.94,0.89
851555,曼聯,車路士,2013-08-27 03:00,0-0,6,1,伟德,2.3,3.4,2.9,40.49,27.39,32.11,93.13,2.4,3.125,3.3,40.08,30.78,29.15,96.19,0.96,0.91,1.02
851555,曼聯,車路士,2013-08-27 03:00,0-0,6,1,威廉希尔,2.37,3.2,3.0,39.52,29.27,31.22,93.66,2.4,3.1,3.4,40.32,31.22,28.46,96.77,0.96,0.9,1.05
851555,曼聯,車路士,2013-08-27 03:00,0-0,6,1,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2.4,3.2,3.4,40.72,30.54,28.74,97.73,0.96,0.93,1.05
851555,曼聯,車路士,2013-08-27 03:00,0-0,6,1,bet 365,2.25,3.25,3.2,41.75,28.9,29.35,93.94,2.3,3.4,3.4,42.5,28.75,28.75,97.75,0.92,0.99,1.05
851562,車路士,阿士東維拉,2013-08-22 02:45,2-1,4,3,伟德,1.333,5.0,11.0,72.06,19.21,8.73,96.06,1.25,6.25,11,76.12,15.22,8.65,95.15,0.91,1.06,0.99
851562,車路士,阿士東維拉,2013-08-22 02:45,2-1,4,3,威廉希尔,1.25,4.5,10.0,71.29,19.8,8.91,89.11,1.3,5.5,9,72.42,17.12,10.46,94.15,0.95,0.94,0.81
851562,車路士,阿士東維拉,2013-08-22 02:45,2-1,4,3,立博,1.28,4.5,8.0,69.23,19.69,11.08,88.61,1.28,5.5,9.5,73.13,17.02,9.85,93.61,0.93,0.94,0.86
851562,車路士,阿士東維拉,2013-08-22 02:45,2-1,4,3,bet 365,1.33,5.0,9.0,70.73,18.81,10.45,94.07,1.28,6.25,11,75.69,15.5,8.81,96.88,0.93,1.06,0.99
851565,曼城,侯城,2013-08-31 19:45,2-0,7,13,伟德,1.111,7.0,18.0,81.94,13.0,5.06,91.04,1.182,7,15,80.15,13.53,6.32,94.74,0.96,0.91,0.9
851565,曼城,侯城,2013-08-31 19:45,2-0,7,13,威廉希尔,1.17,7.0,17.0,80.91,13.52,5.57,94.66,1.2,7,17,80.51,13.8,5.68,96.61,0.97,0.91,1.02
851565,曼城,侯城,2013-08-31 19:45,2-0,7,13,立博,1.16,7.5,15.0,81.17,12.55,6.28,94.16,1.2,7.5,13,79.85,12.78,7.37,95.82,0.97,0.98,0.78
851565,曼城,侯城,2013-08-31 19:45,2-0,7,13,bet 365,1.14,8.5,13.0,81.85,10.98,7.18,93.31,1.18,8,19,82.67,12.19,5.13,97.55,0.96,1.04,1.14
851569,韋斯咸,史篤城,2013-08-31 22:00,0-1,5,10,伟德,2.15,3.4,3.5,44.51,28.15,27.34,95.7,2,3.4,4.2,48.44,28.49,23.07,96.88,0.96,0.95,1.01
851569,韋斯咸,史篤城,2013-08-31 22:00,0-1,5,10,威廉希尔,2.0,3.4,3.8,47.29,27.82,24.89,94.58,2,3.1,4.2,47.14,30.41,22.45,94.28,0.96,0.87,1.01
851569,韋斯咸,史篤城,2013-08-31 22:00,0-1,5,10,立博,2.0,3.4,3.75,47.13,27.73,25.14,94.26,2,3.3,3.8,46.9,28.42,24.68,93.8,0.96,0.92,0.91
851569,韋斯咸,史篤城,2013-08-31 22:00,0-1,5,10,bet 365,1.95,3.3,4.0,48.11,28.43,23.46,93.81,2,3.4,4.33,48.78,28.69,22.53,97.56,0.96,0.95,1.04
851566,紐卡素,富咸,2013-08-31 22:00,1-0,18,12,伟德,1.95,3.4,4.0,48.52,27.83,23.65,94.61,2.15,3.4,3.8,45.49,28.77,25.74,97.8,0.95,0.95,1.03
851566,紐卡素,富咸,2013-08-31 22:00,1-0,18,12,威廉希尔,2.05,3.5,3.5,46.05,26.97,26.97,94.4,2.2,3.2,3.5,43.18,29.68,27.14,95,0.97,0.9,0.95
851566,紐卡素,富咸,2013-08-31 22:00,1-0,18,12,立博,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2.2,3.25,3.3,42.67,28.88,28.45,93.87,0.97,0.91,0.89
851566,紐卡素,富咸,2013-08-31 22:00,1-0,18,12,bet 365,2.05,3.3,3.5,45.31,28.15,26.54,92.89,2.15,3.4,3.75,45.34,28.67,25.99,97.48,0.95,0.95,1.01
851561,卡迪夫城,愛華頓,2013-08-31 22:00,0-0,11,14,伟德,3.8,3.4,2.05,25.18,28.14,46.68,95.68,3.125,3.3,2.45,31.03,29.39,39.58,96.97,0.91,0.96,1.03
851561,卡迪夫城,愛華頓,2013-08-31 22:00,0-0,11,14,威廉希尔,3.6,3.4,2.05,26.21,27.75,46.03,94.36,3.1,3.1,2.4,30.38,30.38,39.24,94.18,0.9,0.9,1.01
851561,卡迪夫城,愛華頓,2013-08-31 22:00,0-0,11,14,立博,3.1,3.4,2.25,30.4,27.72,41.88,94.24,3.1,3.1,2.4,30.38,30.38,39.24,94.18,0.9,0.9,1.01
851561,卡迪夫城,愛華頓,2013-08-31 22:00,0-0,11,14,bet 365,3.8,3.3,2.0,24.68,28.42,46.9,93.78,3.5,3.3,2.3,27.91,29.61,42.48,97.68,1.02,0.96,0.97
851567,諾域治,修咸頓,2013-08-31 22:00,1-0,15,6,伟德,2.5,3.3,3.0,38.6,29.24,32.16,96.5,2.875,3.4,2.6,33.88,28.65,37.47,97.41,0.95,0.99,0.99
851567,諾域治,修咸頓,2013-08-31 22:00,1-0,15,6,威廉希尔,2.8,3.3,2.5,33.69,28.58,37.73,94.33,2.7,3.2,2.62,34.79,29.36,35.85,93.93,0.89,0.93,1.0
851567,諾域治,修咸頓,2013-08-31 22:00,1-0,15,6,立博,2.62,3.3,2.62,35.79,28.42,35.79,93.77,2.7,3.2,2.62,34.79,29.36,35.85,93.93,0.89,0.93,1.0
851567,諾域治,修咸頓,2013-08-31 22:00,1-0,15,6,bet 365,2.6,3.25,2.7,36.19,28.95,34.85,94.09,2.87,3.4,2.6,33.92,28.63,37.44,97.35,0.95,0.99,0.99
851563,水晶宮,新特蘭,2013-09-01 00:30,3-1,19,16,伟德,2.5,3.4,2.875,38.39,28.23,33.38,95.97,2.5,3.3,3.1,39,29.55,31.45,97.5,0.95,0.96,1.02
851563,水晶宮,新特蘭,2013-09-01 00:30,3-1,19,16,威廉希尔,2.45,3.25,2.9,38.48,29.01,32.51,94.28,2.5,3.25,3.1,38.82,29.87,31.31,97.05,0.95,0.94,1.02
851563,水晶宮,新特蘭,2013-09-01 00:30,3-1,19,16,立博,2.5,3.3,2.7,37.26,28.23,34.5,93.15,2.5,3.3,2.8,37.73,28.58,33.69,94.32,0.95,0.96,0.92
851563,水晶宮,新特蘭,2013-09-01 00:30,3-1,19,16,bet 365,2.4,3.3,2.87,39.01,28.37,32.62,93.62,2.5,3.3,3.1,39,29.55,31.45,97.5,0.95,0.96,1.02
851568,西布朗,史雲斯,2013-09-01 20:30,0-2,18,20,伟德,2.375,3.4,3.1,40.57,28.34,31.08,96.35,2.8,3.4,2.625,34.6,28.49,36.91,96.88,1.04,0.99,0.92
851568,西布朗,史雲斯,2013-09-01 20:30,0-2,18,20,威廉希尔,2.37,3.4,2.9,39.77,27.72,32.5,94.25,2.75,3,2.75,34.29,31.43,34.29,94.3,1.02,0.87,0.96
851568,西布朗,史雲斯,2013-09-01 20:30,0-2,18,20,立博,2.3,3.4,2.9,40.49,27.39,32.11,93.13,2.5,3.25,2.75,37.34,28.72,33.94,93.35,0.93,0.94,0.96
851568,西布朗,史雲斯,2013-09-01 20:30,0-2,18,20,bet 365,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.75,3.4,2.7,35.37,28.61,36.02,97.27,1.02,0.99,0.95
851564,利物浦,曼聯,2013-09-01 20:30,1-0,3,6,伟德,2.8,3.3,2.6,34.18,29.0,36.81,95.7,2.5,3.4,3.125,39.44,29,31.55,98.6,0.95,0.99,1.03
851564,利物浦,曼聯,2013-09-01 20:30,1-0,3,6,威廉希尔,2.37,3.4,2.9,39.77,27.72,32.5,94.25,2.62,3.2,3,37.15,30.41,32.44,97.33,1.0,0.93,0.99
851564,利物浦,曼聯,2013-09-01 20:30,1-0,3,6,立博,2.6,3.4,2.6,36.17,27.66,36.17,94.04,2.5,3.1,3.25,38.82,31.31,29.87,97.05,0.95,0.9,1.07
851564,利物浦,曼聯,2013-09-01 20:30,1-0,3,6,bet 365,2.5,3.3,2.75,37.5,28.41,34.09,93.75,2.4,3.2,3.4,40.72,30.54,28.74,97.73,0.91,0.93,1.12
851560,阿仙奴,熱刺,2013-09-01 23:00,1-0,12,4,伟德,2.1,3.4,3.7,45.76,28.26,25.97,96.1,2.15,3.4,3.75,45.34,28.67,25.99,97.48,0.97,0.95,1.01
851560,阿仙奴,熱刺,2013-09-01 23:00,1-0,12,4,威廉希尔,2.05,3.6,3.4,46.03,26.21,27.75,94.36,2.2,3.4,3.6,44.28,28.65,27.06,97.42,0.99,0.95,0.97
851560,阿仙奴,熱刺,2013-09-01 23:00,1-0,12,4,立博,2.1,3.6,3.2,44.65,26.05,29.3,93.76,2.2,3.5,3.5,44.3,27.85,27.85,97.46,0.99,0.98,0.95
851560,阿仙奴,熱刺,2013-09-01 23:00,1-0,12,4,bet 365,2.05,3.4,3.5,45.69,27.55,26.76,93.66,2.15,3.5,3.6,45.22,27.78,27.01,97.22,0.97,0.98,0.97
851574,曼聯,水晶宮,2013-09-14 19:45,2-0,7,14,伟德,1.154,6.5,15.0,79.71,14.15,6.13,91.99,1.2,7.5,18,81.52,13.04,5.43,97.82,0.95,1.05,1.26
851574,曼聯,水晶宮,2013-09-14 19:45,2-0,7,14,威廉希尔,1.2,6.5,13.0,78.31,14.46,7.23,93.97,1.2,7,17,80.51,13.8,5.68,96.61,0.95,0.98,1.19
851574,曼聯,水晶宮,2013-09-14 19:45,2-0,7,14,立博,1.2,6.5,13.0,78.31,14.46,7.23,93.97,1.2,6.5,15,79.08,14.6,6.33,94.9,0.95,0.91,1.05
851574,曼聯,水晶宮,2013-09-14 19:45,2-0,7,14,bet 365,1.18,7.0,13.0,79.41,13.39,7.21,93.7,1.18,7.5,21,82.4,12.96,4.63,97.23,0.93,1.05,1.47
851579,熱刺,諾域治,2013-09-14 22:00,2-0,6,9,伟德,1.45,4.0,8.5,65.23,23.65,11.13,94.58,1.45,4.6,8,66.82,21.06,12.11,96.89,0.96,1.01,0.96
851579,熱刺,諾域治,2013-09-14 22:00,2-0,6,9,威廉希尔,1.44,4.5,7.0,65.54,20.97,13.48,94.38,1.5,3.75,7.5,62.5,25,12.5,93.75,0.99,0.83,0.9
851579,熱刺,諾域治,2013-09-14 22:00,2-0,6,9,立博,1.44,4.5,6.5,64.87,20.76,14.37,93.41,1.5,4.5,7,64.62,21.54,13.85,96.93,0.99,0.99,0.84
851579,熱刺,諾域治,2013-09-14 22:00,2-0,6,9,bet 365,1.4,4.5,8.0,67.29,20.93,11.78,94.21,1.45,4.5,8.5,66.99,21.58,11.43,97.14,0.96,0.99,1.02
851570,阿士東維拉,紐卡素,2013-09-14 22:00,1-2,13,12,伟德,2.4,3.2,3.125,39.71,29.79,30.5,95.3,2.15,3.3,3.9,45.4,29.58,25.03,97.61,0.95,0.92,1.05
851570,阿士東維拉,紐卡素,2013-09-14 22:00,1-2,13,12,威廉希尔,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.25,3.1,3.4,41.88,30.4,27.72,94.23,0.99,0.87,0.92
851570,阿士東維拉,紐卡素,2013-09-14 22:00,1-2,13,12,立博,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2.1,3.25,3.5,44.52,28.77,26.71,93.49,0.92,0.91,0.95
