比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
1903813,利物浦,利兹联,2020-09-13 00:30,4-3,1,英冠1,立博,1.25,5.0,9.5,72.38,18.1,9.52,90.48,1.25,5.8,11,75.24,16.21,8.55,94.04,0.92,0.94,1.11
1903813,利物浦,利兹联,2020-09-13 00:30,4-3,1,英冠1,伟德,1.25,6.0,11.0,75.64,15.76,8.6,94.56,1.29,5.75,11,74.54,16.72,8.74,96.15,0.95,0.93,1.11
1903806,西汉姆联,纽卡斯尔联,2020-09-13 03:00,0-2,16,13,bet 365,2.0,3.5,3.6,47.01,26.87,26.12,94.03,1.95,3.6,3.75,48.5,26.27,25.22,94.58,0.94,0.96,0.94
1903806,西汉姆联,纽卡斯尔联,2020-09-13 03:00,0-2,16,13,威廉希尔,2.15,3.5,3.3,44.13,27.11,28.75,94.89,1.95,3.6,3.9,48.98,26.53,24.49,95.51,0.94,0.96,0.98
1903806,西汉姆联,纽卡斯尔联,2020-09-13 03:00,0-2,16,13,立博,2.0,3.2,3.3,44.82,28.01,27.16,89.64,1.95,3.4,3.7,47.61,27.3,25.09,92.83,0.94,0.91,0.93
1903806,西汉姆联,纽卡斯尔联,2020-09-13 03:00,0-2,16,13,伟德,2.2,3.3,3.4,43.22,28.81,27.97,95.08,2,3.5,3.9,47.98,27.42,24.6,95.96,0.96,0.94,0.98
1903809,西布罗姆维奇,莱切斯特城,2020-09-13 21:00,0-3,英冠2,5,bet 365,4.2,3.75,1.8,22.46,25.15,52.4,94.31,3.25,3.4,2.2,29.13,27.84,43.03,94.67,0.91,0.96,0.96
1903809,西布罗姆维奇,莱切斯特城,2020-09-13 21:00,0-3,英冠2,5,威廉希尔,3.7,3.7,1.95,25.66,25.66,48.68,94.93,3.3,3.3,2.25,28.85,28.85,42.31,95.19,0.92,0.94,0.98
1903809,西布罗姆维奇,莱切斯特城,2020-09-13 21:00,0-3,英冠2,5,立博,3.5,3.4,1.85,25.5,26.25,48.25,89.26,3.4,3.25,2.2,27.84,29.13,43.03,94.67,0.95,0.92,0.96
1903809,西布罗姆维奇,莱切斯特城,2020-09-13 21:00,0-3,英冠2,5,伟德,3.9,3.6,1.95,24.49,26.53,48.98,95.51,3.4,3.3,2.25,28.24,29.09,42.67,96.01,0.95,0.94,0.98
1903808,托特纳姆热刺,埃弗顿,2020-09-13 23:30,0-1,6,12,bet 365,1.83,3.5,4.33,51.4,26.88,21.72,94.06,2,3.4,3.8,47.29,27.82,24.89,94.58,0.95,0.95,0.93
1903808,托特纳姆热刺,埃弗顿,2020-09-13 23:30,0-1,6,12,威廉希尔,1.83,3.75,4.2,51.98,25.37,22.65,95.13,2.05,3.3,3.8,46.28,28.75,24.97,94.88,0.97,0.93,0.93
1903808,托特纳姆热刺,埃弗顿,2020-09-13 23:30,0-1,6,12,立博,1.85,3.25,3.7,48.33,27.51,24.16,89.41,2.1,3.3,3.6,45.05,28.67,26.28,94.61,0.99,0.93,0.88
1903808,托特纳姆热刺,埃弗顿,2020-09-13 23:30,0-1,6,12,伟德,1.87,3.6,4.2,50.9,26.44,22.66,95.18,2.1,3.4,3.75,45.92,28.36,25.72,96.43,0.99,0.95,0.92
1903804,谢菲尔德联队,狼队,2020-09-15 01:00,0-2,9,7,bet 365,3.6,3.25,2.1,26.16,28.98,44.85,94.19,3.2,2.9,2.55,29.78,32.86,37.37,95.28,0.95,0.96,0.95
1903804,谢菲尔德联队,狼队,2020-09-15 01:00,0-2,9,7,威廉希尔,3.4,3.2,2.25,27.98,29.73,42.29,95.14,3.3,2.9,2.45,28.7,32.65,38.65,94.7,0.98,0.96,0.91
1903804,谢菲尔德联队,狼队,2020-09-15 01:00,0-2,9,7,立博,3.4,2.9,2.1,26.38,30.92,42.7,89.68,3.1,2.87,2.6,30.56,33.01,36.43,94.73,0.92,0.95,0.97
1903804,谢菲尔德联队,狼队,2020-09-15 01:00,0-2,9,7,伟德,3.6,3.2,2.15,26.32,29.61,44.07,94.75,3.3,2.88,2.55,29.07,33.31,37.62,95.93,0.98,0.96,0.95
1903805,布莱顿,切尔西,2020-09-15 03:15,1-3,15,4,bet 365,5.0,3.8,1.66,18.77,24.7,56.53,93.85,5.75,4.4,1.53,16.49,21.55,61.97,94.81,0.96,0.98,0.93
1903805,布莱顿,切尔西,2020-09-15 03:15,1-3,15,4,威廉希尔,5.0,4.0,1.67,19.07,23.84,57.09,95.35,5.8,4.2,1.57,16.46,22.73,60.81,95.47,0.97,0.94,0.96
1903805,布莱顿,切尔西,2020-09-15 03:15,1-3,15,4,立博,4.25,3.5,1.67,21.01,25.51,53.47,89.3,5.75,4.25,1.53,16.36,22.14,61.5,94.09,0.96,0.95,0.93
1903805,布莱顿,切尔西,2020-09-15 03:15,1-3,15,4,伟德,4.8,3.9,1.7,19.79,24.35,55.86,94.97,6,4.2,1.57,16,22.86,61.14,96,1.0,0.94,0.96
1903812,伯恩利,曼彻斯特联,2021-01-13 04:15,0-1,16,2,bet 365,7.0,4.33,1.45,13.43,21.72,64.85,94.03,8,4.75,1.4,11.91,20.05,68.04,95.26,1.01,0.94,0.95
1903812,伯恩利,曼彻斯特联,2021-01-13 04:15,0-1,16,2,威廉希尔,6.5,4.33,1.5,14.63,21.96,63.4,95.11,8,4.75,1.4,11.91,20.05,68.04,95.26,1.01,0.94,0.95
1903812,伯恩利,曼彻斯特联,2021-01-13 04:15,0-1,16,2,立博,5.5,4.0,1.57,17.01,23.39,59.6,93.57,7.5,4.75,1.4,12.6,19.9,67.5,94.5,0.94,0.94,0.95
1903812,伯恩利,曼彻斯特联,2021-01-13 04:15,0-1,16,2,伟德,6.0,4.2,1.55,15.87,22.68,61.45,95.25,8.5,5,1.36,11.17,18.99,69.83,94.97,1.07,0.99,0.92
1903807,曼彻斯特城,阿斯顿维拉,2021-01-21 02:00,2-0,3,11,bet 365,1.22,6.0,11.0,76.09,15.47,8.44,92.83,1.29,6,10,74.4,16,9.6,95.98,0.96,0.97,0.96
1903807,曼彻斯特城,阿斯顿维拉,2021-01-21 02:00,2-0,3,11,威廉希尔,1.25,5.8,13.0,76.24,16.43,7.33,95.3,1.3,5.5,10,73.19,17.3,9.51,95.14,0.97,0.88,0.96
1903807,曼彻斯特城,阿斯顿维拉,2021-01-21 02:00,2-0,3,11,立博,1.22,6.0,13.0,77.09,15.68,7.23,94.05,1.3,5.25,9,71.84,17.79,10.38,93.39,0.97,0.84,0.87
1903807,曼彻斯特城,阿斯顿维拉,2021-01-21 02:00,2-0,3,11,伟德,1.18,7.5,15.0,80.91,12.73,6.36,95.47,1.3,5.75,9.5,73.37,16.59,10.04,95.38,0.97,0.93,0.92
1903819,埃弗顿,西布罗姆维奇,2020-09-19 19:30,5-2,8,19,bet 365,1.61,3.8,5.5,58.26,24.68,17.05,93.8,1.57,4,6,60.45,23.73,15.82,94.91,0.95,0.94,0.96
1903819,埃弗顿,西布罗姆维奇,2020-09-19 19:30,5-2,8,19,威廉希尔,1.6,4.2,5.5,59.81,22.79,17.4,95.7,1.55,3.9,6.5,61.13,24.29,14.58,94.75,0.94,0.91,1.04
1903819,埃弗顿,西布罗姆维奇,2020-09-19 19:30,5-2,8,19,立博,1.61,3.9,5.2,58.06,23.97,17.98,93.47,1.57,3.8,5.8,59.39,24.54,16.08,93.24,0.95,0.89,0.93
1903819,埃弗顿,西布罗姆维奇,2020-09-19 19:30,5-2,8,19,伟德,1.6,4.1,5.5,59.48,23.21,17.3,95.17,1.6,3.9,6.5,60.37,24.77,14.86,96.59,0.97,0.91,1.04
1903823,利兹联,富勒姆,2020-09-19 22:00,4-3,13,20,bet 365,1.75,3.6,4.75,53.92,26.21,19.87,94.36,1.66,3.8,5.25,57.04,24.92,18.04,94.69,0.94,0.95,0.98
1903823,利兹联,富勒姆,2020-09-19 22:00,4-3,13,20,威廉希尔,1.75,3.75,4.6,54.14,25.26,20.6,94.74,1.7,3.7,5.25,56.08,25.77,18.16,95.33,0.96,0.92,0.98
1903823,利兹联,富勒姆,2020-09-19 22:00,4-3,13,20,立博,1.8,3.3,4.4,51.16,27.91,20.93,92.09,1.73,3.6,5,54.75,26.31,18.94,94.71,0.98,0.9,0.93
1903823,利兹联,富勒姆,2020-09-19 22:00,4-3,13,20,伟德,1.75,3.6,5.0,54.46,26.48,19.06,95.31,1.75,3.7,5,54.86,25.95,19.2,96,0.99,0.92,0.93
1903822,曼彻斯特联,水晶宫,2020-09-20 00:30,1-3,11,7,bet 365,1.22,7.0,10.0,77.14,13.45,9.41,94.12,1.33,5,9.5,71.12,18.92,9.96,94.59,0.94,0.94,1.03
1903822,曼彻斯特联,水晶宫,2020-09-20 00:30,1-3,11,7,威廉希尔,1.27,5.8,11.0,74.94,16.41,8.65,95.17,1.35,5,9,70.42,19.01,10.56,95.07,0.95,0.94,0.98
1903822,曼彻斯特联,水晶宫,2020-09-20 00:30,1-3,11,7,立博,1.28,5.25,10.0,72.9,17.77,9.33,93.31,1.36,4.75,8.5,69.14,19.8,11.06,94.03,0.96,0.89,0.92
1903822,曼彻斯特联,水晶宫,2020-09-20 00:30,1-3,11,7,伟德,1.25,6.0,12.0,76.19,15.87,7.94,95.24,1.36,5,9.5,70.66,19.22,10.12,96.1,0.96,0.94,1.03
1903816,阿森纳,西汉姆联,2020-09-20 03:00,2-1,1,17,bet 365,1.5,4.33,6.0,62.64,21.7,15.66,93.96,1.45,4.5,7,65.39,21.07,13.54,94.81,0.92,0.97,1.07
1903816,阿森纳,西汉姆联,2020-09-20 03:00,2-1,1,17,威廉希尔,1.53,4.5,5.8,62.35,21.2,16.45,95.4,1.47,4.4,7,64.76,21.64,13.6,95.2,0.93,0.95,1.07
1903816,阿森纳,西汉姆联,2020-09-20 03:00,2-1,1,17,立博,1.57,4.0,5.5,59.6,23.39,17.01,93.57,1.5,4.33,6.5,63.4,21.96,14.63,95.11,0.95,0.93,1.0
1903816,阿森纳,西汉姆联,2020-09-20 03:00,2-1,1,17,伟德,1.5,4.33,6.5,63.4,21.96,14.63,95.11,1.53,4.33,6.5,62.94,22.24,14.82,96.3,0.97,0.93,1.0
1903815,南安普敦,托特纳姆热刺,2020-09-20 19:00,2-5,14,13,bet 365,3.3,3.25,2.2,28.45,28.88,42.67,93.87,3.3,3.4,2.2,28.81,27.97,43.22,95.08,0.98,0.97,0.92
1903815,南安普敦,托特纳姆热刺,2020-09-20 19:00,2-5,14,13,威廉希尔,3.3,3.4,2.2,28.81,27.97,43.22,95.08,3.4,3.3,2.2,27.97,28.81,43.22,95.08,1.0,0.94,0.92
1903815,南安普敦,托特纳姆热刺,2020-09-20 19:00,2-5,14,13,立博,3.1,3.2,2.2,29.6,28.68,41.72,91.77,3.25,3.3,2.2,28.88,28.45,42.67,93.87,0.96,0.94,0.92
1903815,南安普敦,托特纳姆热刺,2020-09-20 19:00,2-5,14,13,伟德,3.4,3.3,2.2,27.97,28.81,43.22,95.08,3.4,3.4,2.25,28.48,28.48,43.04,96.84,1.0,0.97,0.94
1903818,纽卡斯尔联,布莱顿,2020-09-20 21:00,0-3,6,16,bet 365,2.5,3.1,2.9,37.47,30.22,32.31,93.68,2.5,3.25,2.9,38,29.23,32.76,95.01,0.92,0.98,0.96
1903818,纽卡斯尔联,布莱顿,2020-09-20 21:00,0-3,6,16,威廉希尔,2.62,3.2,2.8,36.3,29.72,33.97,95.12,2.55,3.1,3,37.42,30.78,31.8,95.41,0.94,0.94,0.99
1903818,纽卡斯尔联,布莱顿,2020-09-20 21:00,0-3,6,16,立博,2.55,2.9,2.8,35.84,31.52,32.64,91.4,2.55,3.1,2.87,36.89,30.34,32.77,94.06,0.94,0.94,0.95
1903818,纽卡斯尔联,布莱顿,2020-09-20 21:00,0-3,6,16,伟德,2.6,3.0,3.0,36.59,31.71,31.71,95.12,2.63,3.13,3,36.81,30.93,32.27,96.8,0.96,0.94,0.99
1903814,切尔西,利物浦,2020-09-20 23:30,0-2,5,8,bet 365,3.25,3.5,2.1,28.77,26.71,44.52,93.49,3.4,3.9,2,28,24.41,47.6,95.19,0.98,0.99,0.91
1903814,切尔西,利物浦,2020-09-20 23:30,0-2,5,8,威廉希尔,3.2,3.8,2.1,29.71,25.02,45.27,95.07,3.4,3.7,2.05,27.95,25.69,46.36,95.04,0.98,0.94,0.94
1903814,切尔西,利物浦,2020-09-20 23:30,0-2,5,8,立博,3.0,3.4,2.15,30.51,26.92,42.57,91.53,3.3,3.6,2.1,28.67,26.28,45.05,94.61,0.95,0.92,0.96
1903814,切尔西,利物浦,2020-09-20 23:30,0-2,5,8,伟德,3.3,3.7,2.1,28.87,25.75,45.37,95.28,3.2,3.7,2.2,30.13,26.05,43.82,96.4,0.92,0.94,1.01
1903820,莱切斯特城,伯恩利,2020-09-21 02:00,4-2,4,10,bet 365,1.66,3.75,5.0,56.35,24.94,18.71,93.54,1.5,4.33,6.5,63.4,21.96,14.63,95.11,0.92,1.01,1.01
1903820,莱切斯特城,伯恩利,2020-09-21 02:00,4-2,4,10,威廉希尔,1.63,4.0,5.25,58.21,23.72,18.07,94.88,1.53,4,6.5,61.81,23.64,14.55,94.57,0.94,0.93,1.01
1903820,莱切斯特城,伯恩利,2020-09-21 02:00,4-2,4,10,立博,1.61,3.7,5.0,56.91,24.76,18.33,91.63,1.53,4,6.5,61.81,23.64,14.55,94.57,0.94,0.93,1.01
1903820,莱切斯特城,伯恩利,2020-09-21 02:00,4-2,4,10,伟德,1.67,3.8,5.25,56.9,25.0,18.1,95.02,1.6,3.9,6.5,60.37,24.77,14.86,96.59,0.98,0.91,1.01
1903821,阿斯顿维拉,谢菲尔德联队,2020-09-22 01:00,1-0,13,16,bet 365,2.75,3.2,2.6,34.28,29.46,36.26,94.27,2.45,3.2,3.1,39.12,29.95,30.92,95.85,0.92,0.97,1.0
1903821,阿斯顿维拉,谢菲尔德联队,2020-09-22 01:00,1-0,13,16,威廉希尔,2.75,3.3,2.6,34.59,28.82,36.59,95.12,2.4,3.1,3.2,39.62,30.67,29.71,95.08,0.9,0.94,1.03
1903821,阿斯顿维拉,谢菲尔德联队,2020-09-22 01:00,1-0,13,16,立博,2.62,3.0,2.62,34.8,30.39,34.8,91.18,2.4,3.1,3.1,39.24,30.38,30.38,94.18,0.9,0.94,1.0
1903821,阿斯顿维拉,谢菲尔德联队,2020-09-22 01:00,1-0,13,16,伟德,2.75,3.2,2.7,34.75,29.86,35.39,95.56,2.45,3.2,3.13,39.24,30.04,30.72,96.14,0.92,0.97,1.01
1903817,狼队,曼彻斯特城,2020-09-22 03:15,1-3,7,12,bet 365,7.0,4.33,1.44,13.37,21.62,65.01,93.61,7,4.5,1.44,13.48,20.97,65.54,94.38,1.0,0.96,0.93
1903817,狼队,曼彻斯特城,2020-09-22 03:15,1-3,7,12,威廉希尔,7.0,4.6,1.44,13.54,20.61,65.84,94.81,7,4.4,1.47,13.6,21.64,64.76,95.2,1.0,0.94,0.95
1903817,狼队,曼彻斯特城,2020-09-22 03:15,1-3,7,12,立博,6.5,4.2,1.44,14.16,21.92,63.92,92.05,6.5,4.2,1.44,14.16,21.92,63.92,92.05,0.92,0.9,0.93
1903817,狼队,曼彻斯特城,2020-09-22 03:15,1-3,7,12,伟德,6.5,4.4,1.5,14.68,21.69,63.63,95.44,6.5,4.6,1.5,14.82,20.95,64.23,96.35,0.92,0.98,0.97
1903824,布莱顿,曼彻斯特联,2020-09-26 19:30,2-3,8,15,bet 365,5.5,3.75,1.61,17.0,24.93,58.07,93.49,5.25,4,1.61,17.94,23.55,58.51,94.2,0.96,0.95,0.93
1903824,布莱顿,曼彻斯特联,2020-09-26 19:30,2-3,8,15,威廉希尔,5.25,3.9,1.65,18.09,24.35,57.56,94.97,5.25,4.2,1.6,18.08,22.6,59.32,94.92,0.96,1.0,0.93
1903824,布莱顿,曼彻斯特联,2020-09-26 19:30,2-3,8,15,立博,5.2,3.75,1.61,17.8,24.69,57.51,92.58,5.5,4,1.6,17.2,23.66,59.14,94.62,1.01,0.95,0.93
1903824,布莱顿,曼彻斯特联,2020-09-26 19:30,2-3,8,15,伟德,6.0,3.9,1.6,15.9,24.46,59.63,95.41,5.5,4.1,1.6,17.3,23.21,59.48,95.17,1.01,0.98,0.93
1903830,水晶宫,埃弗顿,2020-09-26 22:00,1-2,5,2,bet 365,3.6,3.2,2.1,26.05,29.3,44.65,93.77,3.5,3.3,2.15,27.11,28.75,44.13,94.89,0.94,0.95,0.96
1903830,水晶宫,埃弗顿,2020-09-26 22:00,1-2,5,2,威廉希尔,3.6,3.25,2.15,26.44,29.29,44.27,95.18,3.6,3.25,2.15,26.44,29.29,44.27,95.18,0.97,0.93,0.96
1903830,水晶宫,埃弗顿,2020-09-26 22:00,1-2,5,2,立博,3.75,3.1,2.05,24.76,29.95,45.29,92.85,3.3,3.3,2.2,28.57,28.57,42.86,94.29,0.89,0.95,0.98
1903830,水晶宫,埃弗顿,2020-09-26 22:00,1-2,5,2,伟德,3.7,3.25,2.15,25.91,29.5,44.59,95.87,3.4,3.3,2.2,27.97,28.81,43.22,95.08,0.91,0.95,0.98
1903825,西布罗姆维奇,切尔西,2020-09-27 00:30,3-3,20,12,bet 365,7.0,4.33,1.44,13.37,21.62,65.01,93.61,6.5,4.75,1.44,14.53,19.88,65.59,94.45,0.92,0.97,0.94
1903825,西布罗姆维奇,切尔西,2020-09-27 00:30,3-3,20,12,威廉希尔,7.0,4.5,1.47,13.67,21.26,65.08,95.66,7,4.6,1.44,13.54,20.61,65.84,94.81,0.99,0.94,0.94
1903825,西布罗姆维奇,切尔西,2020-09-27 00:30,3-3,20,12,立博,8.5,4.75,1.36,11.06,19.8,69.14,94.03,7,4.5,1.44,13.48,20.97,65.54,94.38,0.99,0.92,0.94
1903825,西布罗姆维奇,切尔西,2020-09-27 00:30,3-3,20,12,伟德,7.0,4.33,1.5,13.73,22.2,64.07,96.11,7,4.6,1.44,13.54,20.61,65.84,94.81,0.99,0.94,0.94
1903832,伯恩利,南安普敦,2020-09-27 03:00,0-1,14,19,bet 365,2.8,3.25,2.5,33.54,28.9,37.56,93.91,3.3,3.4,2.2,28.81,27.97,43.22,95.08,1.0,0.98,0.9
1903832,伯恩利,南安普敦,2020-09-27 03:00,0-1,14,19,威廉希尔,3.2,3.2,2.35,29.75,29.75,40.51,95.19,3.3,3.3,2.25,28.85,28.85,42.31,95.19,1.0,0.95,0.92
1903832,伯恩利,南安普敦,2020-09-27 03:00,0-1,14,19,立博,3.1,3.1,2.35,30.13,30.13,39.74,93.4,3.2,3.3,2.2,29.2,28.32,42.48,93.45,0.97,0.95,0.9
1903832,伯恩利,南安普敦,2020-09-27 03:00,0-1,14,19,伟德,2.9,3.2,2.55,32.86,29.78,37.37,95.28,3.25,3.4,2.25,29.41,28.11,42.48,95.58,0.99,0.98,0.92
1903833,谢菲尔德联队,利兹联,2020-09-27 19:00,0-1,19,10,bet 365,2.5,3.1,2.9,37.47,30.22,32.31,93.68,2.8,3.4,2.5,33.97,27.98,38.05,95.12,0.95,0.98,0.93
1903833,谢菲尔德联队,利兹联,2020-09-27 19:00,0-1,19,10,威廉希尔,2.55,3.2,2.87,37.24,29.67,33.09,94.96,3,3.3,2.4,31.65,28.78,39.57,94.96,1.02,0.95,0.89
1903833,谢菲尔德联队,利兹联,2020-09-27 19:00,0-1,19,10,立博,2.65,3.0,2.7,34.91,30.83,34.26,92.5,3,3.2,2.4,31.37,29.41,39.22,94.12,1.02,0.92,0.89
1903833,谢菲尔德联队,利兹联,2020-09-27 19:00,0-1,19,10,伟德,2.55,3.13,3.0,37.53,30.57,31.9,95.7,3,3.25,2.45,31.77,29.33,38.9,95.31,1.02,0.94,0.91
1903827,托特纳姆热刺,纽卡斯尔联,2020-09-27 21:00,1-1,7,14,bet 365,1.44,4.33,7.0,65.01,21.62,13.37,93.61,1.4,4.8,8,68.18,19.89,11.93,95.45,0.93,0.98,1.05
1903827,托特纳姆热刺,纽卡斯尔联,2020-09-27 21:00,1-1,7,14,威廉希尔,1.5,4.33,6.5,63.4,21.96,14.63,95.11,1.4,4.75,8,68.04,20.05,11.91,95.26,0.93,0.97,1.05
1903827,托特纳姆热刺,纽卡斯尔联,2020-09-27 21:00,1-1,7,14,立博,1.5,4.0,6.0,61.54,23.08,15.38,92.31,1.4,4.6,8,67.6,20.57,11.83,94.64,0.93,0.94,1.05
1903827,托特纳姆热刺,纽卡斯尔联,2020-09-27 21:00,1-1,7,14,伟德,1.5,4.33,6.5,63.4,21.96,14.63,95.11,1.4,4.75,8,68.04,20.05,11.91,95.26,0.93,0.97,1.05
1903831,曼彻斯特城,莱切斯特城,2020-09-27 23:30,2-5,8,2,bet 365,1.28,5.5,9.0,72.73,16.93,10.34,93.09,1.28,5.75,9.5,73.67,16.4,9.93,94.3,0.94,0.95,0.99
1903831,曼彻斯特城,莱切斯特城,2020-09-27 23:30,2-5,8,2,威廉希尔,1.33,5.5,8.5,71.52,17.29,11.19,95.12,1.32,5.5,9.5,72.52,17.4,10.08,95.73,0.97,0.91,0.99
1903831,曼彻斯特城,莱切斯特城,2020-09-27 23:30,2-5,8,2,立博,1.3,5.25,8.5,71.4,17.68,10.92,92.82,1.3,5.5,10,73.19,17.3,9.51,95.14,0.95,0.91,1.04
1903831,曼彻斯特城,莱切斯特城,2020-09-27 23:30,2-5,8,2,伟德,1.3,5.75,9.5,73.37,16.59,10.04,95.38,1.29,5.75,10,73.89,16.58,9.53,95.32,0.94,0.95,1.04
1903828,西汉姆联,狼队,2020-09-28 02:00,4-0,18,12,bet 365,3.2,3.2,2.3,29.49,29.49,41.03,94.36,3.3,3.3,2.25,28.85,28.85,42.31,95.19,0.93,0.96,0.96
1903828,西汉姆联,狼队,2020-09-28 02:00,4-0,18,12,威廉希尔,3.25,3.25,2.3,29.3,29.3,41.4,95.22,3.3,3.2,2.3,28.85,29.75,41.4,95.21,0.93,0.93,0.98
1903828,西汉姆联,狼队,2020-09-28 02:00,4-0,18,12,立博,3.2,3.1,2.3,29.21,30.15,40.64,93.47,3.3,3.2,2.3,28.85,29.75,41.4,95.21,0.93,0.93,0.98
1903828,西汉姆联,狼队,2020-09-28 02:00,4-0,18,12,伟德,3.3,3.2,2.3,28.85,29.75,41.4,95.21,3.4,3.25,2.25,28.11,29.41,42.48,95.58,0.96,0.94,0.96
1903829,富勒姆,阿斯顿维拉,2020-09-29 00:45,0-3,19,11,bet 365,2.6,3.25,2.7,36.19,28.95,34.85,94.1,3,3.4,2.37,31.76,28.03,40.21,95.29,0.97,0.97,0.93
1903829,富勒姆,阿斯顿维拉,2020-09-29 00:45,0-3,19,11,威廉希尔,2.6,3.4,2.7,36.66,28.04,35.3,95.32,2.88,3.3,2.5,33.06,28.85,38.09,95.22,0.93,0.94,0.98
1903829,富勒姆,阿斯顿维拉,2020-09-29 00:45,0-3,19,11,立博,2.62,3.2,2.62,35.48,29.05,35.48,92.95,2.9,3.3,2.4,32.39,28.47,39.14,93.94,0.93,0.94,0.95
1903829,富勒姆,阿斯顿维拉,2020-09-29 00:45,0-3,19,11,伟德,2.63,3.3,2.75,36.32,28.95,34.73,95.52,3,3.3,2.4,31.65,28.78,39.57,94.96,0.97,0.94,0.95
1903826,利物浦,阿森纳,2020-09-29 03:00,3-1,4,3,bet 365,1.44,4.5,6.5,64.87,20.76,14.37,93.41,1.44,5.25,6,66.04,18.11,15.85,95.09,0.91,1.03,1.02
1903826,利物浦,阿森纳,2020-09-29 03:00,3-1,4,3,威廉希尔,1.55,4.4,5.5,61.2,21.56,17.25,94.85,1.55,4.4,5.5,61.2,21.56,17.25,94.85,0.98,0.86,0.93
1903826,利物浦,阿森纳,2020-09-29 03:00,3-1,4,3,立博,1.57,4.2,5.25,59.78,22.35,17.88,93.85,1.5,4.5,5.8,62.82,20.94,16.25,94.22,0.95,0.88,0.98
1903826,利物浦,阿森纳,2020-09-29 03:00,3-1,4,3,伟德,1.53,4.4,6.0,62.39,21.7,15.91,95.46,1.45,5,6,65.29,18.93,15.78,94.67,0.92,0.98,1.02
1903842,切尔西,水晶宫,2020-10-03 19:30,4-0,9,6,bet 365,1.36,5.0,7.5,68.81,18.72,12.48,93.58,1.5,4.33,6.5,63.4,21.96,14.63,95.11,0.96,0.93,0.93
1903842,切尔西,水晶宫,2020-10-03 19:30,4-0,9,6,威廉希尔,1.36,5.0,8.5,69.83,18.99,11.17,94.97,1.5,4.2,7,63.64,22.73,13.64,95.45,0.96,0.91,1.0
1903842,切尔西,水晶宫,2020-10-03 19:30,4-0,9,6,立博,1.4,4.6,7.5,67.07,20.41,12.52,93.9,1.53,4.2,6,61.76,22.5,15.75,94.49,0.98,0.91,0.85
1903842,切尔西,水晶宫,2020-10-03 19:30,4-0,9,6,伟德,1.36,5.0,8.5,69.83,18.99,11.17,94.97,1.5,4.33,6.5,63.4,21.96,14.63,95.11,0.96,0.93,0.93
