比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
1552223,阿森纳,莱切斯特城,2018-10-23 03:00,3-1,5,11,bet 365,1.5,4.33,6.0,62.64,21.7,15.66,93.96,1.6,4.2,6,60.69,23.12,16.18,97.11,0.99,0.92,0.97
1552223,阿森纳,莱切斯特城,2018-10-23 03:00,3-1,5,11,威廉希尔,1.5,4.75,6.0,63.87,20.17,15.97,95.8,1.61,4,5.25,58.51,23.55,17.94,94.2,1.0,0.88,0.85
1552223,阿森纳,莱切斯特城,2018-10-23 03:00,3-1,5,11,立博,1.4,4.33,6.0,64.24,20.77,14.99,89.94,1.53,4.33,5.8,61.84,21.85,16.31,94.61,0.95,0.95,0.93
1552223,阿森纳,莱切斯特城,2018-10-23 03:00,3-1,5,11,伟德,1.45,4.8,7.0,66.26,20.02,13.73,96.08,1.6,4.2,5.5,59.81,22.79,17.4,95.7,0.99,0.92,0.89
1552233,布莱顿,狼队,2018-10-27 22:00,1-0,12,9,bet 365,2.9,3.1,2.5,32.31,30.22,37.47,93.68,3.5,3.2,2.35,27.91,30.53,41.57,97.68,1.01,0.99,0.95
1552233,布莱顿,狼队,2018-10-27 22:00,1-0,12,9,威廉希尔,3.0,3.25,2.45,31.77,29.33,38.9,95.31,3.1,3.3,2.35,30.69,28.83,40.48,95.13,0.89,1.02,0.95
1552233,布莱顿,狼队,2018-10-27 22:00,1-0,12,9,立博,3.1,3.1,2.4,30.38,30.38,39.24,94.18,3.5,3,2.3,27.11,31.63,41.26,94.89,1.01,0.92,0.93
1552233,布莱顿,狼队,2018-10-27 22:00,1-0,12,9,伟德,3.0,3.2,2.6,32.35,30.33,37.33,97.05,3.6,3.1,2.38,27.22,31.61,41.17,97.99,1.03,0.96,0.96
1552240,南安普敦,纽卡斯尔联,2018-10-27 22:00,0-0,16,20,bet 365,2.1,3.2,3.6,44.65,29.3,26.05,93.77,2,3.4,4.33,48.78,28.69,22.53,97.55,0.93,0.99,1.06
1552240,南安普敦,纽卡斯尔联,2018-10-27 22:00,0-0,16,20,威廉希尔,2.1,3.2,3.8,45.27,29.71,25.02,95.07,2.1,3.3,3.7,45.37,28.87,25.75,95.28,0.98,0.96,0.9
1552240,南安普敦,纽卡斯尔联,2018-10-27 22:00,0-0,16,20,立博,2.15,3.2,3.5,43.74,29.39,26.87,94.04,2,3.25,4,47.27,29.09,23.64,94.55,0.93,0.94,0.98
1552240,南安普敦,纽卡斯尔联,2018-10-27 22:00,0-0,16,20,伟德,1.95,3.2,4.33,48.55,29.59,21.86,94.67,2.05,3.3,4.2,47.41,29.45,23.14,97.19,0.95,0.96,1.03
1552242,沃特福德,哈德斯菲尔德,2018-10-27 22:00,3-0,7,19,bet 365,1.8,3.5,4.5,52.24,26.87,20.9,94.03,1.8,3.4,5.75,54.28,28.73,16.99,97.7,1.0,0.92,1.02
1552242,沃特福德,哈德斯菲尔德,2018-10-27 22:00,3-0,7,19,威廉希尔,1.8,3.75,4.4,52.94,25.41,21.66,95.28,1.78,3.6,4.8,53.61,26.51,19.88,95.43,0.98,0.97,0.85
1552242,沃特福德,哈德斯菲尔德,2018-10-27 22:00,3-0,7,19,立博,1.75,3.4,4.8,53.21,27.39,19.4,93.12,1.7,3.5,5.5,55.72,27.06,17.22,94.72,0.94,0.94,0.98
1552242,沃特福德,哈德斯菲尔德,2018-10-27 22:00,3-0,7,19,伟德,1.83,3.4,4.8,52.1,28.04,19.86,95.34,1.8,3.5,5.5,54.3,27.93,17.77,97.74,1.0,0.94,0.98
1552238,利物浦,卡迪夫城,2018-10-27 22:00,4-1,2,17,bet 365,1.1,9.0,21.0,85.14,10.41,4.46,93.65,1.11,11,29,87.78,8.86,3.36,97.44,0.96,1.07,1.08
1552238,利物浦,卡迪夫城,2018-10-27 22:00,4-1,2,17,威廉希尔,1.08,11.0,29.0,88.07,8.65,3.28,95.12,1.1,10,23,86.37,9.5,4.13,95.01,0.95,0.98,0.86
1552238,利物浦,卡迪夫城,2018-10-27 22:00,4-1,2,17,立博,1.09,11.0,41.0,88.84,8.8,2.36,96.83,1.11,10,23,86.26,9.58,4.16,95.75,0.96,0.98,0.86
1552238,利物浦,卡迪夫城,2018-10-27 22:00,4-1,2,17,伟德,1.12,9.0,31.0,86.16,10.72,3.11,96.5,1.11,11,29,87.78,8.86,3.36,97.44,0.96,1.07,1.08
1552236,富勒姆,伯恩茅斯,2018-10-27 22:00,0-3,18,6,bet 365,2.7,3.4,2.5,34.79,27.63,37.58,93.94,2.87,3.7,2.45,33.93,26.32,39.75,97.38,0.97,0.97,0.97
1552236,富勒姆,伯恩茅斯,2018-10-27 22:00,0-3,18,6,威廉希尔,2.75,3.6,2.45,34.65,26.47,38.89,95.28,2.75,3.7,2.4,34.61,25.73,39.66,95.19,0.93,0.97,0.95
1552236,富勒姆,伯恩茅斯,2018-10-27 22:00,0-3,18,6,立博,2.65,3.6,2.45,35.49,26.12,38.39,94.05,2.75,3.5,2.45,34.39,27.02,38.6,94.56,0.93,0.92,0.97
1552236,富勒姆,伯恩茅斯,2018-10-27 22:00,0-3,18,6,伟德,2.55,3.4,2.9,38.03,28.52,33.44,96.98,2.88,3.6,2.5,33.88,27.1,39.02,97.56,0.98,0.95,0.99
1552237,莱切斯特城,西汉姆联,2018-10-28 00:30,1-1,11,14,bet 365,2.2,3.25,3.3,42.67,28.88,28.45,93.87,2,3.6,4,48.65,27.03,24.32,97.3,0.93,1.01,1.02
1552237,莱切斯特城,西汉姆联,2018-10-28 00:30,1-1,11,14,威廉希尔,2.2,3.4,3.3,43.22,27.97,28.81,95.08,1.95,3.5,3.9,48.61,27.08,24.31,94.79,0.9,0.98,1.0
1552237,莱切斯特城,西汉姆联,2018-10-28 00:30,1-1,11,14,立博,2.1,3.3,3.5,44.72,28.46,26.83,93.9,1.95,3.4,3.9,48.23,27.66,24.11,94.04,0.9,0.95,1.0
1552237,莱切斯特城,西汉姆联,2018-10-28 00:30,1-1,11,14,伟德,2.2,3.2,3.6,43.5,29.91,26.59,95.71,1.95,3.6,4.3,50.12,27.15,22.73,97.74,0.9,1.01,1.1
1552235,水晶宫,阿森纳,2018-10-28 21:30,2-2,15,4,bet 365,4.33,3.6,1.8,21.7,26.1,52.2,93.96,4.6,4,1.8,21.25,24.44,54.31,97.76,0.98,0.96,0.98
1552235,水晶宫,阿森纳,2018-10-28 21:30,2-2,15,4,威廉希尔,4.5,3.75,1.78,21.15,25.38,53.47,95.18,4.2,3.8,1.83,22.73,25.12,52.16,95.45,0.9,0.91,1.0
1552235,水晶宫,阿森纳,2018-10-28 21:30,2-2,15,4,立博,4.0,3.7,1.83,23.44,25.34,51.23,93.75,4.4,3.9,1.75,21.54,24.3,54.16,94.78,0.94,0.94,0.96
1552235,水晶宫,阿森纳,2018-10-28 21:30,2-2,15,4,伟德,4.33,3.6,1.83,21.89,26.33,51.79,94.77,4.33,4,1.83,22.48,24.33,53.19,97.33,0.92,0.96,1.0
1552234,伯恩利,切尔西,2018-10-28 21:30,0-4,14,3,bet 365,9.0,5.0,1.33,10.45,18.81,70.73,94.07,11,4.8,1.36,8.79,20.14,71.07,96.66,1.09,0.96,0.95
1552234,伯恩利,切尔西,2018-10-28 21:30,0-4,14,3,威廉希尔,8.5,4.75,1.38,11.17,20.0,68.83,94.98,8,4.6,1.42,11.94,20.77,67.29,95.55,0.79,0.92,0.99
1552234,伯恩利,切尔西,2018-10-28 21:30,0-4,14,3,立博,10.0,4.75,1.33,9.41,19.82,70.77,94.13,8.5,4.5,1.4,11.16,21.08,67.76,94.86,0.84,0.9,0.98
1552234,伯恩利,切尔西,2018-10-28 21:30,0-4,14,3,伟德,9.0,4.2,1.45,10.7,22.92,66.39,96.26,9.5,4.8,1.4,10.24,20.27,69.49,97.29,0.94,0.96,0.98
1552239,曼彻斯特联,埃弗顿,2018-10-28 23:59,2-1,10,8,bet 365,1.61,3.75,5.5,58.07,24.93,17.0,93.49,1.8,3.7,5,54.16,26.35,19.5,97.48,0.99,0.94,0.98
1552239,曼彻斯特联,埃弗顿,2018-10-28 23:59,2-1,10,8,威廉希尔,1.63,3.9,5.5,58.33,24.38,17.29,95.08,1.85,3.7,4.2,51.53,25.77,22.7,95.34,1.01,0.94,0.83
1552239,曼彻斯特联,埃弗顿,2018-10-28 23:59,2-1,10,8,立博,1.67,3.75,5.2,56.61,25.21,18.18,94.54,1.8,3.7,4.33,52.57,25.58,21.85,94.63,0.99,0.94,0.85
1552239,曼彻斯特联,埃弗顿,2018-10-28 23:59,2-1,10,8,伟德,1.57,4.0,6.5,61.2,24.02,14.78,96.08,1.8,3.8,4.8,54.09,25.62,20.28,97.37,0.99,0.97,0.94
1552241,托特纳姆热刺,曼彻斯特城,2018-10-30 04:00,0-1,5,3,bet 365,3.6,3.75,1.9,25.94,24.9,49.15,93.39,5.25,4.2,1.66,18.48,23.09,58.43,96.99,1.01,0.99,0.95
1552241,托特纳姆热刺,曼彻斯特城,2018-10-30 04:00,0-1,5,3,威廉希尔,3.4,3.7,2.05,27.95,25.69,46.36,95.04,4.8,4.2,1.63,19.66,22.46,57.88,94.35,0.93,0.99,0.93
1552241,托特纳姆热刺,曼彻斯特城,2018-10-30 04:00,0-1,5,3,立博,4.0,3.75,1.83,23.52,25.08,51.4,94.06,5.2,4,1.62,18.15,23.59,58.26,94.38,1.0,0.94,0.93
1552241,托特纳姆热刺,曼彻斯特城,2018-10-30 04:00,0-1,5,3,伟德,3.4,3.6,2.05,27.75,26.21,46.03,94.37,5.4,4.3,1.65,18.09,22.72,59.2,97.67,1.04,1.01,0.94
1552244,伯恩茅斯,曼彻斯特联,2018-11-03 20:30,1-2,6,8,bet 365,4.0,3.5,1.9,23.54,26.9,49.56,94.16,4,3.75,1.95,24.28,25.9,49.81,97.14,1.03,0.99,0.93
1552244,伯恩茅斯,曼彻斯特联,2018-11-03 20:30,1-2,6,8,威廉希尔,4.0,3.6,1.91,23.78,26.42,49.8,95.12,3.9,3.6,1.91,24.24,26.26,49.5,94.54,1.01,0.95,0.91
1552244,伯恩茅斯,曼彻斯特联,2018-11-03 20:30,1-2,6,8,立博,3.3,3.5,2.1,28.46,26.83,44.72,93.9,3.6,3.6,2,26.32,26.32,47.37,94.74,0.93,0.95,0.95
1552244,伯恩茅斯,曼彻斯特联,2018-11-03 20:30,1-2,6,8,伟德,4.2,3.4,1.95,22.78,28.14,49.07,95.69,4.1,3.7,1.95,23.75,26.32,49.93,97.37,1.06,0.98,0.93
1552251,西汉姆联,伯恩利,2018-11-03 23:00,4-2,13,15,bet 365,1.85,3.5,4.2,50.79,26.84,22.37,93.95,1.57,4.2,6.5,61.91,23.14,14.95,97.19,0.91,1.05,1.12
1552251,西汉姆联,伯恩利,2018-11-03 23:00,4-2,13,15,威廉希尔,1.83,3.5,4.5,51.83,27.1,21.08,94.84,1.6,3.9,6,59.63,24.46,15.9,95.41,0.92,0.98,1.03
1552251,西汉姆联,伯恩利,2018-11-03 23:00,4-2,13,15,立博,1.75,3.5,4.8,53.63,26.82,19.55,93.85,1.62,3.9,5.5,58.48,24.29,17.23,94.74,0.94,0.98,0.95
1552251,西汉姆联,伯恩利,2018-11-03 23:00,4-2,13,15,伟德,1.87,3.5,4.75,51.87,27.71,20.42,96.99,1.62,4,6.5,60.45,24.48,15.07,97.93,0.94,1.0,1.12
1552245,卡迪夫城,莱切斯特城,2018-11-03 23:00,0-1,17,12,bet 365,3.0,3.2,2.4,31.37,29.41,39.22,94.12,3.4,3.4,2.3,28.75,28.75,42.5,97.75,0.97,1.0,0.97
1552245,卡迪夫城,莱切斯特城,2018-11-03 23:00,0-1,17,12,威廉希尔,3.1,3.25,2.37,30.66,29.24,40.1,95.04,3.3,3.4,2.2,28.81,27.97,43.22,95.08,0.94,1.0,0.93
1552245,卡迪夫城,莱切斯特城,2018-11-03 23:00,0-1,17,12,立博,3.4,3.2,2.2,27.72,29.45,42.83,94.24,3.2,3.25,2.25,29.35,28.9,41.75,93.93,0.91,0.96,0.95
1552245,卡迪夫城,莱切斯特城,2018-11-03 23:00,0-1,17,12,伟德,3.3,3.12,2.45,29.37,31.07,39.56,96.93,3.5,3.4,2.25,27.89,28.71,43.39,97.63,1.0,1.0,0.95
1552250,纽卡斯尔联,沃特福德,2018-11-03 23:00,1-0,19,7,bet 365,2.5,3.3,2.75,37.5,28.41,34.09,93.75,2.8,3.25,2.75,34.73,29.92,35.36,97.23,0.98,0.98,0.96
1552250,纽卡斯尔联,沃特福德,2018-11-03 23:00,1-0,19,7,威廉希尔,2.45,3.4,2.9,38.98,28.09,32.93,95.5,2.8,3.2,2.62,33.97,29.72,36.3,95.12,0.98,0.96,0.91
1552250,纽卡斯尔联,沃特福德,2018-11-03 23:00,1-0,19,7,立博,2.6,3.1,2.8,36.14,30.31,33.56,93.96,2.7,3.1,2.7,34.83,30.34,34.83,94.04,0.95,0.93,0.94
1552250,纽卡斯尔联,沃特福德,2018-11-03 23:00,1-0,19,7,伟德,2.55,3.12,3.12,37.96,31.02,31.02,96.79,2.9,3.25,2.7,33.71,30.08,36.21,97.76,1.02,0.98,0.94
1552247,埃弗顿,布莱顿,2018-11-03 23:00,3-1,9,11,bet 365,1.75,3.75,4.5,53.89,25.15,20.96,94.31,1.57,4,7,61.85,24.28,13.87,97.11,0.95,0.98,1.06
1552247,埃弗顿,布莱顿,2018-11-03 23:00,3-1,9,11,威廉希尔,1.75,3.8,4.6,54.32,25.02,20.67,95.06,1.55,3.9,7,61.77,24.55,13.68,95.75,0.93,0.96,1.06
1552247,埃弗顿,布莱顿,2018-11-03 23:00,3-1,9,11,立博,1.67,3.6,5.2,56.02,25.99,17.99,93.56,1.53,3.9,6.5,61.44,24.1,14.46,94,0.92,0.96,0.99
1552247,埃弗顿,布莱顿,2018-11-03 23:00,3-1,9,11,伟德,1.75,3.75,5.25,55.56,25.93,18.52,97.22,1.6,3.9,7,61.02,25.03,13.95,97.63,0.96,0.96,1.06
1552243,阿森纳,利物浦,2018-11-04 01:30,1-1,4,2,bet 365,2.9,3.5,2.3,32.37,26.82,40.81,93.87,3.9,3.9,1.95,25,25,50,97.5,0.99,0.98,0.97
1552243,阿森纳,利物浦,2018-11-04 01:30,1-1,4,2,威廉希尔,3.0,3.5,2.3,31.63,27.11,41.26,94.89,3.75,3.75,1.91,25.23,25.23,49.54,94.62,0.95,0.94,0.95
1552243,阿森纳,利物浦,2018-11-04 01:30,1-1,4,2,立博,3.1,3.6,2.1,29.96,25.8,44.23,92.89,3.8,3.9,1.85,24.82,24.19,50.99,94.33,0.96,0.98,0.92
1552243,阿森纳,利物浦,2018-11-04 01:30,1-1,4,2,伟德,3.12,3.6,2.25,30.74,26.64,42.62,95.9,3.8,4,1.95,25.65,24.37,49.98,97.47,0.96,1.0,0.97
1552252,狼队,托特纳姆热刺,2018-11-04 03:45,2-3,10,5,bet 365,3.5,3.4,2.05,26.76,27.55,45.69,93.66,3.4,3.4,2.3,28.75,28.75,42.5,97.75,0.98,0.97,0.98
1552252,狼队,托特纳姆热刺,2018-11-04 03:45,2-3,10,5,威廉希尔,3.6,3.5,2.05,26.42,27.18,46.4,95.12,3.2,3.3,2.3,29.75,28.85,41.4,95.21,0.93,0.94,0.98
1552252,狼队,托特纳姆热刺,2018-11-04 03:45,2-3,10,5,立博,3.25,3.25,2.1,28.19,28.19,43.62,91.61,3.2,3.3,2.25,29.48,28.59,41.93,94.34,0.93,0.94,0.95
1552252,狼队,托特纳姆热刺,2018-11-04 03:45,2-3,10,5,伟德,3.8,3.4,2.1,25.46,28.46,46.08,96.76,3.4,3.4,2.3,28.75,28.75,42.5,97.75,0.98,0.97,0.98
1552249,曼彻斯特城,南安普敦,2018-11-04 23:00,6-1,2,16,bet 365,1.11,10.0,19.0,85.51,9.49,5.0,94.92,1.11,11,29,87.78,8.86,3.36,97.44,0.96,1.08,1.18
1552249,曼彻斯特城,南安普敦,2018-11-04 23:00,6-1,2,16,威廉希尔,1.1,11.0,21.0,86.78,8.68,4.55,95.45,1.11,9.5,21,85.49,9.99,4.52,94.9,0.96,0.93,0.85
1552249,曼彻斯特城,南安普敦,2018-11-04 23:00,6-1,2,16,立博,1.11,9.0,26.0,85.76,10.58,3.66,95.2,1.12,9.5,29,86.47,10.19,3.34,96.84,0.96,0.93,1.18
1552249,曼彻斯特城,南安普敦,2018-11-04 23:00,6-1,2,16,伟德,1.12,9.5,31.0,86.65,10.22,3.13,97.05,1.12,11,26,87.34,8.89,3.76,97.83,0.96,1.08,1.06
1552246,切尔西,水晶宫,2018-11-04 23:59,3-1,3,14,bet 365,1.2,6.5,13.0,78.31,14.46,7.23,93.98,1.33,5.75,9.5,72.92,16.87,10.21,96.99,0.98,0.96,0.88
1552246,切尔西,水晶宫,2018-11-04 23:59,3-1,3,14,威廉希尔,1.27,6.0,10.0,74.7,15.81,9.49,94.87,1.3,5.5,9.5,72.82,17.21,9.97,94.67,0.96,0.92,0.88
1552246,切尔西,水晶宫,2018-11-04 23:59,3-1,3,14,立博,1.25,5.75,12.0,75.67,16.45,7.88,94.59,1.3,5.2,10,72.46,18.12,9.42,94.2,0.96,0.87,0.93
1552246,切尔西,水晶宫,2018-11-04 23:59,3-1,3,14,伟德,1.25,6.25,15.0,77.92,15.58,6.49,97.4,1.3,5.75,11.5,74.68,16.88,8.44,97.08,0.96,0.96,1.07
1552248,哈德斯菲尔德,富勒姆,2018-11-06 04:00,1-0,20,19,bet 365,2.4,3.25,2.9,38.97,28.78,32.25,93.53,2.3,3.4,3.4,42.5,28.75,28.75,97.75,0.95,0.98,1.02
1552248,哈德斯菲尔德,富勒姆,2018-11-06 04:00,1-0,20,19,威廉希尔,2.5,3.3,2.9,38.17,28.92,32.91,95.43,2.35,3.3,3.1,40.48,28.83,30.69,95.13,0.97,0.95,0.93
1552248,哈德斯菲尔德,富勒姆,2018-11-06 04:00,1-0,20,19,立博,2.3,3.3,3.0,40.59,28.29,31.12,93.36,2.35,3.25,3.1,40.3,29.14,30.55,94.71,0.97,0.94,0.93
1552248,哈德斯菲尔德,富勒姆,2018-11-06 04:00,1-0,20,19,伟德,2.45,3.12,3.12,38.9,30.55,30.55,95.31,2.38,3.3,3.3,40.94,29.53,29.53,97.44,0.98,0.95,0.99
1552254,卡迪夫城,布莱顿,2018-11-10 20:30,2-1,19,12,bet 365,2.5,3.1,2.9,37.47,30.22,32.31,93.68,2.62,3.1,3.1,37.17,31.41,31.41,97.39,0.98,0.97,0.97
1552254,卡迪夫城,布莱顿,2018-11-10 20:30,2-1,19,12,威廉希尔,2.55,3.2,2.9,37.37,29.78,32.86,95.28,2.55,3,3.1,37.42,31.8,30.78,95.41,0.95,0.94,0.97
1552254,卡迪夫城,布莱顿,2018-11-10 20:30,2-1,19,12,立博,2.45,3.0,2.9,37.57,30.68,31.74,92.05,2.55,2.9,3,36.64,32.22,31.14,93.43,0.95,0.91,0.94
1552254,卡迪夫城,布莱顿,2018-11-10 20:30,2-1,19,12,伟德,2.62,3.12,3.0,36.86,30.95,32.19,96.57,2.6,3.1,3.2,37.72,31.63,30.65,98.07,0.97,0.97,1.0
1552257,哈德斯菲尔德,西汉姆联,2018-11-10 23:00,1-1,18,13,bet 365,3.0,3.2,2.37,31.22,29.27,39.52,93.65,3.25,3.3,2.4,29.95,29.5,40.56,97.33,0.94,0.98,1.0
1552257,哈德斯菲尔德,西汉姆联,2018-11-10 23:00,1-1,18,13,威廉希尔,3.1,3.25,2.37,30.66,29.24,40.1,95.04,3.1,3.2,2.4,30.67,29.71,39.62,95.08,0.89,0.95,1.0
1552257,哈德斯菲尔德,西汉姆联,2018-11-10 23:00,1-1,18,13,立博,3.2,3.1,2.38,29.61,30.57,39.82,94.76,3.1,3.1,2.38,30.28,30.28,39.44,93.87,0.89,0.92,0.99
1552257,哈德斯菲尔德,西汉姆联,2018-11-10 23:00,1-1,18,13,伟德,3.3,3.2,2.4,29.36,30.28,40.37,96.88,3.25,3.25,2.45,30.06,30.06,39.88,97.7,0.94,0.97,1.02
1552261,纽卡斯尔联,伯恩茅斯,2018-11-10 23:00,2-1,17,6,bet 365,2.4,3.4,2.8,39.02,27.54,33.44,93.64,2.9,3.5,2.55,33.72,27.94,38.35,97.78,0.95,1.01,0.98
1552261,纽卡斯尔联,伯恩茅斯,2018-11-10 23:00,2-1,17,6,威廉希尔,2.4,3.5,2.87,39.65,27.19,33.16,95.16,2.87,3.3,2.5,33.14,28.82,38.04,95.11,0.94,0.95,0.96
1552261,纽卡斯尔联,伯恩茅斯,2018-11-10 23:00,2-1,17,6,立博,2.55,3.2,2.75,36.71,29.25,34.04,93.61,2.88,3.3,2.45,32.81,28.63,38.56,94.48,0.95,0.95,0.94
1552261,纽卡斯尔联,伯恩茅斯,2018-11-10 23:00,2-1,17,6,伟德,2.5,3.25,3.1,38.82,29.87,31.31,97.06,2.9,3.5,2.55,33.72,27.94,38.35,97.78,0.95,1.01,0.98
1552262,南安普敦,沃特福德,2018-11-10 23:00,1-1,16,8,bet 365,2.37,3.3,2.9,39.44,28.33,32.23,93.48,2.35,3.4,3.25,41.42,28.63,29.95,97.34,0.93,0.99,1.01
1552262,南安普敦,沃特福德,2018-11-10 23:00,1-1,16,8,威廉希尔,2.37,3.4,3.0,40.21,28.03,31.76,95.29,2.3,3.3,3.2,41.4,28.85,29.75,95.21,0.91,0.96,0.99
1552262,南安普敦,沃特福德,2018-11-10 23:00,1-1,16,8,立博,2.4,3.1,3.1,39.24,30.38,30.38,94.18,2.25,3.3,3.2,41.93,28.59,29.48,94.34,0.89,0.96,0.99
1552262,南安普敦,沃特福德,2018-11-10 23:00,1-1,16,8,伟德,2.4,3.3,3.2,40.37,29.36,30.28,96.88,2.38,3.4,3.25,41.11,28.78,30.11,97.85,0.94,0.99,1.01
1552258,莱切斯特城,伯恩利,2018-11-10 23:00,0-0,10,15,bet 365,1.66,3.6,5.5,56.72,26.16,17.12,94.16,1.5,4.5,7.5,65.22,21.74,13.04,97.83,0.96,1.02,1.02
1552258,莱切斯特城,伯恩利,2018-11-10 23:00,0-0,10,15,威廉希尔,1.7,3.7,5.25,56.08,25.77,18.16,95.33,1.5,4.33,6.5,63.4,21.96,14.63,95.11,0.96,0.98,0.89
1552258,莱切斯特城,伯恩利,2018-11-10 23:00,0-0,10,15,立博,1.6,3.6,5.5,57.63,25.61,16.76,92.2,1.44,4.4,7,65.23,21.35,13.42,93.93,0.92,0.99,0.95
1552258,莱切斯特城,伯恩利,2018-11-10 23:00,0-0,10,15,伟德,1.75,3.75,5.25,55.56,25.93,18.52,97.22,1.53,4.33,7,63.62,22.48,13.9,97.33,0.98,0.98,0.95
1552256,水晶宫,托特纳姆热刺,2018-11-11 01:30,0-1,14,4,bet 365,4.75,3.6,1.72,19.68,25.97,54.35,93.48,5.25,4,1.7,18.52,24.3,57.18,97.21,1.05,1.0,0.93
1552256,水晶宫,托特纳姆热刺,2018-11-11 01:30,0-1,14,4,威廉希尔,4.5,3.7,1.8,21.2,25.79,53.01,95.42,5.25,3.8,1.7,18.28,25.26,56.46,95.98,1.05,0.95,0.93
1552256,水晶宫,托特纳姆热刺,2018-11-11 01:30,0-1,14,4,立博,4.4,3.7,1.7,20.93,24.89,54.18,92.1,5,3.8,1.67,18.83,24.78,56.39,94.17,1.0,0.95,0.92
1552256,水晶宫,托特纳姆热刺,2018-11-11 01:30,0-1,14,4,伟德,5.4,3.8,1.7,17.87,25.39,56.75,96.47,4.8,4,1.7,19.91,23.89,56.21,95.55,0.96,1.0,0.93
1552259,利物浦,富勒姆,2018-11-11 20:00,2-0,3,20,bet 365,1.12,8.5,17.0,83.5,11.0,5.5,93.52,1.1,12,29,88.53,8.11,3.36,97.38,0.95,1.1,1.18
1552259,利物浦,富勒姆,2018-11-11 20:00,2-0,3,20,威廉希尔,1.12,9.5,17.0,84.48,9.96,5.57,94.61,1.08,11,23,87.33,8.57,4.1,94.31,0.94,1.01,0.94
1552259,利物浦,富勒姆,2018-11-11 20:00,2-0,3,20,立博,1.1,10.0,29.0,87.11,9.58,3.3,95.82,1.1,10,23,86.37,9.5,4.13,95.01,0.95,0.92,0.94
1552259,利物浦,富勒姆,2018-11-11 20:00,2-0,3,20,伟德,1.15,9.0,19.0,84.15,10.75,5.09,96.78,1.1,12,29,88.53,8.11,3.36,97.38,0.95,1.1,1.18
1552255,切尔西,埃弗顿,2018-11-11 22:15,0-0,2,9,bet 365,1.36,4.5,9.0,68.81,20.8,10.4,93.58,1.4,5,9,69.66,19.5,10.84,97.52,0.96,0.96,1.08
1552255,切尔西,埃弗顿,2018-11-11 22:15,0-0,2,9,威廉希尔,1.44,4.5,7.5,66.14,21.16,12.7,95.24,1.38,5,8,69.04,19.05,11.91,95.27,0.95,0.96,0.96
1552255,切尔西,埃弗顿,2018-11-11 22:15,0-0,2,9,立博,1.36,4.8,8.0,68.81,19.5,11.7,93.58,1.36,4.8,8.5,69.28,19.63,11.09,94.23,0.94,0.92,1.02
1552255,切尔西,埃弗顿,2018-11-11 22:15,0-0,2,9,伟德,1.4,4.5,9.0,68.18,21.21,10.61,95.45,1.36,5.25,9.5,71.32,18.47,10.21,96.99,0.94,1.0,1.14
1552253,阿森纳,狼队,2018-11-12 00:30,1-1,5,11,bet 365,1.53,4.0,6.0,61.07,23.36,15.57,93.44,1.61,4.33,5.75,60.54,22.51,16.95,97.47,0.95,1.01,1.02
1552253,阿森纳,狼队,2018-11-12 00:30,1-1,5,11,威廉希尔,1.57,4.2,5.8,60.81,22.73,16.46,95.47,1.63,4.2,5,58.34,22.64,19.02,95.09,0.96,0.98,0.88
1552253,阿森纳,狼队,2018-11-12 00:30,1-1,5,11,立博,1.57,4.0,5.25,59.12,23.2,17.68,92.81,1.62,4,5.2,58.26,23.59,18.15,94.38,0.95,0.94,0.92
1552253,阿森纳,狼队,2018-11-12 00:30,1-1,5,11,伟德,1.53,4.5,6.5,63.48,21.58,14.94,97.12,1.65,4.3,5.5,59.39,22.79,17.82,98,0.97,1.01,0.97
1552260,曼彻斯特城,曼彻斯特联,2018-11-12 00:30,3-1,1,8,bet 365,1.53,4.0,6.0,61.07,23.36,15.57,93.44,1.36,5.5,9,71.51,17.68,10.81,97.26,0.95,1.02,1.06
1552260,曼彻斯特城,曼彻斯特联,2018-11-12 00:30,3-1,1,8,威廉希尔,1.61,4.0,5.5,58.99,23.74,17.27,94.97,1.36,5,8,69.35,18.86,11.79,94.31,0.95,0.92,0.95
1552260,曼彻斯特城,曼彻斯特联,2018-11-12 00:30,3-1,1,8,立博,1.4,4.5,6.5,65.51,20.38,14.11,91.71,1.33,5.2,8,70.32,17.99,11.69,93.53,0.93,0.96,0.95
1552260,曼彻斯特城,曼彻斯特联,2018-11-12 00:30,3-1,1,8,伟德,1.53,4.33,6.5,62.94,22.24,14.82,96.3,1.36,5.5,8.5,71.06,17.57,11.37,96.64,0.95,1.02,1.0
1552270,沃特福德,利物浦,2018-11-24 23:00,0-3,7,2,bet 365,6.0,4.75,1.44,15.55,19.65,64.8,93.32,6,4.5,1.57,16.25,21.66,62.09,97.48,0.97,1.0,0.97
1552270,沃特福德,利物浦,2018-11-24 23:00,0-3,7,2,威廉希尔,6.0,5.0,1.47,15.92,19.1,64.98,95.52,6,4.33,1.53,15.85,21.97,62.18,95.13,0.97,0.96,0.94
