比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
987185,熱刺,紐卡素,2014-10-26 21:30,1-2,10,18,立博,1.65,3.8,5.0,56.68,24.61,18.71,93.52,1.61,3.8,5.5,58.26,24.68,17.05,93.8,0.92,0.95,0.99
987185,熱刺,紐卡素,2014-10-26 21:30,1-2,10,18,bet 365,1.66,3.75,5.0,56.35,24.94,18.71,93.54,1.55,4.33,6.5,62.64,22.42,14.94,97.09,0.88,1.08,1.17
987180,曼聯,車路士,2014-10-26 23:59,1-1,8,1,伟德,2.7,3.4,2.7,35.79,28.42,35.79,96.63,3,3.25,2.6,32.5,30,37.5,97.5,0.99,0.91,0.99
987180,曼聯,車路士,2014-10-26 23:59,1-1,8,1,威廉希尔,2.62,3.3,2.5,35.19,27.94,36.88,92.2,2.75,3,2.75,34.29,31.43,34.29,94.3,0.91,0.84,1.05
987180,曼聯,車路士,2014-10-26 23:59,1-1,8,1,立博,2.75,3.4,2.5,34.38,27.81,37.82,94.55,2.8,3.25,2.62,34.13,29.4,36.47,95.56,0.92,0.91,1.0
987180,曼聯,車路士,2014-10-26 23:59,1-1,8,1,bet 365,2.6,3.4,2.62,36.27,27.74,35.99,94.3,2.87,3.3,2.7,34.1,29.66,36.25,97.87,0.95,0.92,1.03
987181,昆士柏流浪,阿士東維拉,2014-10-28 04:00,2-0,20,15,伟德,2.6,3.125,3.0,37.06,30.83,32.11,96.36,2.38,3.25,3.4,41.11,30.11,28.78,97.84,0.98,0.94,1.02
987181,昆士柏流浪,阿士東維拉,2014-10-28 04:00,2-0,20,15,威廉希尔,2.3,3.1,3.1,40.26,29.87,29.87,92.6,2.3,3.2,3.2,41.03,29.49,29.49,94.37,0.94,0.93,0.96
987181,昆士柏流浪,阿士東維拉,2014-10-28 04:00,2-0,20,15,立博,2.5,3.2,2.8,37.4,29.22,33.39,93.5,2.4,3.25,3.1,39.8,29.39,30.81,95.52,0.98,0.94,0.93
987181,昆士柏流浪,阿士東維拉,2014-10-28 04:00,2-0,20,15,bet 365,2.5,3.2,2.87,37.7,29.46,32.84,94.25,2.3,3.4,3.4,42.5,28.75,28.75,97.75,0.94,0.99,1.02
987196,紐卡素,利物浦,2014-11-01 20:45,1-0,14,7,伟德,4.333,3.5,1.87,21.95,27.18,50.87,95.11,3.6,3.5,2.15,27.01,27.78,45.22,97.24,0.97,0.95,0.99
987196,紐卡素,利物浦,2014-11-01 20:45,1-0,14,7,威廉希尔,3.75,3.6,1.91,24.97,26.01,49.02,93.64,3.75,3.1,2.15,25.29,30.59,44.11,94.84,1.01,0.84,0.99
987196,紐卡素,利物浦,2014-11-01 20:45,1-0,14,7,立博,3.8,3.6,1.9,24.66,26.03,49.32,93.71,3.5,3.6,2.15,27.78,27.01,45.22,97.23,0.95,0.97,0.99
987196,紐卡素,利物浦,2014-11-01 20:45,1-0,14,7,bet 365,4.2,3.5,1.83,22.25,26.7,51.06,93.45,3.6,3.7,2.1,27.12,26.39,46.49,97.63,0.97,1.0,0.97
987194,李斯特城,西布朗,2014-11-01 23:00,0-1,17,13,伟德,2.2,3.5,3.3,43.57,27.39,29.05,95.85,2.4,3.4,3.2,40.72,28.74,30.54,97.73,1.01,0.95,0.96
987194,李斯特城,西布朗,2014-11-01 23:00,0-1,17,13,威廉希尔,2.15,3.4,3.25,43.59,27.57,28.84,93.72,2.4,3.1,3.1,39.24,30.38,30.38,94.18,1.01,0.87,0.93
987194,李斯特城,西布朗,2014-11-01 23:00,0-1,17,13,立博,2.2,3.4,3.3,43.22,27.97,28.81,95.08,2.37,3.4,3.1,40.62,28.32,31.06,96.27,1.0,0.95,0.93
987194,李斯特城,西布朗,2014-11-01 23:00,0-1,17,13,bet 365,2.15,3.5,3.2,43.74,26.87,29.39,94.04,2.4,3.5,3.1,40.65,27.88,31.47,97.56,1.01,0.98,0.93
987193,侯城,修咸頓,2014-11-01 23:00,0-1,10,2,伟德,3.75,3.5,2.05,25.64,27.47,46.9,96.15,4.2,3.5,2,23.26,27.91,48.84,97.69,1.01,0.98,0.96
987193,侯城,修咸頓,2014-11-01 23:00,0-1,10,2,威廉希尔,3.5,3.25,2.1,26.71,28.77,44.52,93.48,4.2,3.1,2,22.45,30.41,47.14,94.29,1.01,0.87,0.96
987193,侯城,修咸頓,2014-11-01 23:00,0-1,10,2,立博,3.6,3.4,2.05,26.21,27.75,46.03,94.36,4,3.5,2,24.14,27.59,48.28,96.56,0.96,0.98,0.96
987193,侯城,修咸頓,2014-11-01 23:00,0-1,10,2,bet 365,3.6,3.5,2.0,26.12,26.87,47.01,94.03,4.33,3.75,1.9,22.55,26.04,51.4,97.64,1.04,1.05,0.91
987188,阿仙奴,般尼,2014-11-01 23:00,3-0,5,20,伟德,1.222,6.0,15.0,77.81,15.85,6.34,95.08,1.3,6,11,74.91,16.23,8.85,97.38,0.98,0.96,0.99
987188,阿仙奴,般尼,2014-11-01 23:00,3-0,5,20,威廉希尔,1.25,6.0,10.0,75.0,15.62,9.38,93.75,1.3,5,11,72.56,18.87,8.58,94.33,0.98,0.8,0.99
987188,阿仙奴,般尼,2014-11-01 23:00,3-0,5,20,立博,1.25,6.0,12.0,76.19,15.87,7.94,95.24,1.28,5.5,12,74.66,17.38,7.96,95.56,0.96,0.88,1.08
987188,阿仙奴,般尼,2014-11-01 23:00,3-0,5,20,bet 365,1.22,6.0,12.0,76.63,15.58,7.79,93.49,1.28,6,13,76.23,16.26,7.51,97.57,0.96,0.96,1.17
987190,車路士,昆士柏流浪,2014-11-01 23:00,2-1,1,19,伟德,1.182,7.0,18.0,81.0,13.68,5.32,95.74,1.182,8,19,82.65,12.21,5.14,97.69,0.97,1.04,1.14
987190,車路士,昆士柏流浪,2014-11-01 23:00,2-1,1,19,威廉希尔,1.17,7.0,15.0,80.31,13.42,6.26,93.96,1.17,6,21,79.95,15.59,4.45,93.54,0.96,0.78,1.26
987190,車路士,昆士柏流浪,2014-11-01 23:00,2-1,1,19,立博,1.16,7.5,17.0,81.77,12.65,5.58,94.85,1.16,7.5,19,82.26,12.72,5.02,95.42,0.95,0.98,1.14
987190,車路士,昆士柏流浪,2014-11-01 23:00,2-1,1,19,bet 365,1.16,7.0,15.0,80.45,13.33,6.22,93.32,1.14,9,23,85.02,10.77,4.21,96.92,0.93,1.17,1.38
987197,史篤城,韋斯咸,2014-11-01 23:00,2-2,12,4,伟德,2.15,3.4,3.6,44.85,28.36,26.79,96.43,2.45,3.4,3.125,39.93,28.77,31.3,97.83,0.98,0.99,0.97
987197,史篤城,韋斯咸,2014-11-01 23:00,2-2,12,4,威廉希尔,2.2,3.25,3.25,42.48,28.76,28.76,93.46,2.4,3.1,3.1,39.24,30.38,30.38,94.18,0.96,0.9,0.96
987197,史篤城,韋斯咸,2014-11-01 23:00,2-2,12,4,立博,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.3,3.4,3.2,41.75,28.24,30.01,96.02,0.92,0.99,0.99
987197,史篤城,韋斯咸,2014-11-01 23:00,2-2,12,4,bet 365,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2.3,3.5,3.3,42.48,27.91,29.61,97.7,0.92,1.02,1.02
987192,愛華頓,史雲斯,2014-11-01 23:00,0-0,9,6,伟德,1.727,3.5,5.25,54.87,27.08,18.05,94.76,1.87,3.7,4.5,52.06,26.31,21.63,97.35,1.01,0.96,0.9
987192,愛華頓,史雲斯,2014-11-01 23:00,0-0,9,6,威廉希尔,1.73,3.75,4.5,54.18,24.99,20.83,93.73,1.85,3.2,4.8,50.93,29.44,19.63,94.22,1.0,0.83,0.96
987192,愛華頓,史雲斯,2014-11-01 23:00,0-0,9,6,立博,1.72,3.75,4.75,54.92,25.19,19.89,94.46,1.85,3.6,4.5,51.95,26.7,21.36,96.11,1.0,0.94,0.9
987192,愛華頓,史雲斯,2014-11-01 23:00,0-0,9,6,bet 365,1.72,3.5,5.0,54.48,26.77,18.74,93.71,1.95,3.5,4.33,49.81,27.75,22.43,97.13,1.05,0.91,0.87
987195,曼城,曼聯,2014-11-02 21:30,1-0,3,8,伟德,1.75,3.75,4.6,54.14,25.26,20.6,94.74,2,3.75,3.8,48.55,25.89,25.55,97.1,0.98,0.98,0.95
987195,曼城,曼聯,2014-11-02 21:30,1-0,3,8,威廉希尔,1.83,3.75,4.0,51.4,25.08,23.52,94.06,2.05,3.4,4,47.27,28.5,24.23,96.9,1.0,0.88,1.0
987195,曼城,曼聯,2014-11-02 21:30,1-0,3,8,立博,1.83,3.8,4.0,51.57,24.84,23.59,94.37,2.05,3.6,3.75,47.26,26.91,25.83,96.88,1.0,0.94,0.94
987195,曼城,曼聯,2014-11-02 21:30,1-0,3,8,bet 365,1.75,3.75,4.33,53.45,24.94,21.6,93.54,2,3.7,3.9,48.7,26.32,24.97,97.4,0.98,0.96,0.98
987189,阿士東維拉,熱刺,2014-11-02 23:59,1-2,15,14,伟德,3.5,3.5,2.15,27.56,27.56,44.87,96.46,4.4,3.5,1.952,22.17,27.87,49.97,97.55,1.06,0.98,0.94
987189,阿士東維拉,熱刺,2014-11-02 23:59,1-2,15,14,威廉希尔,3.5,3.25,2.1,26.71,28.77,44.52,93.48,4.33,3.2,1.91,21.64,29.29,49.07,93.7,1.04,0.9,0.92
987189,阿士東維拉,熱刺,2014-11-02 23:59,1-2,15,14,立博,3.3,3.4,2.2,28.81,27.97,43.22,95.07,4,3.6,1.9,23.72,26.35,49.93,94.88,0.96,1.01,0.91
987189,阿士東維拉,熱刺,2014-11-02 23:59,1-2,15,14,bet 365,3.25,3.5,2.1,28.77,26.71,44.52,93.5,4.5,3.6,1.9,21.65,27.07,51.28,97.42,1.08,1.01,0.91
987191,水晶宮,新特蘭,2014-11-04 04:00,1-3,16,18,伟德,2.15,3.3,3.7,44.79,29.18,26.03,96.3,2.1,3.4,3.9,46.38,28.65,24.97,97.4,0.97,0.99,1.01
987191,水晶宮,新特蘭,2014-11-04 04:00,1-3,16,18,威廉希尔,2.1,3.25,3.5,44.52,28.77,26.71,93.49,2.1,3.2,3.6,44.65,29.3,26.05,93.76,0.97,0.93,0.94
987191,水晶宮,新特蘭,2014-11-04 04:00,1-3,16,18,立博,2.15,3.3,3.5,44.13,28.75,27.11,94.88,2.1,3.4,3.6,45.43,28.06,26.5,95.4,0.97,0.99,0.94
987191,水晶宮,新特蘭,2014-11-04 04:00,1-3,16,18,bet 365,2.1,3.3,3.5,44.72,28.46,26.83,93.91,2.1,3.4,3.9,46.38,28.65,24.97,97.4,0.97,0.99,1.01
987199,利物浦,車路士,2014-11-08 20:45,1-2,7,1,伟德,3.13,3.5,2.3,30.72,27.47,41.81,96.15,3.5,3.4,2.25,27.89,28.71,43.39,97.61,1.02,0.95,0.97
987199,利物浦,車路士,2014-11-08 20:45,1-2,7,1,威廉希尔,3.25,3.4,2.15,28.84,27.57,43.59,93.73,3.4,3,2.3,27.69,31.38,40.93,94.15,0.99,0.84,0.99
987199,利物浦,車路士,2014-11-08 20:45,1-2,7,1,立博,3.0,3.5,2.25,31.34,26.87,41.79,94.02,3.25,3.4,2.3,29.68,28.37,41.94,96.46,0.94,0.95,0.99
987199,利物浦,車路士,2014-11-08 20:45,1-2,7,1,bet 365,3.0,3.5,2.25,31.34,26.87,41.79,94.02,3.4,3.5,2.25,28.71,27.89,43.39,97.61,0.99,0.98,0.97
987207,韋斯咸,阿士東維拉,2014-11-08 23:00,0-0,5,16,伟德,1.93,3.4,4.2,49.33,28.0,22.67,95.21,1.727,3.8,5.5,56.55,25.7,17.76,97.66,0.95,0.99,1.05
987207,韋斯咸,阿士東維拉,2014-11-08 23:00,0-0,5,16,威廉希尔,1.83,3.6,4.2,51.44,26.15,22.41,94.14,1.75,3.4,5,53.63,27.6,18.77,93.85,0.96,0.88,0.95
987207,韋斯咸,阿士東維拉,2014-11-08 23:00,0-0,5,16,立博,1.8,3.5,4.5,52.24,26.87,20.9,94.03,1.75,3.6,5,54.46,26.48,19.06,95.3,0.96,0.94,0.95
987207,韋斯咸,阿士東維拉,2014-11-08 23:00,0-0,5,16,bet 365,1.83,3.4,4.5,51.42,27.67,20.91,94.1,1.72,3.75,5.5,56.45,25.89,17.65,97.09,0.95,0.98,1.05
987200,曼聯,水晶宮,2014-11-08 23:00,1-0,10,17,伟德,1.25,6.5,12.0,77.13,14.83,8.03,96.41,1.333,5.5,10.5,73.03,17.7,9.27,97.35,0.97,0.94,1.05
987200,曼聯,水晶宮,2014-11-08 23:00,1-0,10,17,威廉希尔,1.36,4.8,8.0,68.81,19.5,11.7,93.58,1.33,5,9,70.73,18.81,10.45,94.07,0.97,0.85,0.9
987200,曼聯,水晶宮,2014-11-08 23:00,1-0,10,17,立博,1.25,6.0,11.0,75.64,15.76,8.6,94.55,1.33,5.5,9.5,72.37,17.5,10.13,96.25,0.97,0.94,0.95
987200,曼聯,水晶宮,2014-11-08 23:00,1-0,10,17,bet 365,1.22,6.5,11.0,77.01,14.45,8.54,93.95,1.33,5.5,11,73.38,17.75,8.87,97.6,0.97,0.94,1.1
987202,修咸頓,李斯特城,2014-11-08 23:00,2-0,2,18,伟德,1.45,4.3,8.0,65.86,22.21,11.94,95.5,1.45,4.8,7.5,66.87,20.2,12.93,96.96,0.96,1.01,0.98
987202,修咸頓,李斯特城,2014-11-08 23:00,2-0,2,18,威廉希尔,1.5,4.0,7.0,62.92,23.6,13.48,94.38,1.44,4.2,8,65.67,22.51,11.82,94.56,0.95,0.88,1.04
987202,修咸頓,李斯特城,2014-11-08 23:00,2-0,2,18,立博,1.5,4.2,6.5,62.98,22.49,14.53,94.47,1.44,4.5,7.5,66.14,21.16,12.7,95.24,0.95,0.95,0.98
987202,修咸頓,李斯特城,2014-11-08 23:00,2-0,2,18,bet 365,1.44,4.33,7.0,65.01,21.62,13.37,93.61,1.45,5,7.5,67.42,19.55,13.03,97.76,0.96,1.05,0.98
987198,般尼,侯城,2014-11-08 23:00,1-0,20,14,伟德,2.75,3.4,2.6,34.89,28.22,36.9,95.95,2.6,3.2,3.1,37.72,30.65,31.63,98.07,0.99,0.93,1.02
987198,般尼,侯城,2014-11-08 23:00,1-0,20,14,威廉希尔,2.5,3.3,2.8,37.73,28.58,33.69,94.32,2.5,3.2,2.8,37.4,29.22,33.39,93.5,0.95,0.93,0.92
987198,般尼,侯城,2014-11-08 23:00,1-0,20,14,立博,2.7,3.25,2.62,34.95,29.03,36.02,94.37,2.6,3.3,2.8,36.81,29,34.18,95.71,0.99,0.96,0.92
987198,般尼,侯城,2014-11-08 23:00,1-0,20,14,bet 365,2.7,3.4,2.5,34.79,27.63,37.58,93.93,2.5,3.4,3,38.93,28.63,32.44,97.33,0.95,0.99,0.99
987201,昆士柏流浪,曼城,2014-11-09 01:30,2-2,19,3,伟德,9.5,4.8,1.36,10.04,19.86,70.1,95.38,7,4.75,1.5,14,20.64,65.36,98,0.98,1.0,0.98
987201,昆士柏流浪,曼城,2014-11-09 01:30,2-2,19,3,威廉希尔,7.5,4.5,1.4,12.46,20.77,66.77,93.45,6.5,4.2,1.5,14.53,22.49,62.98,94.44,0.91,0.88,0.98
987201,昆士柏流浪,曼城,2014-11-09 01:30,2-2,19,3,立博,7.5,4.5,1.4,12.46,20.77,66.77,93.45,6,4.33,1.53,15.85,21.97,62.18,95.1,0.84,0.91,0.99
987201,昆士柏流浪,曼城,2014-11-09 01:30,2-2,19,3,bet 365,8.5,4.75,1.36,11.06,19.8,69.14,94.01,7,4.75,1.5,14,20.64,65.36,98,0.98,1.0,0.98
987203,新特蘭,愛華頓,2014-11-09 21:30,1-1,15,10,伟德,4.0,3.6,1.95,24.02,26.69,49.28,96.08,3.8,3.5,2.1,25.67,27.87,46.45,97.55,0.95,0.98,0.99
987203,新特蘭,愛華頓,2014-11-09 21:30,1-1,15,10,威廉希尔,3.75,3.5,1.95,25.03,26.82,48.14,93.86,3.8,3.2,2.05,24.75,29.39,45.87,94.05,0.95,0.9,0.96
987203,新特蘭,愛華頓,2014-11-09 21:30,1-1,15,10,立博,3.5,3.5,2.05,26.97,26.97,46.05,94.39,3.6,3.5,2.1,26.72,27.48,45.8,96.19,0.9,0.98,0.99
987203,新特蘭,愛華頓,2014-11-09 21:30,1-1,15,10,bet 365,3.8,3.6,1.9,24.66,26.03,49.32,93.71,4,3.5,2.05,24.43,27.91,47.66,97.72,1.0,0.98,0.96
987206,西布朗,紐卡素,2014-11-09 21:30,0-2,11,12,伟德,2.3,3.25,3.3,41.59,29.43,28.98,95.66,2.15,3.4,3.8,45.49,28.77,25.74,97.8,0.92,0.99,1.1
987206,西布朗,紐卡素,2014-11-09 21:30,0-2,11,12,威廉希尔,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2.2,3.25,3.3,42.67,28.88,28.45,93.87,0.95,0.94,0.96
987206,西布朗,紐卡素,2014-11-09 21:30,0-2,11,12,立博,2.3,3.4,3.0,40.93,27.69,31.38,94.14,2.25,3.3,3.4,42.67,29.09,28.24,96.01,0.97,0.96,0.99
987206,西布朗,紐卡素,2014-11-09 21:30,0-2,11,12,bet 365,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2.2,3.4,3.6,44.28,28.65,27.06,97.42,0.95,0.99,1.04
987205,熱刺,史篤城,2014-11-09 21:30,1-2,9,13,伟德,1.75,3.6,5.25,54.96,26.72,18.32,96.18,1.8,3.8,4.8,54.09,25.62,20.28,97.36,0.99,0.99,0.91
987205,熱刺,史篤城,2014-11-09 21:30,1-2,9,13,威廉希尔,1.67,3.5,5.5,56.16,26.79,17.05,93.79,1.8,3.1,5.5,52.41,30.43,17.15,94.34,0.99,0.81,1.05
987205,熱刺,史篤城,2014-11-09 21:30,1-2,9,13,立博,1.61,3.75,5.5,58.07,24.93,17.0,93.49,1.75,3.75,4.75,54.49,25.43,20.08,95.36,0.96,0.98,0.9
987205,熱刺,史篤城,2014-11-09 21:30,1-2,9,13,bet 365,1.7,3.6,5.0,55.18,26.06,18.76,93.81,1.8,3.6,5.25,54.26,27.13,18.6,97.67,0.99,0.94,1.0
987204,史雲斯,阿仙奴,2014-11-09 23:59,2-1,7,5,伟德,3.6,3.5,2.1,26.72,27.48,45.8,96.19,4,3.6,2,24.32,27.03,48.65,97.28,1.04,1.01,0.92
987204,史雲斯,阿仙奴,2014-11-09 23:59,2-1,7,5,威廉希尔,3.5,3.4,2.05,26.76,27.55,45.69,93.66,4,3.2,2,23.53,29.41,47.06,94.12,1.04,0.9,0.92
987204,史雲斯,阿仙奴,2014-11-09 23:59,2-1,7,5,立博,3.75,3.5,1.95,25.03,26.82,48.14,93.86,4.2,3.5,1.9,22.67,27.21,50.12,95.21,1.09,0.98,0.87
987204,史雲斯,阿仙奴,2014-11-09 23:59,2-1,7,5,bet 365,3.4,3.5,2.05,27.55,26.76,45.69,93.67,4,3.6,2,24.32,27.03,48.65,97.28,1.04,1.01,0.92
987210,車路士,西布朗,2014-11-22 23:00,2-0,1,13,伟德,1.222,6.5,15.0,78.77,14.81,6.42,96.26,1.25,6.25,15,77.92,15.58,6.49,97.4,0.96,0.94,1.05
987210,車路士,西布朗,2014-11-22 23:00,2-0,1,13,威廉希尔,1.25,6.0,11.0,75.64,15.76,8.6,94.55,1.25,5,15,75,18.75,6.25,93.75,0.96,0.75,1.05
987210,車路士,西布朗,2014-11-22 23:00,2-0,1,13,立博,1.2,6.5,13.0,78.31,14.46,7.23,93.97,1.22,6.5,15,78.8,14.79,6.41,96.14,0.94,0.98,1.05
987210,車路士,西布朗,2014-11-22 23:00,2-0,1,13,bet 365,1.2,6.5,13.0,78.31,14.46,7.23,93.97,1.22,7,15,79.64,13.88,6.48,97.16,0.94,1.05,1.05
987216,紐卡素,昆士柏流浪,2014-11-22 23:00,1-0,8,19,伟德,1.75,3.5,5.25,54.55,27.27,18.18,95.46,1.85,3.6,4.8,52.65,27.06,20.29,97.4,0.96,0.97,1.01
987216,紐卡素,昆士柏流浪,2014-11-22 23:00,1-0,8,19,威廉希尔,1.75,3.75,4.5,53.89,25.15,20.96,94.31,1.83,3.4,4.5,51.42,27.67,20.91,94.1,0.95,0.92,0.95
987216,紐卡素,昆士柏流浪,2014-11-22 23:00,1-0,8,19,立博,1.72,3.75,4.5,54.32,24.92,20.76,93.43,1.83,3.6,4.5,52.22,26.54,21.24,95.56,0.95,0.97,0.95
987216,紐卡素,昆士柏流浪,2014-11-22 23:00,1-0,8,19,bet 365,1.72,3.5,5.0,54.48,26.77,18.74,93.71,1.83,3.75,4.75,53.38,26.05,20.57,97.69,0.95,1.01,1.0
987217,史篤城,般尼,2014-11-22 23:00,1-2,9,20,伟德,1.833,3.5,4.75,52.37,27.43,20.21,95.99,1.727,3.7,5.75,56.59,26.41,17,97.73,0.98,0.96,0.98
987217,史篤城,般尼,2014-11-22 23:00,1-2,9,20,威廉希尔,1.67,3.6,5.5,56.58,26.25,17.18,94.49,1.67,3.4,6,56.51,27.76,15.73,94.37,0.95,0.88,1.02
987217,史篤城,般尼,2014-11-22 23:00,1-2,9,20,立博,1.7,3.75,5.0,55.76,25.28,18.96,94.79,1.66,3.75,5,56.35,24.94,18.71,93.54,0.95,0.98,0.85
987217,史篤城,般尼,2014-11-22 23:00,1-2,9,20,bet 365,1.8,3.5,4.5,52.24,26.87,20.9,94.03,1.66,3.75,6.25,58.54,25.91,15.55,97.18,0.95,0.98,1.06
987212,愛華頓,韋斯咸,2014-11-22 23:00,2-1,10,4,伟德,1.727,3.75,5.25,55.88,25.74,18.38,96.5,1.7,3.9,5.5,57.31,24.98,17.71,97.43,0.94,0.98,1.1
987212,愛華頓,韋斯咸,2014-11-22 23:00,2-1,10,4,威廉希尔,1.8,3.75,4.2,52.4,25.15,22.46,94.32,1.61,3.8,5.5,58.26,24.68,17.05,93.8,0.89,0.95,1.1
987212,愛華頓,韋斯咸,2014-11-22 23:00,2-1,10,4,立博,1.7,3.75,4.75,55.21,25.03,19.76,93.86,1.61,3.75,5,57.1,24.51,18.39,91.93,0.89,0.94,1.0
987212,愛華頓,韋斯咸,2014-11-22 23:00,2-1,10,4,bet 365,1.66,3.75,5.0,56.35,24.94,18.71,93.54,1.61,4.4,5.5,60.29,22.06,17.65,97.07,0.89,1.1,1.1
987214,李斯特城,新特蘭,2014-11-22 23:00,0-0,18,14,伟德,2.15,3.4,3.6,44.85,28.36,26.79,96.43,2.05,3.4,4.1,47.55,28.67,23.78,97.48,0.96,0.95,1.03
987214,李斯特城,新特蘭,2014-11-22 23:00,0-0,18,14,威廉希尔,2.2,3.3,3.3,42.86,28.57,28.57,94.29,2,3.25,4,47.27,29.09,23.64,94.54,0.94,0.91,1.0
987214,李斯特城,新特蘭,2014-11-22 23:00,0-0,18,14,立博,2.15,3.4,3.4,44.16,27.92,27.92,94.94,2,3.4,4,47.89,28.17,23.94,95.78,0.94,0.95,1.0
987214,李斯特城,新特蘭,2014-11-22 23:00,0-0,18,14,bet 365,2.1,3.4,3.4,44.74,27.63,27.63,93.95,1.95,3.6,4.2,49.85,27,23.15,97.21,0.92,1.01,1.05
987215,曼城,史雲斯,2014-11-22 23:00,2-1,3,5,伟德,1.333,5.0,10.5,71.76,19.13,9.11,95.66,1.4,5.2,8.5,69.74,18.78,11.49,97.64,0.97,0.99,1.02
987215,曼城,史雲斯,2014-11-22 23:00,2-1,3,5,威廉希尔,1.4,4.75,7.5,67.5,19.9,12.6,94.5,1.4,4.33,9,67.62,21.86,10.52,94.67,0.97,0.82,1.08
987215,曼城,史雲斯,2014-11-22 23:00,2-1,3,5,立博,1.33,5.0,8.5,70.3,18.7,11.0,93.5,1.4,5,7.5,68.18,19.09,12.73,95.45,0.97,0.95,0.9
987215,曼城,史雲斯,2014-11-22 23:00,2-1,3,5,bet 365,1.28,5.0,11.0,72.87,18.65,8.48,93.27,1.36,5.5,9,71.51,17.68,10.81,97.25,0.94,1.05,1.08
987208,阿仙奴,曼聯,2014-11-23 01:30,1-2,6,7,伟德,2.4,3.4,3.0,39.91,28.17,31.92,95.78,2,3.6,4,48.65,27.03,24.32,97.3,0.9,0.97,1.12
987208,阿仙奴,曼聯,2014-11-23 01:30,1-2,6,7,威廉希尔,2.25,3.4,3.1,41.88,27.72,30.4,94.23,2,3.6,3.8,48.03,26.69,25.28,96.06,0.9,0.97,1.06
987208,阿仙奴,曼聯,2014-11-23 01:30,1-2,6,7,立博,2.25,3.4,3.1,41.88,27.72,30.4,94.23,2,3.5,3.75,47.51,27.15,25.34,95.02,0.9,0.95,1.05
987208,阿仙奴,曼聯,2014-11-23 01:30,1-2,6,7,bet 365,2.3,3.4,3.0,40.93,27.69,31.38,94.14,1.95,3.75,4,49.81,25.9,24.28,97.13,0.88,1.01,1.12
987211,水晶宮,利物浦,2014-11-23 21:30,3-1,17,11,伟德,5.25,3.75,1.7,18.22,25.51,56.27,95.65,4.2,3.5,2,23.26,27.91,48.84,97.69,0.97,0.95,1.0
987211,水晶宮,利物浦,2014-11-23 21:30,3-1,17,11,威廉希尔,4.4,3.6,1.8,21.43,26.19,52.38,94.29,3.8,3.3,2,24.68,28.42,46.9,93.78,0.87,0.89,1.0
987211,水晶宮,利物浦,2014-11-23 21:30,3-1,17,11,立博,4.33,3.6,1.8,21.7,26.1,52.2,93.96,3.8,3.5,2,25.09,27.24,47.67,95.34,0.87,0.95,1.0
987211,水晶宮,利物浦,2014-11-23 21:30,3-1,17,11,bet 365,5.0,3.75,1.66,18.71,24.94,56.35,93.55,4.33,3.5,1.95,22.43,27.75,49.81,97.12,1.0,0.95,0.98
987213,侯城,熱刺,2014-11-23 23:59,1-2,15,12,伟德,3.3,3.4,2.2,28.81,27.97,43.22,95.07,3.4,3.4,2.3,28.75,28.75,42.5,97.75,0.95,0.95,0.99
987213,侯城,熱刺,2014-11-23 23:59,1-2,15,12,威廉希尔,3.6,3.3,2.1,26.28,28.67,45.05,94.61,3.4,3.1,2.25,27.72,30.4,41.88,94.25,0.95,0.87,0.97
987213,侯城,熱刺,2014-11-23 23:59,1-2,15,12,立博,3.4,3.4,2.1,27.63,27.63,44.74,93.94,3.3,3.4,2.25,29.09,28.24,42.67,96,0.92,0.95,0.97
987213,侯城,熱刺,2014-11-23 23:59,1-2,15,12,bet 365,3.2,3.4,2.2,29.45,27.72,42.83,94.24,3.4,3.5,2.25,28.71,27.89,43.39,97.61,0.95,0.98,0.97
987209,阿士東維拉,修咸頓,2014-11-25 04:00,1-1,17,2,伟德,4.2,3.4,1.95,22.78,28.14,49.07,95.68,6.25,3.75,1.667,15.59,25.98,58.44,97.44,1.19,0.98,0.93
987209,阿士東維拉,修咸頓,2014-11-25 04:00,1-1,17,2,威廉希尔,4.75,3.6,1.75,19.87,26.21,53.92,94.38,5,3.6,1.7,18.76,26.06,55.18,93.8,0.95,0.94,0.95
987209,阿士東維拉,修咸頓,2014-11-25 04:00,1-1,17,2,立博,4.33,3.4,1.85,21.67,27.6,50.73,93.83,5.5,3.6,1.7,17.35,26.51,56.14,95.43,1.05,0.94,0.95
987209,阿士東維拉,修咸頓,2014-11-25 04:00,1-1,17,2,bet 365,4.2,3.5,1.85,22.37,26.84,50.79,93.95,5.75,4,1.66,16.95,24.36,58.7,97.46,1.09,1.04,0.93
987226,西布朗,阿仙奴,2014-11-29 20:45,0-1,13,8,伟德,4.333,3.75,1.85,22.23,25.69,52.08,96.32,4.8,3.8,1.8,20.28,25.62,54.09,97.34,1.01,0.99,0.95
