比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
710925,韋根,車路士,2012-08-19 20:30,0-2,15,6,威廉希尔,6.5,4.0,1.4,13.76,22.36,63.88,89.44,5,3.1,1.85,18.81,30.34,50.84,94.05,0.85,0.78,1.07
710925,韋根,車路士,2012-08-19 20:30,0-2,15,6,伟德,7.5,3.9,1.5,12.62,24.27,63.11,94.65,4.8,3.5,1.83,20.02,27.46,52.52,96.1,0.82,0.88,1.06
710919,曼城,修咸頓,2012-08-19 23:00,3-2,1,英冠2,bet 365,1.16,7.0,15.0,80.45,13.33,6.22,93.32,1.12,9,17,84.01,10.45,5.53,94.09,0.91,1.17,1.02
710919,曼城,修咸頓,2012-08-19 23:00,3-2,1,英冠2,立博,1.14,6.0,12.0,77.82,14.79,7.39,88.71,1.16,7,15,80.45,13.33,6.22,93.32,0.94,0.91,0.9
710919,曼城,修咸頓,2012-08-19 23:00,3-2,1,英冠2,威廉希尔,1.17,5.5,11.0,75.81,16.13,8.06,88.7,1.17,7,15,80.31,13.42,6.26,93.96,0.95,0.91,0.9
710919,曼城,修咸頓,2012-08-19 23:00,3-2,1,英冠2,伟德,1.18,6.5,17.0,79.94,14.51,5.55,94.33,1.14,9,26,85.43,10.82,3.75,97.39,0.92,1.17,1.56
710917,愛華頓,曼聯,2012-08-21 03:00,1-0,7,2,bet 365,4.0,3.6,1.9,23.72,26.35,49.93,94.88,3.75,3.5,2,25.34,27.15,47.51,95.03,0.9,0.95,0.98
710917,愛華頓,曼聯,2012-08-21 03:00,1-0,7,2,立博,4.0,3.2,1.8,22.36,27.95,49.69,89.44,3.8,3.5,1.9,24.48,26.57,48.95,93.02,0.91,0.95,0.93
710917,愛華頓,曼聯,2012-08-21 03:00,1-0,7,2,威廉希尔,3.6,3.4,1.83,24.84,26.3,48.86,89.42,4,3.2,2,23.53,29.41,47.06,94.12,0.96,0.86,0.98
710917,愛華頓,曼聯,2012-08-21 03:00,1-0,7,2,伟德,4.0,3.7,1.9,23.89,25.82,50.29,95.56,3.8,3.5,2.05,25.38,27.56,47.05,96.44,0.91,0.95,1.0
710934,史雲斯,韋斯咸,2012-08-25 19:45,3-0,3,8,bet 365,2.0,3.25,3.5,45.73,28.14,26.13,91.46,2.1,3.3,3.5,44.72,28.46,26.83,93.91,0.97,0.92,0.91
710934,史雲斯,韋斯咸,2012-08-25 19:45,3-0,3,8,立博,2.2,3.25,2.75,40.37,27.33,32.3,88.81,2.1,3.25,3.5,44.52,28.77,26.71,93.49,0.97,0.91,0.91
710934,史雲斯,韋斯咸,2012-08-25 19:45,3-0,3,8,威廉希尔,1.91,3.2,3.5,46.67,27.86,25.47,89.14,2.25,3.1,3.4,41.88,30.4,27.72,94.23,1.04,0.87,0.88
710934,史雲斯,韋斯咸,2012-08-25 19:45,3-0,3,8,伟德,1.75,3.7,4.0,52.34,24.76,22.9,91.6,2.25,3.3,3.6,43.35,29.56,27.09,97.54,1.04,0.92,0.94
710931,修咸頓,韋根,2012-08-25 22:00,0-2,13,17,bet 365,2.0,3.25,3.5,45.73,28.14,26.13,91.46,2.1,3.4,3.5,45.09,27.85,27.06,94.69,0.94,0.95,0.95
710931,修咸頓,韋根,2012-08-25 22:00,0-2,13,17,立博,2.15,3.2,2.87,41.31,27.75,30.94,88.82,2.15,3.2,3.5,43.74,29.39,26.87,94.04,0.97,0.9,0.95
710931,修咸頓,韋根,2012-08-25 22:00,0-2,13,17,威廉希尔,1.91,3.2,3.5,46.67,27.86,25.47,89.14,2.25,3.1,3.4,41.88,30.4,27.72,94.23,1.01,0.87,0.92
710931,修咸頓,韋根,2012-08-25 22:00,0-2,13,17,伟德,1.85,3.7,3.4,48.92,24.46,26.62,90.5,2.2,3.4,3.6,44.28,28.65,27.06,97.42,0.99,0.95,0.97
710935,熱刺,西布朗,2012-08-25 22:00,1-1,14,4,bet 365,1.44,4.0,6.5,63.23,22.76,14.01,91.05,1.57,4,6,60.45,23.73,15.82,94.91,0.97,0.92,0.84
710935,熱刺,西布朗,2012-08-25 22:00,1-1,14,4,立博,1.4,3.8,6.5,63.14,23.26,13.6,88.4,1.5,4,6.5,62.28,23.35,14.37,93.42,0.93,0.92,0.91
710935,熱刺,西布朗,2012-08-25 22:00,1-1,14,4,威廉希尔,1.44,3.75,6.0,61.58,23.65,14.78,88.68,1.67,3.2,6.5,56.22,29.34,14.44,93.89,1.04,0.74,0.91
710935,熱刺,西布朗,2012-08-25 22:00,1-1,14,4,伟德,1.36,4.6,7.0,67.12,19.84,13.04,91.28,1.65,4.1,5.75,59.19,23.82,16.99,97.66,1.02,0.94,0.81
710926,阿士東維拉,愛華頓,2012-08-25 22:00,1-3,16,7,bet 365,2.3,3.25,2.87,39.86,28.21,31.94,91.68,3.3,3.3,2.2,28.57,28.57,42.86,94.28,1.06,0.96,0.86
710926,阿士東維拉,愛華頓,2012-08-25 22:00,1-3,16,7,立博,2.25,3.2,2.75,39.66,27.89,32.45,89.24,3.1,3.3,2.25,30.15,28.32,41.53,93.46,0.99,0.96,0.88
710926,阿士東維拉,愛華頓,2012-08-25 22:00,1-3,16,7,威廉希尔,2.4,3.1,2.6,37.07,28.7,34.22,88.97,3.1,3.1,2.4,30.38,30.38,39.24,94.18,0.99,0.9,0.94
710926,阿士東維拉,愛華頓,2012-08-25 22:00,1-3,16,7,伟德,2.2,3.3,2.9,41.23,27.49,31.28,90.71,3.8,3.25,2.2,25.66,30.01,44.33,97.51,1.22,0.94,0.86
710929,曼聯,富咸,2012-08-25 22:00,3-2,15,2,bet 365,1.22,5.5,11.0,75.03,16.64,8.32,91.54,1.28,5.5,11,74.12,17.25,8.63,94.87,0.93,0.99,0.99
710929,曼聯,富咸,2012-08-25 22:00,3-2,15,2,立博,1.22,5.0,9.0,72.49,17.69,9.83,88.44,1.3,5,10,71.94,18.71,9.35,93.52,0.95,0.9,0.9
710929,曼聯,富咸,2012-08-25 22:00,3-2,15,2,威廉希尔,1.22,5.0,9.5,72.86,17.78,9.36,88.89,1.33,4.5,11,70.6,20.87,8.54,93.9,0.97,0.81,0.99
710929,曼聯,富咸,2012-08-25 22:00,3-2,15,2,伟德,1.22,5.5,10.5,74.74,16.58,8.68,91.18,1.3,5.5,11.5,74.11,17.52,8.38,96.34,0.95,0.99,1.04
710930,諾域治,昆士柏流浪,2012-08-25 22:00,1-1,19,20,bet 365,2.25,3.2,3.0,40.76,28.66,30.57,91.71,2.3,3.4,3.1,41.35,27.97,30.68,95.1,0.94,0.95,0.93
710930,諾域治,昆士柏流浪,2012-08-25 22:00,1-1,19,20,立博,2.25,3.2,2.75,39.66,27.89,32.45,89.24,2.4,3.3,2.87,39.01,28.37,32.62,93.62,0.98,0.92,0.86
710930,諾域治,昆士柏流浪,2012-08-25 22:00,1-1,19,20,威廉希尔,2.0,3.2,3.2,44.44,27.78,27.78,88.88,2.4,3.1,3.1,39.24,30.38,30.38,94.18,0.98,0.87,0.93
710930,諾域治,昆士柏流浪,2012-08-25 22:00,1-1,19,20,伟德,2.05,3.7,2.9,44.23,24.51,31.27,90.67,2.4,3.6,3,40.54,27.03,32.43,97.3,0.98,1.01,0.9
710927,車路士,紐卡素,2012-08-26 00:30,2-0,1,6,bet 365,1.44,4.0,6.5,63.23,22.76,14.01,91.05,1.44,4.5,7,65.54,20.97,13.48,94.38,0.92,0.99,0.98
710927,車路士,紐卡素,2012-08-26 00:30,2-0,1,6,立博,1.44,3.75,6.0,61.58,23.65,14.78,88.68,1.5,4,6.5,62.28,23.35,14.37,93.42,0.96,0.88,0.91
710927,車路士,紐卡素,2012-08-26 00:30,2-0,1,6,威廉希尔,1.44,3.75,6.0,61.58,23.65,14.78,88.68,1.53,3.75,7,61.48,25.08,13.44,94.06,0.98,0.83,0.98
710927,車路士,紐卡素,2012-08-26 00:30,2-0,1,6,伟德,1.57,4.1,6.5,61.56,23.57,14.87,96.65,1.5,4.5,7,64.62,21.54,13.85,96.93,0.96,0.99,0.98
710932,史篤城,阿仙奴,2012-08-26 20:30,0-0,11,13,bet 365,3.75,3.3,1.9,24.33,27.65,48.02,91.24,3.2,3.25,2.3,29.62,29.17,41.21,94.78,0.86,0.91,1.01
710932,史篤城,阿仙奴,2012-08-26 20:30,0-0,11,13,立博,3.75,3.25,1.8,23.6,27.23,49.17,88.5,3.25,3.3,2.2,28.88,28.45,42.67,93.86,0.88,0.92,0.97
710932,史篤城,阿仙奴,2012-08-26 20:30,0-0,11,13,威廉希尔,3.6,3.1,1.91,24.72,28.7,46.58,88.99,3,3.1,2.45,31.33,30.32,38.36,93.99,0.81,0.87,1.08
710932,史篤城,阿仙奴,2012-08-26 20:30,0-0,11,13,伟德,3.8,3.6,1.8,24.0,25.33,50.67,91.2,3.3,3.25,2.37,29.34,29.8,40.86,96.82,0.89,0.91,1.04
710928,利物浦,曼城,2012-08-26 23:00,2-2,20,6,bet 365,3.0,3.3,2.2,30.56,27.78,41.67,91.68,2.87,3.25,2.5,32.99,29.13,37.87,94.68,0.92,0.91,1.0
710928,利物浦,曼城,2012-08-26 23:00,2-2,20,6,立博,3.0,3.2,2.1,29.71,27.85,42.44,89.13,2.9,3.2,2.4,32.11,29.1,38.8,93.12,0.93,0.9,0.96
710928,利物浦,曼城,2012-08-26 23:00,2-2,20,6,威廉希尔,2.75,3.1,2.3,32.44,28.78,38.79,89.21,2.75,3.1,2.62,34.05,30.21,35.74,93.64,0.88,0.87,1.05
710928,利物浦,曼城,2012-08-26 23:00,2-2,20,6,伟德,2.62,3.6,2.25,34.58,25.16,40.26,90.6,3.1,3.4,2.45,31.48,28.7,39.83,97.59,0.99,0.95,0.98
710933,新特蘭,雷丁,2012-12-12 03:45,3-0,18,19,bet 365,1.9,3.5,4.0,49.56,26.9,23.54,94.16,1.9,3.4,4.2,49.72,27.79,22.49,94.47,0.91,0.95,1.01
710933,新特蘭,雷丁,2012-12-12 03:45,3-0,18,19,立博,1.8,3.25,3.75,49.17,27.23,23.6,88.51,1.9,3.4,4,49.17,27.48,23.36,93.42,0.91,0.95,0.96
710933,新特蘭,雷丁,2012-12-12 03:45,3-0,18,19,威廉希尔,2.0,3.3,3.5,45.92,27.83,26.24,91.84,1.95,3.2,4.33,48.55,29.59,21.86,94.67,0.94,0.9,1.04
710933,新特蘭,雷丁,2012-12-12 03:45,3-0,18,19,伟德,1.92,3.5,4.1,49.58,27.2,23.22,95.19,2,3.5,4.2,48.84,27.91,23.26,97.68,0.96,0.98,1.01
710945,車路士,雷丁,2012-08-23 02:45,4-2,4,10,bet 365,1.25,5.5,13.0,75.56,17.17,7.27,94.45,1.28,5.5,11,74.12,17.25,8.63,94.87,0.96,0.94,0.88
710945,車路士,雷丁,2012-08-23 02:45,4-2,4,10,立博,1.22,5.0,9.0,72.49,17.69,9.83,88.44,1.25,6,11,75.64,15.76,8.6,94.55,0.94,1.02,0.88
710945,車路士,雷丁,2012-08-23 02:45,4-2,4,10,威廉希尔,1.2,5.0,11.0,74.12,17.79,8.09,88.94,1.3,5,10,71.94,18.71,9.35,93.52,0.98,0.85,0.8
710945,車路士,雷丁,2012-08-23 02:45,4-2,4,10,伟德,1.2,5.75,11.5,76.16,15.89,7.95,91.39,1.3,5.75,13,75.41,17.05,7.54,98.03,0.98,0.98,1.04
710943,韋斯咸,富咸,2012-09-01 19:45,3-0,10,6,bet 365,2.5,3.4,2.7,37.58,27.63,34.79,93.95,2.6,3.25,2.75,36.42,29.14,34.44,94.69,0.99,0.94,0.91
710943,韋斯咸,富咸,2012-09-01 19:45,3-0,10,6,立博,2.25,3.2,2.75,39.66,27.89,32.45,89.24,2.5,3.25,2.8,37.56,28.9,33.54,93.9,0.95,0.94,0.92
710943,韋斯咸,富咸,2012-09-01 19:45,3-0,10,6,威廉希尔,2.45,3.2,2.5,36.42,27.89,35.69,89.23,2.75,3,2.75,34.29,31.43,34.29,94.3,1.05,0.87,0.91
710943,韋斯咸,富咸,2012-09-01 19:45,3-0,10,6,伟德,2.25,3.5,2.75,40.63,26.12,33.25,91.42,2.7,3.3,2.8,35.94,29.4,34.66,97.04,1.03,0.96,0.92
710942,西布朗,愛華頓,2012-09-01 22:00,2-0,4,3,bet 365,2.7,3.2,2.62,34.79,29.36,35.85,93.93,3.25,3.25,2.3,29.3,29.3,41.4,95.22,1.04,0.94,0.9
710942,西布朗,愛華頓,2012-09-01 22:00,2-0,4,3,立博,2.3,3.25,2.62,38.68,27.37,33.95,88.96,2.9,3.25,2.4,32.25,28.78,38.97,93.53,0.93,0.94,0.94
710942,西布朗,愛華頓,2012-09-01 22:00,2-0,4,3,威廉希尔,2.75,3.1,2.3,32.44,28.78,38.79,89.21,2.9,3.1,2.5,32.31,30.22,37.47,93.7,0.93,0.9,0.98
710942,西布朗,愛華頓,2012-09-01 22:00,2-0,4,3,伟德,2.37,3.3,2.7,38.52,27.67,33.81,91.29,3.3,3.4,2.4,29.89,29.01,41.1,98.64,1.06,0.99,0.94
710944,韋根,史篤城,2012-09-01 22:00,2-2,8,11,bet 365,2.25,3.3,3.2,41.93,28.59,29.48,94.34,2,3.4,3.8,47.29,27.82,24.89,94.58,0.86,0.99,1.06
710944,韋根,史篤城,2012-09-01 22:00,2-2,8,11,立博,2.2,3.2,2.8,40.43,27.8,31.77,88.95,2.2,3.25,3.3,42.67,28.88,28.45,93.87,0.95,0.94,0.92
710944,韋根,史篤城,2012-09-01 22:00,2-2,8,11,威廉希尔,2.25,2.9,3.0,39.59,30.72,29.69,89.08,2.25,3.1,3.4,41.88,30.4,27.72,94.23,0.97,0.9,0.95
710944,韋根,史篤城,2012-09-01 22:00,2-2,8,11,伟德,2.4,3.25,2.7,38.06,28.11,33.83,91.34,2.1,3.3,3.9,45.98,29.26,24.76,96.56,0.9,0.96,1.09
710941,熱刺,諾域治,2012-09-01 22:00,1-1,14,17,bet 365,1.36,5.0,7.5,68.81,18.72,12.48,93.58,1.36,5,8,69.35,18.86,11.79,94.32,0.94,1.0,0.88
710941,熱刺,諾域治,2012-09-01 22:00,1-1,14,17,立博,1.36,4.0,7.0,65.18,22.16,12.66,88.64,1.36,4.5,9,68.81,20.8,10.4,93.58,0.94,0.9,0.99
710941,熱刺,諾域治,2012-09-01 22:00,1-1,14,17,威廉希尔,1.35,4.4,6.5,66.03,20.26,13.71,89.14,1.44,4.33,7,65.01,21.62,13.37,93.61,0.99,0.87,0.77
710941,熱刺,諾域治,2012-09-01 22:00,1-1,14,17,伟德,1.3,4.8,8.5,70.24,19.02,10.74,91.31,1.4,4.8,9.5,69.49,20.27,10.24,97.29,0.97,0.96,1.05
710940,史雲斯,新特蘭,2012-09-01 22:00,2-2,2,13,bet 365,2.25,3.25,3.2,41.75,28.9,29.35,93.94,2,3.4,3.8,47.29,27.82,24.89,94.58,0.9,0.95,1.03
710940,史雲斯,新特蘭,2012-09-01 22:00,2-2,2,13,立博,2.1,3.2,3.0,42.44,27.85,29.71,89.12,2,3.3,3.75,46.74,28.33,24.93,93.48,0.9,0.92,1.01
710940,史雲斯,新特蘭,2012-09-01 22:00,2-2,2,13,威廉希尔,2.15,3.0,3.1,41.49,29.73,28.78,89.2,2.15,3.3,3.4,43.79,28.53,27.69,94.15,0.97,0.92,0.92
710940,史雲斯,新特蘭,2012-09-01 22:00,2-2,2,13,伟德,1.57,4.1,6.5,61.56,23.57,14.87,96.65,2,3.5,4.1,48.56,27.75,23.69,97.12,0.9,0.98,1.11
710937,曼城,昆士柏流浪,2012-09-02 00:30,3-1,5,18,bet 365,1.2,6.5,13.0,78.31,14.46,7.23,93.97,1.16,7.5,15,81.17,12.55,6.28,94.16,0.92,1.05,1.05
710937,曼城,昆士柏流浪,2012-09-02 00:30,3-1,5,18,立博,1.2,5.0,10.0,73.53,17.65,8.82,88.24,1.2,6.5,13,78.31,14.46,7.23,93.97,0.95,0.91,0.91
710937,曼城,昆士柏流浪,2012-09-02 00:30,3-1,5,18,威廉希尔,1.17,6.0,11.0,76.84,14.98,8.17,89.9,1.22,6,13,77.09,15.68,7.23,94.05,0.96,0.84,0.91
710937,曼城,昆士柏流浪,2012-09-02 00:30,3-1,5,18,伟德,1.2,6.0,11.0,76.39,15.28,8.33,91.67,1.2,7,15,79.91,13.7,6.39,95.89,0.95,0.98,1.05
710936,利物浦,阿仙奴,2012-09-02 20:30,0-2,16,12,bet 365,2.25,3.4,3.1,41.88,27.72,30.4,94.23,1.83,3.5,4.5,51.83,27.1,21.08,94.85,0.86,0.98,1.13
710936,利物浦,阿仙奴,2012-09-02 20:30,0-2,16,12,立博,2.2,3.25,2.75,40.37,27.33,32.3,88.81,1.9,3.4,3.75,48.41,27.06,24.53,91.98,0.89,0.95,0.94
710936,利物浦,阿仙奴,2012-09-02 20:30,0-2,16,12,威廉希尔,2.0,3.2,3.25,44.64,27.9,27.47,89.28,1.95,3.4,4,48.52,27.83,23.65,94.61,0.92,0.95,1.0
710936,利物浦,阿仙奴,2012-09-02 20:30,0-2,16,12,伟德,1.95,3.6,3.2,46.49,25.18,28.33,90.66,1.9,3.75,4.33,51.4,26.04,22.55,97.66,0.89,1.05,1.08
710938,紐卡素,阿士東維拉,2012-09-02 23:00,1-1,9,20,bet 365,1.66,3.75,5.0,56.35,24.94,18.71,93.54,1.66,3.75,5.5,57.32,25.38,17.3,95.15,0.95,0.94,0.94
710938,紐卡素,阿士東維拉,2012-09-02 23:00,1-1,9,20,立博,1.72,3.6,3.75,51.64,24.67,23.69,88.82,1.61,3.75,5.5,58.07,24.93,17,93.49,0.92,0.94,0.94
710938,紐卡素,阿士東維拉,2012-09-02 23:00,1-1,9,20,威廉希尔,1.55,3.75,4.8,57.6,23.81,18.6,89.28,1.73,3.5,5,54.34,26.86,18.8,94.01,0.99,0.88,0.85
710938,紐卡素,阿士東維拉,2012-09-02 23:00,1-1,9,20,伟德,1.85,3.6,3.5,48.96,25.16,25.88,90.58,1.66,3.8,6,58.36,25.49,16.15,96.88,0.95,0.95,1.02
710939,修咸頓,曼聯,2012-09-02 23:00,2-3,19,7,bet 365,7.0,4.33,1.44,13.37,21.62,65.01,93.59,6.5,4.33,1.5,14.63,21.96,63.4,95.1,0.98,1.0,0.93
710939,修咸頓,曼聯,2012-09-02 23:00,2-3,19,7,立博,6.0,4.2,1.4,14.89,21.28,63.83,89.34,6.5,4,1.5,14.37,23.35,62.28,93.4,0.98,0.92,0.93
710939,修咸頓,曼聯,2012-09-02 23:00,2-3,19,7,威廉希尔,5.0,4.0,1.5,17.91,22.39,59.7,89.55,6,3.75,1.57,15.57,24.92,59.51,93.42,0.9,0.86,0.97
710939,修咸頓,曼聯,2012-09-02 23:00,2-3,19,7,伟德,5.75,4.4,1.44,15.87,20.74,63.38,91.25,7,4.5,1.5,13.85,21.54,64.62,96.95,1.05,1.04,0.93
710951,諾域治,韋斯咸,2012-09-15 19:45,0-0,15,7,bet 365,2.3,3.4,3.1,41.35,27.97,30.68,95.1,2.5,3.3,2.87,38.04,28.82,33.14,95.1,1.0,0.96,0.92
710951,諾域治,韋斯咸,2012-09-15 19:45,0-0,15,7,立博,2.2,3.1,2.9,40.51,28.75,30.73,89.12,2.5,3.1,3,37.88,30.55,31.57,94.7,1.0,0.9,0.96
710951,諾域治,韋斯咸,2012-09-15 19:45,0-0,15,7,威廉希尔,2.25,3.3,3.0,41.12,28.04,30.84,92.52,2.6,3.1,2.87,36.43,30.56,33.01,94.72,1.04,0.9,0.92
710951,諾域治,韋斯咸,2012-09-15 19:45,0-0,15,7,伟德,1.85,3.75,3.4,49.08,24.21,26.71,90.8,2.45,3.3,3.1,39.48,29.31,31.2,96.73,0.98,0.96,0.99
710950,曼聯,韋根,2012-09-15 22:00,4-0,5,9,bet 365,1.25,6.0,12.0,76.19,15.87,7.94,95.24,1.25,6,12,76.19,15.87,7.94,95.24,0.94,1.02,0.96
710950,曼聯,韋根,2012-09-15 22:00,4-0,5,9,立博,1.16,5.5,11.0,75.97,16.02,8.01,88.13,1.25,6,12,76.19,15.87,7.94,95.24,0.94,1.02,0.96
710950,曼聯,韋根,2012-09-15 22:00,4-0,5,9,威廉希尔,1.22,6.0,11.0,76.09,15.47,8.44,92.83,1.4,4,10,67.11,23.49,9.4,93.95,1.05,0.68,0.8
710950,曼聯,韋根,2012-09-15 22:00,4-0,5,9,伟德,1.57,4.1,6.5,61.56,23.57,14.87,96.65,1.33,5.5,11,73.38,17.75,8.87,97.6,1.0,0.94,0.88
710947,阿士東維拉,史雲斯,2012-09-15 22:00,2-0,17,2,bet 365,2.5,3.3,2.87,38.04,28.82,33.14,95.1,2.3,3.25,3.25,41.4,29.3,29.3,95.22,0.94,0.94,1.01
