比赛索引号,主场队伍,客场队伍,比赛时间,比分,主场排名,客场排名,公司名,初盘_赔率_主,初盘_赔率_和,初盘_赔率_客,初盘_胜率_主,初盘_胜率_和,初盘_胜率_客,初盘_返还率,即盘_赔率_主,即盘_赔率_和,即盘_赔率_客,即盘_胜率_主,即盘_胜率_和,即盘_胜率_客,即盘_返还率,凯利指数_主,凯利指数_和,凯利指数_客
1130200,史篤城,利物浦,2015-08-09 23:00,0-1,9,6,立博,3.5,3.4,2.05,26.76,27.55,45.69,93.66,3.5,3.4,2.2,27.62,28.43,43.94,96.67,0.98,0.99,0.95
1130200,史篤城,利物浦,2015-08-09 23:00,0-1,9,6,bet 365,2.87,3.4,2.37,32.73,27.63,39.64,93.94,3.8,3.5,2.1,25.67,27.87,46.45,97.55,1.06,1.02,0.9
1130201,西布朗,曼城,2015-08-11 03:00,0-3,13,2,伟德,6.25,4.1,1.571,15.38,23.44,61.18,96.13,5.75,4.1,1.65,16.99,23.82,59.19,97.69,0.98,0.98,0.96
1130201,西布朗,曼城,2015-08-11 03:00,0-3,13,2,威廉希尔,6.0,3.8,1.5,15.2,24.0,60.8,91.2,5.5,3.8,1.61,17.05,24.68,58.26,93.77,0.94,0.91,0.93
1130201,西布朗,曼城,2015-08-11 03:00,0-3,13,2,立博,6.0,4.2,1.53,15.75,22.5,61.76,94.49,6,4,1.62,16.12,24.18,59.7,96.72,1.02,0.96,0.94
1130201,西布朗,曼城,2015-08-11 03:00,0-3,13,2,bet 365,6.0,3.6,1.61,15.64,26.07,58.29,93.85,6,4.1,1.61,16.15,23.64,60.2,96.9,1.02,0.98,0.93
1130233,阿士東維拉,曼聯,2015-08-15 02:45,0-1,7,6,伟德,5.5,3.75,1.7,17.54,25.72,56.74,96.47,5.4,3.8,1.75,18.16,25.81,56.03,98.06,0.97,0.99,1.0
1130233,阿士東維拉,曼聯,2015-08-15 02:45,0-1,7,6,威廉希尔,5.0,3.6,1.61,18.2,25.28,56.52,91.0,5.5,3.4,1.8,17.63,28.51,53.86,96.96,0.99,0.88,1.03
1130233,阿士東維拉,曼聯,2015-08-15 02:45,0-1,7,6,立博,4.5,3.75,1.66,20.36,24.44,55.2,91.62,5.5,3.5,1.75,17.5,27.5,55,96.25,0.99,0.91,1.0
1130233,阿士東維拉,曼聯,2015-08-15 02:45,0-1,7,6,bet 365,5.0,4.0,1.66,19.0,23.76,57.24,95.0,5,3.75,1.8,19.57,26.09,54.35,97.85,0.9,0.98,1.03
1130234,修咸頓,愛華頓,2015-08-15 19:45,0-3,10,11,伟德,2.15,3.4,3.6,44.85,28.36,26.79,96.43,1.952,3.5,4.4,49.97,27.87,22.17,97.54,0.96,0.95,1.06
1130234,修咸頓,愛華頓,2015-08-15 19:45,0-3,10,11,威廉希尔,2.1,3.3,3.2,43.62,27.76,28.62,91.6,2,3.2,4,47.06,29.41,23.53,94.12,0.98,0.86,0.96
1130234,修咸頓,愛華頓,2015-08-15 19:45,0-3,10,11,立博,2.1,3.4,3.4,44.74,27.63,27.63,93.95,2.05,3.4,4,47.27,28.5,24.23,96.9,1.0,0.92,0.96
1130234,修咸頓,愛華頓,2015-08-15 19:45,0-3,10,11,bet 365,2.0,3.5,3.75,47.51,27.15,25.34,95.02,2.05,3.5,4,47.66,27.91,24.43,97.7,1.0,0.95,0.96
1130231,新特蘭,諾域治,2015-08-15 22:00,1-3,17,18,伟德,2.15,3.4,3.6,44.85,28.36,26.79,96.43,2.9,3.25,2.7,33.71,30.08,36.21,97.76,1.07,0.98,0.89
1130231,新特蘭,諾域治,2015-08-15 22:00,1-3,17,18,威廉希尔,2.25,3.3,2.87,40.55,27.65,31.79,91.24,2.8,3,2.7,33.67,31.42,34.91,94.28,1.04,0.9,0.89
1130231,新特蘭,諾域治,2015-08-15 22:00,1-3,17,18,立博,1.95,3.4,3.75,47.77,27.4,24.84,93.15,2.7,3.3,2.7,35.48,29.03,35.48,95.8,1.0,0.99,0.89
1130231,新特蘭,諾域治,2015-08-15 22:00,1-3,17,18,bet 365,2.15,3.4,3.4,44.16,27.92,27.92,94.94,2.87,3.25,2.7,33.94,29.98,36.08,97.41,1.06,0.98,0.89
1130230,熱刺,史篤城,2015-08-15 22:00,2-2,16,15,伟德,1.727,3.75,5.2,55.78,25.69,18.53,96.33,1.727,3.8,5.4,56.36,25.61,18.02,97.33,0.97,0.95,1.03
1130230,熱刺,史篤城,2015-08-15 22:00,2-2,16,15,威廉希尔,1.73,3.5,4.33,52.8,26.1,21.1,91.34,1.7,3.4,5.5,55.28,27.64,17.09,93.98,0.95,0.85,1.05
1130230,熱刺,史篤城,2015-08-15 22:00,2-2,16,15,立博,1.66,3.75,5.0,56.35,24.94,18.71,93.54,1.7,3.8,5.5,56.93,25.47,17.6,96.78,0.95,0.95,1.05
1130230,熱刺,史篤城,2015-08-15 22:00,2-2,16,15,bet 365,1.8,3.5,4.75,52.82,27.16,20.02,95.08,1.7,3.9,5.5,57.31,24.98,17.71,97.43,0.95,0.98,1.05
1130238,韋斯咸,李斯特城,2015-08-15 22:00,1-2,5,3,伟德,1.952,3.5,4.0,48.88,27.26,23.85,95.41,2.45,3.5,3.1,40.16,28.11,31.74,98.39,1.03,0.98,0.93
1130238,韋斯咸,李斯特城,2015-08-15 22:00,1-2,5,3,威廉希尔,1.95,3.3,3.6,46.89,27.71,25.4,91.44,2.37,3.1,3.2,39.92,30.52,29.56,94.61,1.0,0.87,0.96
1130238,韋斯咸,李斯特城,2015-08-15 22:00,1-2,5,3,立博,1.9,3.4,4.0,49.17,27.48,23.36,93.42,2.3,3.4,3.25,41.94,28.37,29.68,96.46,0.97,0.95,0.98
1130238,韋斯咸,李斯特城,2015-08-15 22:00,1-2,5,3,bet 365,2.0,3.5,3.75,47.51,27.15,25.34,95.02,2.4,3.5,3.1,40.65,27.88,31.47,97.56,1.01,0.98,0.93
1130235,史雲斯,紐卡素,2015-08-15 22:00,2-0,13,9,伟德,2.0,3.5,3.9,47.98,27.42,24.6,95.96,1.85,3.75,4.75,53.11,26.2,20.69,98.25,0.93,1.01,1.09
1130235,史雲斯,紐卡素,2015-08-15 22:00,2-0,13,9,威廉希尔,2.0,3.3,3.4,45.57,27.62,26.81,91.14,1.85,3.4,4.5,51.14,27.83,21.03,94.61,0.93,0.92,1.04
1130235,史雲斯,紐卡素,2015-08-15 22:00,2-0,13,9,立博,1.9,3.4,4.0,49.17,27.48,23.36,93.42,1.85,3.75,4.5,52.51,25.9,21.59,97.14,0.93,1.01,1.04
1130235,史雲斯,紐卡素,2015-08-15 22:00,2-0,13,9,bet 365,2.0,3.5,3.75,47.51,27.15,25.34,95.02,1.85,3.8,4.5,52.69,25.65,21.66,97.48,0.93,1.03,1.04
1130232,屈福特,西布朗,2015-08-15 22:00,0-0,12,20,伟德,2.6,3.25,2.9,37.08,29.67,33.25,96.41,2.05,3.5,4.1,47.95,28.08,23.97,98.3,0.9,0.98,1.11
1130232,屈福特,西布朗,2015-08-15 22:00,0-0,12,20,威廉希尔,2.5,3.2,2.6,36.46,28.48,35.06,91.15,2,3.2,4,47.06,29.41,23.53,94.12,0.88,0.9,1.08
1130232,屈福特,西布朗,2015-08-15 22:00,0-0,12,20,立博,2.5,3.25,2.8,37.56,28.9,33.54,93.91,2.1,3.4,3.75,45.92,28.36,25.72,96.43,0.92,0.95,1.01
1130232,屈福特,西布朗,2015-08-15 22:00,0-0,12,20,bet 365,2.2,3.4,3.3,43.22,27.97,28.81,95.08,2.05,3.6,3.8,47.42,27,25.58,97.21,0.9,1.01,1.03
1130236,水晶宮,阿仙奴,2015-08-16 20:30,1-2,6,19,伟德,5.25,3.75,1.727,18.38,25.74,55.88,96.49,5.2,3.9,1.727,18.71,24.95,56.34,97.29,0.99,0.98,0.97
1130236,水晶宮,阿仙奴,2015-08-16 20:30,1-2,6,19,威廉希尔,4.8,3.5,1.67,19.06,26.14,54.79,91.49,4.8,3.75,1.7,19.59,25.08,55.33,94.03,0.91,0.94,0.95
1130236,水晶宮,阿仙奴,2015-08-16 20:30,1-2,6,19,立博,4.5,3.75,1.66,20.36,24.44,55.2,91.62,5.25,3.75,1.73,18.4,25.76,55.84,96.6,1.0,0.94,0.97
1130236,水晶宮,阿仙奴,2015-08-16 20:30,1-2,6,19,bet 365,4.33,3.75,1.8,21.93,25.32,52.75,94.96,5.25,4,1.7,18.52,24.3,57.18,97.23,1.0,1.0,0.95
1130237,曼城,車路士,2015-08-16 23:00,3-0,5,12,伟德,2.4,3.3,3.1,39.98,29.07,30.95,95.95,1.952,3.6,4.2,49.83,27.02,23.16,97.27,0.9,1.01,1.09
1130237,曼城,車路士,2015-08-16 23:00,3-0,5,12,威廉希尔,2.3,3.3,2.8,39.71,27.68,32.62,91.33,2,3.4,4.2,48.44,28.49,23.07,96.88,0.92,0.95,1.09
1130237,曼城,車路士,2015-08-16 23:00,3-0,5,12,立博,2.3,3.25,3.0,40.41,28.6,30.98,92.94,2,3.5,4,48.28,27.59,24.14,96.56,0.92,0.98,1.04
1130237,曼城,車路士,2015-08-16 23:00,3-0,5,12,bet 365,2.1,3.4,3.5,45.09,27.85,27.06,94.69,1.95,3.6,4.2,49.85,27,23.15,97.21,0.9,1.01,1.09
1130229,利物浦,般尼茅夫,2015-08-18 03:00,1-0,8,19,伟德,1.364,4.6,10.0,69.79,20.69,9.52,95.19,1.5,4.4,7.5,64.9,22.12,12.98,97.35,0.98,0.92,0.98
1130229,利物浦,般尼茅夫,2015-08-18 03:00,1-0,8,19,威廉希尔,1.33,4.33,9.0,68.73,21.11,10.16,91.41,1.44,4.5,7,65.54,20.97,13.48,94.38,0.94,0.95,0.91
1130229,利物浦,般尼茅夫,2015-08-18 03:00,1-0,8,19,立博,1.33,4.5,9.0,69.28,20.48,10.24,92.14,1.5,4.5,7,64.62,21.54,13.85,96.93,0.98,0.95,0.91
1130229,利物浦,般尼茅夫,2015-08-18 03:00,1-0,8,19,bet 365,1.4,4.5,8.5,67.76,21.08,11.16,94.86,1.5,4.5,7.5,65.22,21.74,13.04,97.83,0.98,0.95,0.98
1130246,曼聯,紐卡素,2015-08-22 19:45,0-0,4,15,伟德,1.3,5.5,10.5,73.52,17.38,9.1,95.58,1.364,5.25,10,71.62,18.61,9.77,97.69,0.95,1.0,1.1
1130246,曼聯,紐卡素,2015-08-22 19:45,0-0,4,15,威廉希尔,1.33,4.33,9.0,68.73,21.11,10.16,91.41,1.36,5,8,69.35,18.86,11.79,94.32,0.95,0.95,0.88
1130246,曼聯,紐卡素,2015-08-22 19:45,0-0,4,15,立博,1.28,5.5,10.0,73.49,17.1,9.41,94.07,1.36,5,9.5,70.66,19.22,10.12,96.1,0.95,0.95,1.05
1130246,曼聯,紐卡素,2015-08-22 19:45,0-0,4,15,bet 365,1.36,4.75,8.0,68.67,19.66,11.67,93.39,1.33,5.5,10.5,73.07,17.67,9.26,97.18,0.93,1.05,1.16
1130245,李斯特城,熱刺,2015-08-22 22:00,1-1,2,14,伟德,3.125,3.3,2.375,30.65,29.02,40.33,95.78,2.625,3.5,2.8,37.21,27.91,34.88,97.68,0.95,0.98,0.98
1130245,李斯特城,熱刺,2015-08-22 22:00,1-1,2,14,威廉希尔,2.87,3.3,2.25,31.79,27.65,40.55,91.24,2.5,3.3,2.8,37.73,28.58,33.69,94.32,0.9,0.92,0.98
1130245,李斯特城,熱刺,2015-08-22 22:00,1-1,2,14,立博,3.2,3.4,2.2,29.45,27.72,42.83,94.24,2.62,3.4,2.8,36.95,28.47,34.58,96.81,0.94,0.95,0.98
1130245,李斯特城,熱刺,2015-08-22 22:00,1-1,2,14,bet 365,3.1,3.3,2.3,30.42,28.58,41.0,94.3,2.55,3.6,2.8,38.18,27.05,34.77,97.36,0.92,1.01,0.98
1130241,諾域治,史篤城,2015-08-22 22:00,1-1,9,13,伟德,3.1,3.125,2.55,31.18,30.93,37.9,96.66,2.15,3.5,3.6,45.22,27.78,27.01,97.22,0.88,1.02,1.08
1130241,諾域治,史篤城,2015-08-22 22:00,1-1,9,13,威廉希尔,3.0,3.3,2.2,30.56,27.78,41.67,91.68,2.15,3.25,3.5,43.94,29.07,26.99,94.47,0.88,0.94,1.05
1130241,諾域治,史篤城,2015-08-22 22:00,1-1,9,13,立博,2.6,3.25,2.7,36.19,28.95,34.85,94.09,2.2,3.4,3.5,43.94,28.43,27.62,96.67,0.9,0.99,1.05
1130241,諾域治,史篤城,2015-08-22 22:00,1-1,9,13,bet 365,3.3,3.25,2.2,28.45,28.88,42.67,93.89,2.2,3.4,3.6,44.28,28.65,27.06,97.42,0.9,0.99,1.08
1130244,水晶宮,阿士東維拉,2015-08-22 22:00,2-1,7,10,伟德,1.952,3.4,4.3,49.31,28.31,22.38,96.25,1.8,3.6,5.2,54.17,27.08,18.75,97.51,0.92,0.97,1.14
1130244,水晶宮,阿士東維拉,2015-08-22 22:00,2-1,7,10,威廉希尔,1.8,3.4,4.0,50.52,26.75,22.73,90.94,1.83,3.5,4.5,51.83,27.1,21.08,94.85,0.93,0.95,0.99
1130244,水晶宮,阿士東維拉,2015-08-22 22:00,2-1,7,10,立博,1.95,3.4,3.75,47.77,27.4,24.84,93.15,1.83,3.5,5,52.94,27.68,19.38,96.88,0.93,0.95,1.1
1130244,水晶宮,阿士東維拉,2015-08-22 22:00,2-1,7,10,bet 365,2.0,3.4,3.75,47.13,27.73,25.14,94.26,1.83,3.75,4.75,53.38,26.05,20.57,97.69,0.93,1.01,1.05
1130239,韋斯咸,般尼茅夫,2015-08-22 22:00,3-4,8,19,伟德,1.952,3.5,4.1,49.17,27.42,23.41,95.98,2.625,3.4,2.875,37.24,28.75,34,97.76,1.08,0.95,0.89
1130239,韋斯咸,般尼茅夫,2015-08-22 22:00,3-4,8,19,威廉希尔,1.83,3.3,4.0,49.7,27.56,22.74,90.95,2.5,3.2,2.9,37.83,29.56,32.61,94.58,1.03,0.9,0.9
1130239,韋斯咸,般尼茅夫,2015-08-22 22:00,3-4,8,19,立博,1.8,3.6,4.2,51.85,25.93,22.22,93.33,2.6,3.4,2.75,36.9,28.22,34.89,95.94,1.07,0.95,0.85
1130239,韋斯咸,般尼茅夫,2015-08-22 22:00,3-4,8,19,bet 365,1.85,3.6,4.0,50.6,26.0,23.4,93.61,2.7,3.5,2.75,36.32,28.02,35.66,98.06,1.11,0.98,0.85
1130240,新特蘭,史雲斯,2015-08-22 22:00,1-1,20,6,伟德,3.1,3.125,2.5,30.94,30.69,38.37,95.91,3.9,3.4,2.1,24.97,28.65,46.38,97.38,1.01,0.99,0.94
1130240,新特蘭,史雲斯,2015-08-22 22:00,1-1,20,6,威廉希尔,3.0,3.3,2.2,30.56,27.78,41.67,91.68,3.75,3.2,2.1,25.27,29.61,45.12,94.76,0.98,0.93,0.94
1130240,新特蘭,史雲斯,2015-08-22 22:00,1-1,20,6,立博,2.45,3.25,2.8,38.04,28.68,33.28,93.2,4,3.25,2.1,24.18,29.76,46.06,96.72,1.04,0.94,0.94
1130240,新特蘭,史雲斯,2015-08-22 22:00,1-1,20,6,bet 365,3.0,3.2,2.4,31.37,29.41,39.22,94.11,3.9,3.4,2.1,24.97,28.65,46.38,97.38,1.01,0.99,0.94
1130247,西布朗,車路士,2015-08-23 20:30,2-3,19,18,伟德,7.0,4.1,1.533,13.75,23.47,62.78,96.25,6.5,3.9,1.615,14.94,24.91,60.15,97.11,1.04,0.98,0.97
1130247,西布朗,車路士,2015-08-23 20:30,2-3,19,18,威廉希尔,6.5,4.0,1.44,14.01,22.76,63.23,91.07,6.5,4,1.53,14.55,23.64,61.81,94.58,1.04,1.0,0.92
1130247,西布朗,車路士,2015-08-23 20:30,2-3,19,18,立博,7.5,4.0,1.44,12.37,23.2,64.43,92.77,6.5,4,1.57,14.78,24.02,61.2,96.07,1.04,1.0,0.94
1130247,西布朗,車路士,2015-08-23 20:30,2-3,19,18,bet 365,7.0,4.0,1.5,13.48,23.6,62.92,94.36,7,4.2,1.55,13.92,23.2,62.87,97.44,1.12,1.05,0.93
1130242,愛華頓,曼城,2015-08-23 23:00,0-2,7,3,伟德,4.75,3.8,1.75,20.14,25.18,54.68,95.66,4.75,3.9,1.8,20.59,25.08,54.33,97.8,0.95,0.94,0.99
1130242,愛華頓,曼城,2015-08-23 23:00,0-2,7,3,威廉希尔,4.5,3.4,1.73,20.31,26.88,52.82,91.39,5,3.75,1.7,18.96,25.28,55.76,94.8,1.0,0.9,0.94
1130242,愛華頓,曼城,2015-08-23 23:00,0-2,7,3,立博,3.8,3.6,1.9,24.66,26.03,49.32,93.71,5,4,1.7,19.26,24.08,56.66,96.3,1.0,0.96,0.94
1130242,愛華頓,曼城,2015-08-23 23:00,0-2,7,3,bet 365,4.33,3.8,1.75,21.67,24.7,53.63,93.83,5.25,4.2,1.66,18.48,23.09,58.43,97.02,1.05,1.01,0.91
1130248,屈福特,修咸頓,2015-08-23 23:00,0-0,13,17,伟德,3.7,3.3,2.15,26.03,29.18,44.79,96.31,2.8,3.3,2.75,34.88,29.6,35.52,97.66,0.98,0.96,0.99
1130248,屈福特,修咸頓,2015-08-23 23:00,0-0,13,17,威廉希尔,3.2,3.3,2.1,28.62,27.76,43.62,91.58,2.8,2.9,2.8,33.72,32.56,33.72,94.42,0.98,0.84,1.01
1130248,屈福特,修咸頓,2015-08-23 23:00,0-0,13,17,立博,3.5,3.3,2.1,26.83,28.46,44.72,93.9,2.75,3.25,2.75,35.14,29.73,35.14,96.63,0.96,0.94,0.99
1130248,屈福特,修咸頓,2015-08-23 23:00,0-0,13,17,bet 365,3.4,3.25,2.15,27.57,28.84,43.59,93.74,2.75,3.3,2.8,35.52,29.6,34.88,97.68,0.96,0.96,1.01
1130243,阿仙奴,利物浦,2015-08-25 03:00,0-0,13,5,伟德,1.925,3.7,4.0,49.96,25.99,24.04,96.18,1.75,3.8,5.2,55.65,25.63,18.73,97.39,0.96,0.95,1.04
1130243,阿仙奴,利物浦,2015-08-25 03:00,0-0,13,5,威廉希尔,1.91,3.3,3.75,47.89,27.72,24.39,91.47,1.75,4,4.33,54.3,23.76,21.95,95.02,0.96,1.0,0.87
1130243,阿仙奴,利物浦,2015-08-25 03:00,0-0,13,5,立博,1.8,3.75,4.2,52.4,25.15,22.46,94.32,1.8,3.75,4.5,53.19,25.53,21.28,95.74,0.99,0.94,0.9
1130243,阿仙奴,利物浦,2015-08-25 03:00,0-0,13,5,bet 365,2.0,3.6,3.5,47.01,26.12,26.87,94.03,1.8,4,4.5,54.05,24.32,21.62,97.29,0.99,1.0,0.9
1130257,紐卡素,阿仙奴,2015-08-29 19:45,0-1,17,9,伟德,5.2,3.8,1.727,18.59,25.44,55.97,96.67,6,4.2,1.62,16.31,23.3,60.4,97.86,1.02,1.01,0.96
1130257,紐卡素,阿仙奴,2015-08-29 19:45,0-1,17,9,威廉希尔,5.0,4.0,1.5,17.91,22.39,59.7,89.55,6,4,1.57,15.82,23.73,60.45,94.92,1.02,0.96,0.93
1130257,紐卡素,阿仙奴,2015-08-29 19:45,0-1,17,9,立博,5.0,3.75,1.66,18.71,24.94,56.35,93.55,6,4,1.62,16.12,24.18,59.7,96.72,1.02,0.96,0.96
1130257,紐卡素,阿仙奴,2015-08-29 19:45,0-1,17,9,bet 365,5.25,3.6,1.66,17.79,25.94,56.27,93.4,5.75,4.33,1.61,16.95,22.51,60.54,97.46,0.98,1.04,0.95
1130251,史篤城,西布朗,2015-08-29 22:00,0-1,15,20,伟德,1.95,3.4,4.5,49.83,28.58,21.59,97.17,2.1,3.3,4.1,46.54,29.62,23.84,97.73,1.01,0.92,0.94
1130251,史篤城,西布朗,2015-08-29 22:00,0-1,15,20,威廉希尔,1.91,3.3,4.33,49.51,28.65,21.84,94.56,1.95,3.25,4.2,48.44,29.07,22.49,94.46,0.94,0.91,0.97
1130251,史篤城,西布朗,2015-08-29 22:00,0-1,15,20,立博,1.8,3.4,4.5,51.83,27.44,20.73,93.29,1.95,3.4,4,48.52,27.83,23.65,94.61,0.94,0.95,0.92
